@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_VAR_on_ACC_X numeric
@attribute F3_PeakToPeak_on_ACC_X numeric
@attribute F4_MIN_on_ACC_X numeric
@attribute F5_MAX_on_ACC_X numeric
@attribute F6_MEAN_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Y numeric
@attribute F8_PeakToPeak_on_ACC_Y numeric
@attribute F9_MIN_on_ACC_Y numeric
@attribute F10_MAX_on_ACC_Y numeric
@attribute F11_MEAN_on_ACC_Z numeric
@attribute F12_VAR_on_ACC_Z numeric
@attribute F13_PeakToPeak_on_ACC_Z numeric
@attribute F14_MIN_on_ACC_Z numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MEAN_on_GY_X numeric
@attribute F17_VAR_on_GY_X numeric
@attribute F18_PeakToPeak_on_GY_X numeric
@attribute F19_MIN_on_GY_X numeric
@attribute F20_MAX_on_GY_X numeric
@attribute F21_MEAN_on_GY_Y numeric
@attribute F22_VAR_on_GY_Y numeric
@attribute F23_PeakToPeak_on_GY_Y numeric
@attribute F24_MIN_on_GY_Y numeric
@attribute F25_MAX_on_GY_Y numeric
@attribute F26_MEAN_on_GY_Z numeric
@attribute F27_VAR_on_GY_Z numeric
@attribute F28_PeakToPeak_on_GY_Z numeric
@attribute F29_MIN_on_GY_Z numeric
@attribute F30_MAX_on_GY_Z numeric
@attribute class {Forward_Backward, Idle, Lateral, Up_Down}

@data
-0.00424957, 6.67572e-06, 0.0117111, -0.0103073, 0.00140285, 0.00853729, 8.70228e-06, 0.0171967, 0.00140285, 0.0186005, 1.02148, 0, 0.0078125, 1.01367, 1.02148, -0.00505066, 4.88758e-06, 0.00962067, -0.0103073, -0.000687122, 0.00989532, 4.29153e-06, 0.00939178, 0.00450134, 0.0138931, -0.00498962, 1.01328e-06, 0.00526428, -0.00808716, -0.00282478, Idle
0.00643158, 0.00343132, 0.193359, -0.0597534, 0.133545, -0.0111847, 0.000405788, 0.103638, -0.0505676, 0.0530396, 1.01953, 0, 0.0668945, 0.989746, 1.05664, -0.00642776, 0.0117188, 0.541992, -0.246094, 0.295898, 0.0282135, 0.0215454, 0.949707, -0.455811, 0.493652, -0.00904846, 0.0024128, 0.255859, -0.141602, 0.114197, Idle
-0.0160065, 0.000403166, 0.118896, -0.0571899, 0.0617065, -0.000677586, 0.000243306, 0.0909424, -0.0293274, 0.0615845, 1.0166, 0.000976563, 0.0986328, 0.956055, 1.05469, -0.0109482, 0.0189667, 0.937012, -0.444336, 0.492432, 0.0116272, 0.00584412, 0.340332, -0.137695, 0.202515, -0.00442123, 0.00109291, 0.165894, -0.0880127, 0.0778809, Idle
-0.0388489, 0.000177383, 0.059021, -0.0609741, -0.00195122, -0.010849, 0.000750542, 0.137207, -0.0654907, 0.0716553, 1.01465, 0.00195313, 0.0708008, 0.97998, 1.05078, -0.000607491, 0.0139313, 0.67627, -0.376221, 0.299805, 0.0059166, 0.0054512, 0.325439, -0.139893, 0.185547, -0.0114746, 0.00429916, 0.327637, -0.178711, 0.148926, Idle
-0.0471802, 0.000339508, 0.0820313, -0.0774536, 0.00457382, -0.0138626, 0.00021553, 0.0907593, -0.0558472, 0.0348816, 1.01855, 0, 0.0649414, 0.980957, 1.0459, -0.00378227, 0.00946045, 0.527832, -0.215576, 0.312256, 0.0116043, 0.0111237, 0.646973, -0.411377, 0.235352, -6.31213e-05, 0.00130177, 0.186157, -0.0841064, 0.102051, Idle
-0.0491943, 4.95911e-05, 0.039032, -0.0716553, -0.0326233, 6.10948e-05, 0.000247717, 0.0803223, -0.0428162, 0.0375061, 1.01563, 0.000976563, 0.074707, 0.978027, 1.05273, 0.00535965, 0.00362968, 0.332275, -0.192871, 0.139404, 0.0103455, 0.00158119, 0.215942, -0.0758667, 0.140015, -0.00514221, 0.000974178, 0.182861, -0.0869141, 0.0959473, Idle
-0.0572205, 0.000114441, 0.042511, -0.0762329, -0.0337219, 0.0102539, 0.000309706, 0.0854492, -0.0348206, 0.0506287, 1.01563, 0, 0.0722656, 0.981445, 1.05371, -0.0140305, 0.00746918, 0.473145, -0.25, 0.223145, 0.0109863, 0.00370598, 0.307617, -0.123596, 0.183838, -0.00102615, 0.00155926, 0.216064, -0.109558, 0.106506, Idle
-0.0346375, 2.57492e-05, 0.0283661, -0.0525208, -0.0241547, -0.0120926, 8.82149e-05, 0.0614624, -0.0570068, 0.00445175, 1.01953, 0, 0.0644531, 0.994141, 1.05859, -0.00328255, 0.00134945, 0.203613, -0.113953, 0.0896606, 0.0139694, 0.000671864, 0.15271, -0.0516052, 0.101013, -0.00692749, 0.000446081, 0.118164, -0.0643921, 0.0537415, Idle
-0.0570068, 0.000171661, 0.0600891, -0.074646, -0.0145721, -0.0033493, 0.00022161, 0.0767212, -0.0259857, 0.0506897, 1.0166, 0.00292969, 0.0546875, 0.994141, 1.04883, -0.0021553, 0.00450897, 0.394287, -0.133423, 0.260742, 0.00799561, 0.00201797, 0.232056, -0.110168, 0.121887, -0.00500107, 0.00120163, 0.189453, -0.0904541, 0.098999, Idle
-0.0258942, 6.05583e-05, 0.0349426, -0.0391541, -0.00420761, -0.0254059, 0.000146389, 0.074707, -0.0633545, 0.0113449, 1.01758, 0, 0.0551758, 0.987793, 1.04297, -0.00845337, 0.00218773, 0.291992, -0.135498, 0.156372, 0.0116501, 0.00149822, 0.177002, -0.0643311, 0.11261, -0.00677872, 0.00049305, 0.112915, -0.0724487, 0.0404663, Idle
-0.0210571, 0.000144005, 0.0505066, -0.0455627, 0.00494003, -0.0209351, 4.81606e-05, 0.0283508, -0.0340271, -0.00567245, 1.0166, 0.000976563, 0.0341797, 1, 1.03418, -0.00165749, 0.000915527, 0.147949, -0.0609131, 0.0870361, 0.000461102, 0.0013361, 0.226685, -0.111938, 0.114746, -0.00123787, 0.000207305, 0.0861816, -0.0419006, 0.044281, Idle
0.0115662, 4.48227e-05, 0.0332947, -0.000426769, 0.0328674, -0.0197296, 5.38826e-05, 0.04599, -0.0451355, 0.000853539, 1.01953, 0, 0.0292969, 1, 1.0293, -0.00338936, 0.000884056, 0.13916, -0.0871582, 0.0519104, 0.0119934, 0.000722885, 0.188477, -0.085022, 0.103455, -0.00537109, 0.000112176, 0.0560303, -0.0311432, 0.0248871, Idle
0.00712967, 2.13385e-05, 0.0207367, -0.00292778, 0.017807, -0.0079422, 0.000210881, 0.0484314, -0.0280457, 0.0203705, 1.01758, 0, 0.0263672, 1.00195, 1.02832, 0.000458002, 0.00101852, 0.21228, -0.110779, 0.10144, 0.0131378, 0.000398159, 0.141479, -0.0296936, 0.111755, -0.0051918, 0.000120401, 0.0643921, -0.0404663, 0.0238953, Idle
0.00443268, 5.33462e-05, 0.0326538, -0.0126266, 0.0200043, 0.0141754, 9.84669e-05, 0.0629883, -0.017807, 0.0451355, 1.02051, 0, 0.0605469, 0.987305, 1.04785, -0.000484228, 0.00183296, 0.239624, -0.072998, 0.166626, 0.00962067, 0.000657082, 0.137085, -0.0756226, 0.0614624, -0.00280762, 0.000741482, 0.1698, -0.0751343, 0.0946655, Idle
-0.00901031, 0.000723839, 0.117188, -0.0770874, 0.0400696, -0.00518799, 0.000207663, 0.0927734, -0.0397034, 0.0530396, 1.01465, 0, 0.090332, 0.952637, 1.04297, -0.00562286, 0.00255585, 0.265137, -0.174927, 0.09021, -0.00166702, 0.0020504, 0.274658, -0.10083, 0.173828, -0.00373268, 0.000897408, 0.146973, -0.0968018, 0.0500793, Idle
0.0332947, 2.76566e-05, 0.0290375, 0.0226288, 0.0516663, 0.00495529, 3.94583e-05, 0.0349121, -0.0117111, 0.0231781, 1.01855, 0, 0.0522461, 0.994629, 1.04688, -0.00128651, 0.00172138, 0.212036, -0.101318, 0.110718, 0.0102921, 0.000417233, 0.107117, -0.0617676, 0.0453491, -0.00862122, 0.000318289, 0.0821533, -0.0515137, 0.0306091, Idle
0.0236053, 4.14848e-05, 0.0251312, 0.0125046, 0.0376282, 0.00894928, 3.32594e-05, 0.0331116, -0.0136566, 0.019455, 1.01953, 0, 0.0400391, 0.999023, 1.03906, -0.00462723, 0.000758648, 0.166138, -0.102661, 0.0634766, 0.0111618, 0.000403404, 0.101318, -0.0388489, 0.062439, -0.00469971, 0.000193357, 0.0879517, -0.0528259, 0.0350952, Idle
0.0248413, 5.10216e-05, 0.0345154, 0.00780487, 0.0423279, 0.018158, 0.000160456, 0.0446472, -0.00231743, 0.0423279, 1.0166, 0.00390625, 0.0805664, 0.976074, 1.05664, 0.00144768, 0.00131035, 0.194092, -0.109558, 0.0844727, 0.0083313, 0.000547409, 0.147339, -0.0428162, 0.104492, -0.00505829, 0.000270605, 0.0818481, -0.0480957, 0.0337219, Idle
-0.023056, 0.00354958, 0.284912, -0.169067, 0.115662, 0.0121384, 0.00182152, 0.200073, -0.0846558, 0.115356, 1.01465, 0, 0.09375, 0.954102, 1.04785, -0.022644, 0.0284882, 0.981934, -0.393799, 0.587891, 0.00179386, 0.0508423, 1.25, -0.76709, 0.482178, -0.0085144, 0.00203514, 0.330078, -0.197266, 0.13269, Idle
-0.0299225, 0.00450516, 0.233032, -0.177734, 0.0552979, 0.02034, 0.000564098, 0.144775, -0.0561523, 0.088623, 1.0127, 0, 0.090332, 0.970215, 1.06055, 0.0121231, 0.0304871, 1.08105, -0.568359, 0.512207, 0.00477982, 0.0441284, 1.49121, -0.828613, 0.662598, 0.00033021, 0.00271225, 0.29248, -0.109497, 0.182861, Idle
-0.0141602, 0.00105572, 0.137939, -0.102173, 0.035675, 0.0201416, 0.00131416, 0.161377, -0.0497131, 0.111633, 1.0166, 0.000976563, 0.0561523, 0.995605, 1.05176, -0.00412369, 0.0220337, 0.66748, -0.258057, 0.40918, 0.0159149, 0.0299377, 1.01074, -0.379639, 0.630859, -0.00636673, 0.00111294, 0.212036, -0.129517, 0.0824585, Idle
-0.0709229, 0.00111389, 0.114868, -0.110046, 0.00481796, 0.00474548, 0.000420332, 0.12323, -0.0698242, 0.0534058, 1.01563, 0, 0.0913086, 0.965332, 1.05664, -0.00519562, 0.00751114, 0.458008, -0.181641, 0.276367, 0.0223389, 0.0185852, 0.870117, -0.398193, 0.471924, -0.00297356, 0.00382042, 0.370605, -0.146118, 0.224487, Idle
-0.0758057, 0.000675201, 0.0963745, -0.119141, -0.0227509, -0.000563622, 0.00181198, 0.172974, -0.0952759, 0.0776367, 1.01758, 0, 0.131836, 0.943359, 1.0752, -0.0159912, 0.0180969, 0.783203, -0.407959, 0.375244, 0.00436783, 0.0411377, 1.21875, -0.749023, 0.468994, -0.00266075, 0.00383377, 0.331055, -0.155029, 0.175903, Idle
0.0192719, 0.0222473, 0.395264, -0.212769, 0.182495, -0.0082016, 0.000264883, 0.0830688, -0.0668335, 0.0162201, 1.00684, 0, 0.0522461, 0.983887, 1.03613, 0.00548172, 0.00218582, 0.244751, -0.0845947, 0.160156, 0.0552063, 0.0300293, 0.895508, -0.465332, 0.429932, -0.00429535, 0.000763893, 0.169556, -0.0789795, 0.0905762, Idle
-0.0571899, 0.00321007, 0.218994, -0.215088, 0.00396347, -0.0243378, 0.0105286, 0.311035, -0.174194, 0.136841, 1.01074, 0, 0.0664063, 0.976563, 1.04297, -0.00283813, 0.0213928, 0.692871, -0.254639, 0.437988, -0.0232849, 0.00912476, 0.489014, -0.32251, 0.166382, -0.0087738, 0.000894547, 0.147095, -0.0975342, 0.049469, Idle
0.000974178, 0.00286865, 0.169556, -0.110291, 0.0592651, -0.0147324, 0.000468254, 0.0906372, -0.057373, 0.0332336, 1.01465, 0, 0.0610352, 0.98291, 1.04395, -0.00403976, 0.00930786, 0.669922, -0.297607, 0.37207, 0.0173645, 0.0120239, 0.566406, -0.178345, 0.387695, -0.00205421, 0.00549698, 0.648438, -0.346924, 0.30127, Idle
-0.0307465, 0.000440121, 0.0899658, -0.0758667, 0.0140839, -0.0181732, 0.00208664, 0.173706, -0.13562, 0.0381165, 1.0166, 0, 0.138184, 0.95459, 1.09277, -0.00211716, 0.016037, 0.856445, -0.35791, 0.498291, 0.00334167, 0.00630569, 0.545898, -0.307861, 0.237671, -0.0133591, 0.0058136, 0.366211, -0.191406, 0.174683, Idle
0.0139084, 0.000758171, 0.147461, -0.0430603, 0.10437, -0.0319214, 0.000247955, 0.0761719, -0.0712891, 0.004879, 1.02246, 0, 0.208008, 0.995117, 1.20313, -0.00236511, 0.0113831, 0.637695, -0.338379, 0.299072, 0.00608444, 0.0105133, 0.623535, -0.218384, 0.404785, -0.0145493, 0.0104752, 0.843262, -0.624512, 0.218872, Idle
0.00798035, 0.000943661, 0.189209, -0.0611572, 0.128052, 0.0142517, 0.000795364, 0.11554, -0.0312805, 0.0842285, 1.01465, 0, 0.211426, 0.856934, 1.06836, -0.000262737, 0.0144196, 0.620117, -0.338379, 0.281494, 0.0199738, 0.0167847, 0.696777, -0.305664, 0.390869, 0.00193405, 0.00556946, 0.418457, -0.228149, 0.190186, Idle
0.0107422, 0.000416279, 0.0757446, -0.0384216, 0.037323, -0.00926208, 0.00046587, 0.108154, -0.0426331, 0.0654907, 1.01953, 0, 0.0893555, 0.969238, 1.05859, -0.00771332, 0.0212555, 0.709961, -0.405518, 0.304443, 0.0146942, 0.00801849, 0.772461, -0.418701, 0.35376, -0.00866699, 0.00275612, 0.273193, -0.115112, 0.157959, Idle
-0.0180817, 0.000483274, 0.0819092, -0.0610962, 0.0207977, -0.00415421, 0.000356913, 0.0857544, -0.0467834, 0.0389709, 1.01855, 0, 0.0317383, 0.997559, 1.0293, -0.00119591, 0.00921631, 0.469971, -0.268799, 0.20105, 0.0168304, 0.00301933, 0.325928, -0.147827, 0.178101, -0.00264549, 0.00127125, 0.228271, -0.118225, 0.109985, Idle
-0.0366211, 0.000289917, 0.074646, -0.0755615, -0.000914574, -0.00234795, 0.000327587, 0.0952148, -0.0548096, 0.0403748, 1.01855, 0, 0.0439453, 0.990234, 1.03418, -0.0104904, 0.00537109, 0.45752, -0.240967, 0.216431, 0.017334, 0.00291061, 0.369141, -0.167603, 0.201416, -0.00553513, 0.000768185, 0.162476, -0.115051, 0.0473328, Idle
-0.0406189, 0.000331879, 0.0616455, -0.0714111, -0.009758, -0.00646591, 0.00016582, 0.071167, -0.0381775, 0.0329895, 1.01953, 0, 0.0395508, 0.996582, 1.03613, 0.00516129, 0.0120316, 0.672363, -0.341309, 0.331055, 0.00576782, 0.00384903, 0.371826, -0.236816, 0.134888, -0.00569153, 0.000571728, 0.11261, -0.0596924, 0.052887, Idle
-0.0555115, 5.14984e-05, 0.0374451, -0.0759888, -0.0385437, 0.0104904, 0.000177264, 0.0758057, -0.0284119, 0.0473938, 1.0166, 0, 0.0541992, 0.98877, 1.04297, -0.00517273, 0.00998688, 0.514648, -0.253418, 0.260986, 0.0144119, 0.00187111, 0.206665, -0.098999, 0.107605, -0.00495148, 0.00086832, 0.129883, -0.0577087, 0.0721436, Idle
-0.0295563, 0.00074482, 0.0842896, -0.0731812, 0.0111008, 0.00534058, 0.000198126, 0.0537415, -0.0164032, 0.037323, 1.01855, 0, 0.0322266, 1.00195, 1.03418, -0.0017786, 0.00257301, 0.277344, -0.123901, 0.153442, 0.0016861, 0.00125313, 0.165649, -0.0912476, 0.0743408, -0.00424957, 0.000268698, 0.0778198, -0.0353394, 0.04245, Idle
-0.0310516, 0.000210762, 0.0615234, -0.0655518, -0.00402451, 0.00947571, 0.000336885, 0.0814209, -0.0284729, 0.052948, 1.0166, 0, 0.0678711, 0.976074, 1.04395, -0.00937653, 0.00844574, 0.536133, -0.347168, 0.188965, 0.0102997, 0.00399017, 0.344727, -0.134155, 0.210571, -0.0123672, 0.0034008, 0.344482, -0.181885, 0.162476, Idle
-0.0220032, 9.75132e-05, 0.0436707, -0.0469055, -0.00323296, 0.00127316, 0.00056076, 0.105347, -0.0673218, 0.0379944, 1.0166, 0, 0.0537109, 0.991211, 1.04492, -0.00413132, 0.00894928, 0.44043, -0.14978, 0.290527, 0.00976563, 0.00177288, 0.27417, -0.178223, 0.0958862, -0.00192356, 0.0028286, 0.265625, -0.124939, 0.140625, Idle
-0.00589752, 5.73397e-05, 0.0417786, -0.0191498, 0.0226288, -0.00217819, 0.000191092, 0.0648193, -0.0261078, 0.0386658, 1.01855, 0, 0.0532227, 0.996582, 1.0498, 0.00284195, 0.00302315, 0.355713, -0.121155, 0.234375, 0.00695801, 0.000840664, 0.169312, -0.109863, 0.0593872, 0.00242615, 0.000983238, 0.162598, -0.0776367, 0.0849609, Idle
-0.00713348, 0.000193119, 0.0559998, -0.0350037, 0.0209808, 0.00509262, 0.000800133, 0.113037, -0.0418396, 0.071167, 1.01758, 0, 0.0444336, 0.991699, 1.03613, -0.0134811, 0.0125427, 0.570801, -0.379883, 0.190552, 0.0109177, 0.00162506, 0.177246, -0.0983276, 0.0789185, -0.00774765, 0.00149345, 0.19165, -0.11853, 0.0730591, Idle
-0.0113144, 6.52075e-05, 0.0382385, -0.0236053, 0.0146332, -0.00335312, 0.000189066, 0.0555725, -0.0314026, 0.0241547, 1.01953, 0, 0.103027, 0.94873, 1.05176, -0.00559616, 0.00273132, 0.300049, -0.12146, 0.178467, 0.0104675, 0.00126839, 0.256348, -0.122009, 0.134277, -0.0043869, 0.000620365, 0.122559, -0.056427, 0.0661011, Idle
-0.0212402, 0.00193882, 0.211426, -0.143188, 0.0681763, -0.0131683, 0.00821686, 0.483643, -0.296631, 0.18689, 1.02051, 0, 0.170898, 0.956055, 1.12695, -0.00607681, 0.0432129, 0.887207, -0.424561, 0.462646, 0.0301666, 0.0229797, 0.846191, -0.333252, 0.512695, 0.0100632, 0.0441589, 1.2334, -0.655273, 0.577637, Lateral
-0.0634766, 0.000995636, 0.207031, -0.205444, 0.00158596, -0.00365257, 0.0175781, 0.758789, -0.375, 0.383789, 1.01855, 0, 0.216309, 0.940918, 1.15723, -0.0193481, 0.0425415, 1.04395, -0.530273, 0.513184, 0.0363464, 0.0309906, 1.21094, -0.743164, 0.467529, -0.00359154, 0.0481567, 1.29883, -0.666016, 0.632813, Lateral
-0.0639648, 0.000907898, 0.18689, -0.206909, -0.0200653, -0.0183411, 0.0109406, 0.618164, -0.405762, 0.21228, 1.0166, 0.00292969, 0.11377, 0.969238, 1.08301, 0.00777054, 0.0235596, 0.804199, -0.344971, 0.459229, -0.00494766, 0.0130157, 0.797363, -0.542969, 0.25415, -0.0163574, 0.0183716, 0.84082, -0.251221, 0.589355, Lateral
-0.0767822, 0.00152206, 0.27124, -0.178711, 0.0924683, -0.0238495, 0.0129318, 0.585449, -0.32373, 0.261475, 1.01758, 0, 0.163086, 0.952148, 1.11523, -0.0158691, 0.0177002, 0.652832, -0.327393, 0.325439, 0.0133133, 0.017746, 0.651367, -0.264404, 0.386963, -0.0178528, 0.0350647, 1.13477, -0.498291, 0.63623, Lateral
-0.0820313, 0.00128174, 0.258057, -0.279785, -0.0217133, -0.0162201, 0.017334, 0.636719, -0.323975, 0.312744, 1.01758, 0, 0.146973, 0.95752, 1.10449, -0.0159454, 0.0295258, 1.01758, -0.496094, 0.521484, 0.00428772, 0.0161438, 0.792969, -0.513672, 0.279053, -0.0123444, 0.0467529, 1.14941, -0.588379, 0.561035, Lateral
-0.0998535, 0.00171661, 0.199097, -0.199219, -0.000121951, -0.0209198, 0.0262909, 0.719727, -0.356934, 0.362793, 1.0127, 0.00390625, 0.177246, 0.925293, 1.10254, 0.00176811, 0.0207214, 0.773438, -0.375244, 0.398193, 0.0126572, 0.026413, 0.921387, -0.427002, 0.494141, -0.0108871, 0.0420227, 1.31934, -0.906738, 0.412598, Lateral
-0.0487061, 0.00320816, 0.398926, -0.152832, 0.245972, -0.0186157, 0.023056, 0.707031, -0.341553, 0.365479, 1.01758, 0.00292969, 0.277344, 0.923828, 1.20117, 0.0105972, 0.0239868, 0.834961, -0.444092, 0.390869, -0.0371094, 0.0419312, 1.7002, -1.39551, 0.304199, 0.000710487, 0.0527344, 1.32129, -0.678711, 0.64209, Lateral
-0.00663376, 0.00103283, 0.160278, -0.0743408, 0.0859375, -0.0444946, 0.01371, 0.574219, -0.319092, 0.254883, 1.0166, 0, 0.150391, 0.947266, 1.09766, -0.0117874, 0.040863, 0.971191, -0.428223, 0.542969, 0.0173645, 0.0164337, 0.759277, -0.465088, 0.293945, -0.0207367, 0.0249329, 0.876953, -0.561523, 0.315186, Lateral
-0.0215454, 0.00056982, 0.129639, -0.0759888, 0.0535889, -0.0266418, 0.0161591, 0.5625, -0.34082, 0.221313, 1.02148, 0, 0.208008, 0.913086, 1.12109, -0.00453949, 0.0406494, 1.15918, -0.482178, 0.67627, 0.00939178, 0.0173798, 0.695801, -0.378418, 0.317139, 0.0196686, 0.0371704, 0.927734, -0.359375, 0.568359, Lateral
0.00606918, 0.0017128, 0.19519, -0.083374, 0.111755, -0.0207367, 0.0166321, 0.666504, -0.362549, 0.303711, 1.02246, 0, 0.200684, 0.942871, 1.14355, -0.00443649, 0.0226746, 0.674316, -0.280273, 0.393799, 0.022583, 0.0226746, 0.842773, -0.380615, 0.461914, -0.0198822, 0.0394287, 1.01074, -0.487549, 0.522949, Lateral
0.0133362, 0.00177479, 0.232178, -0.107483, 0.124634, -0.0240936, 0.0167389, 0.59668, -0.306641, 0.290039, 1.0166, 0.00195313, 0.152344, 0.961914, 1.11426, 0.00140858, 0.0549011, 1.20313, -0.658203, 0.544922, -0.00131512, 0.029892, 1.01074, -0.399902, 0.610352, -0.0135574, 0.0325012, 0.863281, -0.475098, 0.387939, Lateral
-0.0284729, 0.000710487, 0.139404, -0.109924, 0.0293884, 0.00575256, 0.0154953, 0.614258, -0.326904, 0.287109, 1.0166, 0.00488281, 0.147461, 0.949219, 1.09668, 0.0113525, 0.0567932, 1.27051, -0.618164, 0.652344, -0.000126243, 0.028656, 0.772949, -0.422852, 0.349854, 0.0135193, 0.0208588, 0.652344, -0.262451, 0.389893, Lateral
-0.0286713, 0.00133324, 0.191895, -0.10907, 0.0828247, -0.016571, 0.00987244, 0.449951, -0.220703, 0.229126, 1.02051, 0, 0.150879, 0.960449, 1.11133, -0.0109253, 0.0601196, 1.45703, -0.768066, 0.688477, 0.0123291, 0.0259399, 1.10449, -0.261963, 0.842285, -0.0155869, 0.0378723, 0.911133, -0.376465, 0.534668, Lateral
-0.0608826, 0.00171471, 0.184814, -0.126343, 0.0584717, -0.0267944, 0.00914001, 0.61084, -0.35498, 0.255615, 1.0127, 0.00488281, 0.18457, 0.938477, 1.12305, -0.00595474, 0.0371094, 1.06348, -0.508789, 0.554688, 0.00539398, 0.0272369, 0.804688, -0.512695, 0.291748, -0.0152588, 0.0322876, 1.03906, -0.562988, 0.476074, Lateral
-0.0535583, 0.0013504, 0.160889, -0.122253, 0.0385437, -0.00174332, 0.0252686, 0.679688, -0.298584, 0.381104, 1.01367, 0.00195313, 0.23584, 0.911621, 1.14746, 0.0124054, 0.0361328, 1.02148, -0.46167, 0.559082, 0.00255203, 0.0187836, 0.845215, -0.404053, 0.440918, 0.00785065, 0.0348206, 1.02734, -0.456055, 0.571289, Lateral
-0.0762939, 0.00139618, 0.229858, -0.205688, 0.0242157, -0.00653839, 0.0220032, 0.682129, -0.275146, 0.406738, 1.01563, 0, 0.232422, 0.912109, 1.14453, -0.000946522, 0.0329895, 1.08301, -0.61084, 0.472168, 0.0194855, 0.0344238, 0.981934, -0.43457, 0.547363, -0.00515366, 0.0213776, 0.802246, -0.400146, 0.401855, Lateral
-0.0667725, 0.00230789, 0.313232, -0.191772, 0.121277, -0.0161591, 0.0259552, 0.747559, -0.345947, 0.401611, 1.01367, 0, 0.210938, 0.908203, 1.11914, -0.00674438, 0.0333862, 1.08691, -0.536133, 0.550781, 0.00776291, 0.0286407, 0.865234, -0.378418, 0.486816, -0.00921631, 0.0437622, 1.03125, -0.67627, 0.354736, Lateral
-0.0643311, 0.00389481, 0.305176, -0.210205, 0.0948486, -0.0200348, 0.0259857, 0.718262, -0.334961, 0.383057, 1.0166, 0, 0.209961, 0.911133, 1.12109, -0.0026474, 0.0556641, 1.11328, -0.672363, 0.440186, 0.00369072, 0.0834961, 1.86914, -0.649902, 1.21875, -0.00139618, 0.0982056, 1.89063, -0.972656, 0.917969, Lateral
-0.0529785, 0.00187302, 0.216309, -0.129395, 0.086853, -0.0119324, 0.0272827, 0.844727, -0.38208, 0.462646, 1.0166, 0, 0.144531, 0.952148, 1.09668, -0.0170898, 0.0357361, 1.06641, -0.489258, 0.57666, -0.00333595, 0.0431213, 1.06055, -0.577637, 0.482422, -0.00944519, 0.0629883, 1.07617, -0.57666, 0.499268, Lateral
-0.0706177, 0.00175476, 0.192627, -0.181274, 0.0113449, -0.0246582, 0.0230713, 0.645508, -0.323975, 0.321289, 1.01855, 0.00195313, 0.239258, 0.939453, 1.17871, -0.0188446, 0.0435486, 0.953613, -0.512207, 0.441162, -0.00626373, 0.0461731, 1.01172, -0.474121, 0.537598, -0.00930023, 0.0469971, 1.14746, -0.47876, 0.667969, Lateral
-0.0908203, 0.00206757, 0.236694, -0.182739, 0.0539551, -0.00701523, 0.0191498, 0.620605, -0.287109, 0.333496, 1.0127, 0.000976563, 0.189453, 0.929688, 1.11914, -0.00221443, 0.0279846, 0.80957, -0.499512, 0.309814, -0.00843811, 0.0229797, 0.794922, -0.405029, 0.389648, 0.00598526, 0.0409546, 0.986816, -0.477539, 0.509277, Lateral
-0.126221, 0.00259399, 0.390381, -0.361328, 0.0289612, -0.0297394, 0.022049, 0.641113, -0.327148, 0.313721, 1.01074, 0.00292969, 0.336914, 0.84668, 1.18359, -0.000912189, 0.0473633, 1.14355, -0.651367, 0.492188, 0.0370789, 0.0429077, 1.16113, -0.4646, 0.696289, -0.0292816, 0.0344543, 1.01855, -0.559082, 0.458984, Lateral
-0.0848999, 0.00101471, 0.174561, -0.172241, 0.00237846, -0.0440369, 0.0219421, 0.637207, -0.312012, 0.324951, 1.0127, 0.00390625, 0.237793, 0.906738, 1.14453, 0.00372887, 0.0502014, 1.30762, -0.748535, 0.559082, -0.00201797, 0.0526123, 1.50195, -1.15039, 0.351807, 0.00823212, 0.0437927, 1.11914, -0.646973, 0.47168, Lateral
-0.121704, 0.00119781, 0.167114, -0.209717, -0.0426331, -0.011734, 0.0220795, 0.665527, -0.322754, 0.342529, 1.00879, 0.000976563, 0.206543, 0.900879, 1.10742, -0.0238495, 0.0391846, 1.02832, -0.480957, 0.546875, 0.00797272, 0.0508728, 1.49316, -0.666016, 0.82666, -0.0131454, 0.0360718, 1.04199, -0.524902, 0.51709, Lateral
-0.0986328, 0.00309753, 0.262451, -0.248291, 0.0142059, -0.0579529, 0.0362244, 0.826172, -0.481445, 0.344482, 1.01465, 0.00292969, 0.348633, 0.821289, 1.16992, 0.0124512, 0.0863037, 1.82227, -0.730469, 1.0918, -0.00329971, 0.0366516, 1.07715, -0.570801, 0.506348, -0.00416946, 0.071106, 1.25879, -0.646484, 0.611816, Lateral
-0.106995, 0.00283813, 0.218872, -0.212646, 0.00622177, -0.0231781, 0.0284271, 0.648926, -0.381348, 0.267334, 1.0127, 0.00292969, 0.283203, 0.867188, 1.15039, -0.0113907, 0.0563354, 1.13281, -0.583984, 0.548828, 0.0325317, 0.0512085, 1.36035, -0.408447, 0.95166, 0.0104065, 0.0524292, 1.36328, -0.775391, 0.587402, Lateral
-0.00045085, 0.00133228, 0.157349, -0.0853271, 0.0720215, 0.00708008, 0.0180817, 0.652344, -0.340088, 0.312256, 1.01855, 0.00488281, 0.302246, 0.928223, 1.23047, -0.00465775, 0.0368958, 0.87793, -0.408691, 0.469238, 0.00632095, 0.0312805, 0.895508, -0.353516, 0.541992, -0.0264282, 0.0576782, 1.37598, -0.748047, 0.62793, Lateral
