A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-28.426001	76.250000	1000.522034	-3.456250	-2.594375	3.915625
11.163000	36.539001	1011.502014	5.210625	2.323125	-5.197500
10.919000	22.570000	1052.067017	5.582500	-5.311250	1.216250
-3.538000	10.126000	1071.221069	-5.254375	-4.703125	-0.918750
45.872002	-19.825001	1051.578979	-13.842500	8.741250	-0.385000
46.055000	-24.034000	1039.379028	-14.713125	4.991875	11.130000
24.095001	-39.650002	1002.169006	-16.708124	10.066875	14.529375
37.820000	-54.900002	1011.989990	-2.673125	5.656875	16.428125
8.479000	-49.532001	1047.675049	-7.048125	-6.383125	20.676250
-9.699000	-23.607000	991.250000	-12.551875	7.393750	24.272499
-22.448000	-20.618000	978.562012	-13.628125	0.783125	19.000626
9.638000	6.466000	962.824036	-7.310625	-1.658125	19.403126
4.087000	-3.904000	969.717041	9.428125	5.573750	19.705000
26.840000	38.917999	1018.578003	9.432500	-3.933125	18.116875
65.758003	1.342000	1107.150024	-20.234375	-1.640625	-8.146250
129.442001	-111.446999	886.452026	-11.716250	12.906250	19.048750
-77.470001	-39.466999	1010.587036	22.771875	3.823750	26.578125
-17.507000	-35.196999	1049.383057	3.915625	-15.041250	0.708750
18.726999	-4.026000	1009.428040	-8.150625	3.346875	4.217500
-39.223000	16.836000	1043.161011	-9.069375	-6.755000	-9.926875
21.533001	-8.845000	1051.091064	-11.926250	-4.930625	-15.579375
17.202000	-83.326004	1061.461060	-11.195625	-4.860625	-8.015000
-26.413000	-109.007004	1031.875977	-23.143749	-4.768750	-5.683125
-60.878002	-124.378998	959.286011	-17.753750	2.489375	-3.635625
-113.947998	-79.483002	969.595032	5.263125	-10.876250	-2.716875
-147.436996	-76.189003	950.319031	53.598125	-9.353750	-8.347500
-78.140999	-70.882004	1095.316040	28.599375	6.645625	-5.919375
-125.416000	18.056000	911.035034	-4.366250	21.831249	4.799375
48.129002	-32.513000	941.901001	37.174374	13.685000	-18.046875
-1.525000	26.962000	1041.758057	12.687500	1.583750	14.310625
-83.204002	45.750000	1038.219971	13.335000	9.305625	3.766875
56.486000	-31.171000	1056.214966	10.465000	16.743126	-14.065625
56.973999	84.180000	1083.238037	1.627500	3.241875	12.061875
67.954002	47.091999	1017.358032	-4.060000	7.581875	-0.735000
182.024002	57.767002	985.577026	-7.262500	-1.496250	-5.101250
181.475006	96.624001	1000.095032	16.423750	-8.211875	6.260625
179.828003	77.042999	1046.333008	4.213125	-8.085000	-3.626875
229.115997	61.549000	1047.004028	-3.517500	2.030000	-1.246875
176.595001	24.095001	983.015015	-15.588125	8.176875	0.354375
235.704010	-3.843000	1028.276978	1.526875	2.502500	-2.992500
223.382004	19.153999	1085.556030	-0.840000	6.374375	8.155000
201.117004	42.395000	1048.589966	-24.421249	13.921250	1.378125
172.324997	39.345001	950.807007	-21.367500	17.539375	5.206250
131.516006	47.458000	967.338013	-26.538750	2.603125	-2.209375
160.613007	-15.616000	1018.090027	-22.006250	1.225000	-2.765000
149.145004	4.514000	941.596008	-18.322500	13.107500	16.975000
81.801003	-16.653000	885.049011	-6.098750	-7.621250	28.118126
31.659000	-15.128000	871.263000	10.644375	-3.661875	27.571251
-15.433001	-61.854000	975.634033	18.335625	-46.283127	28.371876
-152.317001	-51.728001	952.515015	3.136875	-38.670624	21.393749
