A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-19.032000	16.348000	967.765015	49.997501	22.815624	-9.629375
72.101997	106.567001	863.210999	40.722500	6.330625	-9.988125
61.000000	132.553009	997.960022	40.556252	-18.860624	-7.175000
192.150009	100.284004	897.249023	-3.867500	-5.674375	-11.130000
370.026001	34.831001	1061.338989	3.845625	-20.956249	-11.029375
436.760010	95.709000	1110.626953	-0.376250	-3.696875	11.392500
276.024994	121.817001	1205.665039	-22.575001	-17.027500	1.986250
263.764008	38.735001	1129.719971	-19.018126	-4.173750	-4.589375
245.585999	20.130001	1062.071045	-8.330000	14.700000	-7.910000
287.798004	6.771000	995.520020	-6.444375	30.826250	-3.403750
262.971008	6.649000	1021.994019	6.173125	19.578125	5.862500
237.656006	-43.737000	1027.728027	-19.735624	29.325624	-1.439375
216.244995	-57.889000	1055.239014	-31.456249	3.491250	-5.320000
199.042999	-110.348999	1031.204956	-40.499374	10.605000	8.312500
104.309998	-24.827000	902.190002	-3.806250	21.752501	-7.608125
2.745000	23.058001	1013.942017	-7.463750	-5.595625	24.959375
-60.207001	7.686000	923.783997	9.957500	-15.750000	11.795000
-125.538002	83.204002	1031.144043	7.218750	-43.006248	40.674374
-228.872009	-10.492001	1089.703979	24.198126	-21.218750	13.361250
-158.722000	85.827003	1001.986023	-3.508750	-19.963125	-18.016251
-216.854996	49.471001	939.095032	3.421250	-14.980000	-19.075001
-214.475998	-10.980000	861.625000	-3.889375	-9.288125	-15.369375
-284.565002	-47.336002	1030.534058	-10.928750	-7.581875	-20.558125
-297.863007	-108.640999	1168.211060	-19.486250	-13.343750	-23.848125
-133.956009	-74.969002	1088.972046	-35.157501	11.440625	-24.745001
-69.845001	-65.758003	1081.286011	-32.252499	21.126875	-2.944375
13.420000	-103.761002	1054.994995	-24.780001	24.530624	19.643749
-24.278000	-91.744003	1052.128052	0.358750	17.937500	26.897499
0.854000	-85.522003	932.445984	22.518126	15.833125	16.187500
-7.259000	-75.274002	1010.038025	19.473125	-0.017500	6.518750
8.235000	-71.553001	961.726013	5.516875	-2.257500	1.303750
-2.074000	-83.387001	962.153015	1.701875	-5.442500	5.600000
-34.892002	-107.604004	987.468018	-2.913750	-2.458750	-3.272500
-9.455000	-87.351997	1037.549072	-8.855000	-2.830625	-7.463750
-7.320000	-64.476997	1034.926025	-5.600000	5.219375	-5.044375
-4.087000	-54.961002	1031.692993	-6.186250	1.373750	-3.193750
-12.627000	-50.996002	1040.904053	-3.740625	-0.091875	0.818125
8.479000	-68.197998	1012.478027	-4.283125	0.280000	-0.739375
2.318000	-82.106003	1008.085999	2.078125	-0.813750	2.511250
-3.050000	-104.614998	976.244019	-1.631875	-0.651875	0.739375
-10.980000	-102.968002	980.635986	-3.163125	-0.568750	-0.551250
-11.346000	-93.147003	988.444031	1.010625	0.651875	0.481250
-25.681000	-88.999001	990.213013	1.946875	-4.978750	1.715000
-67.649002	-105.042000	1024.800049	1.544375	-10.154375	2.305625
-178.181000	-122.366005	1084.458008	-3.819375	-20.505625	-0.813750
-217.464996	-120.902000	1092.875977	-0.144375	-27.986876	-11.917500
-233.691010	-61.000000	1043.832031	18.991875	-11.116875	-12.836250
-266.265015	-63.135002	1076.833008	20.982500	-0.826875	-16.200624
-188.612000	-27.755001	989.603027	23.463125	10.688125	-10.255000
-221.917999	14.274000	929.640015	12.880000	32.436249	-1.461250
-115.595001	-25.132000	907.192017	8.995000	16.572500	-0.113750
-29.158001	11.590000	988.627014	28.266874	18.094999	5.280625
52.154999	-24.461000	1065.120972	37.760624	-4.217500	2.843750
163.053009	98.759003	1038.829956	1.785000	-13.015625	13.085625
168.970001	47.031002	1107.271973	-16.226875	-3.399375	-2.646875
349.529999	29.951000	961.786987	-20.684999	25.414375	-9.633750
341.539001	41.723999	962.275024	-1.334375	24.360001	-11.545625
417.972015	70.150002	913.475037	9.817500	-13.186250	-8.942500
245.647003	14.213000	1146.373047	14.236250	-21.161875	5.298125
294.141998	25.620001	1088.911011	-10.351250	10.395000	-3.053750
290.787018	7.686000	1026.447021	-13.663125	18.169374	5.516875
195.016998	-3.843000	1095.682007	-9.782500	17.745001	-6.956250
223.138000	-46.299000	1026.691040	-24.596251	41.829376	-19.525625
194.956009	-35.746002	992.958008	-43.522499	33.162498	-23.953125
85.155998	-58.011002	911.462036	21.385000	37.695000	-3.906875
-52.399002	-91.987999	935.862000	23.065001	-16.384375	26.149376
-47.396999	-3.599000	983.380981	12.289375	-30.940001	-0.616875
-134.261002	62.525002	1071.708984	0.691250	-61.551876	4.834375
-115.534004	63.500999	1051.213013	-0.857500	-59.005627	15.955625
-154.025009	19.337000	1091.350952	4.326875	-31.456249	27.746250
-243.755997	29.219000	911.035034	-0.717500	19.298124	15.846250
-252.479004	53.558002	973.559998	-30.861250	5.718125	14.253750
-226.676010	-17.385000	927.200012	-22.461250	-14.087500	11.165000
-174.337997	-66.673004	984.845032	-17.626875	-0.511875	0.406875
-88.938004	-61.487999	1056.093018	11.038125	12.814375	-2.913750
-10.126000	-41.968002	1042.978027	-8.820000	-10.399375	-1.417500
-21.350000	-61.792999	1063.291016	13.343750	-1.806875	4.926250
7.625000	-26.169001	1024.677979	-4.112500	24.937500	3.373125
-2.074000	-63.562000	1013.027039	-11.856250	15.159375	1.286250
-1.037000	-58.499001	969.046021	-0.905625	3.793125	-3.565625
-17.568001	-66.734001	1027.849976	0.761250	-2.091250	-5.425000
-2.928000	-60.817001	1029.557983	-0.599375	-0.433125	-5.884375
15.433001	-61.000000	1046.760010	5.455625	-0.428750	0.879375
13.115000	-44.225002	1037.915039	7.266875	2.458750	6.352500
-4.453000	-51.484001	1024.250977	6.531875	-0.748125	10.718750
-15.006001	-57.889000	992.348022	4.641875	-0.441875	4.593750
-17.202000	-37.209999	1008.330017	2.069375	-2.183125	0.262500
-5.002000	-36.904999	999.851013	-5.718125	-0.376250	-2.078125
5.978000	-38.917999	1003.267029	-7.481250	0.507500	-3.307500
13.359000	-40.138000	995.093018	-4.195625	0.245000	-1.386875
0.427000	-44.591000	1002.351990	2.905000	-5.040000	-1.054375
9.089000	-48.617001	1002.473999	0.070000	-14.061250	-1.631875
18.177999	-48.861000	990.945007	-4.913125	-6.558125	0.017500
7.564000	-44.591000	1036.451050	-4.090625	-8.386875	2.625000
-15.189000	-63.195999	1052.859985	-1.592500	-8.776250	1.960000
-30.622000	-61.243999	1035.414062	3.508750	-0.870625	-0.914375
-67.161003	-28.731001	1043.343994	6.435625	-2.874375	-0.778750
-149.999008	-41.174999	1059.265015	-7.682500	-6.868750	-4.795000
-177.266006	-50.386002	1013.332031	17.211250	-1.680000	3.845625
-232.288010	-16.531000	1057.008057	8.483125	-1.706250	2.196250
-202.886002	-26.230000	1052.982056	12.061875	15.242500	-5.980625
-199.897003	20.313000	1060.424072	9.568125	15.106875	-1.618750
-142.496002	30.073000	1042.245972	24.605000	29.334375	3.311875
-155.916000	59.963001	1030.473022	0.166250	12.779375	-5.285000
-58.743000	50.507999	941.535034	8.500625	26.735624	-0.135625
-13.847000	10.858000	938.057983	0.227500	8.229375	-3.351250
72.041000	44.103001	1051.213013	-1.159375	-16.060625	-2.095625
294.812988	3.843000	866.809998	21.170626	8.767500	-9.165625
460.123016	-56.486000	908.351013	6.426875	-12.223750	-20.177500
480.313995	52.948002	1102.697021	-4.331250	-53.668125	-26.385626
387.045013	129.746994	1150.155029	-9.926875	-25.847500	-17.876249
301.950012	42.517002	1154.119995	-11.510625	6.527500	-0.546875
404.308014	-34.526001	1074.697998	-13.838125	24.176250	9.576875
336.597992	-35.929001	982.710022	-20.733126	51.371250	18.856251
285.175018	-153.475998	955.382019	-24.670626	64.535622	11.156250
71.613998	-48.922001	914.085022	-3.626875	27.864374	6.943125
142.617996	-113.764999	944.280029	-9.406250	-8.028125	14.126875
-10.004000	47.702000	926.773010	28.227501	-23.905001	2.738750
104.188004	-6.100000	1008.695984	8.203125	-77.875000	4.746875
-154.025009	-43.615002	1048.285034	-12.586875	-50.500626	12.267500
-131.089005	-69.784004	1116.239014	-12.508125	-33.740002	0.385000
-186.050003	89.609001	1016.077026	-2.288125	1.470000	2.139375
-232.044006	21.045000	1023.824036	-15.631875	-3.731875	11.270000
-263.580994	-24.034000	1097.024048	-0.406875	1.955625	8.745625
-263.153992	-89.669998	1135.880981	-15.211875	1.163750	-5.088125
-175.070007	-89.731003	1069.513062	-13.308750	17.574375	-33.757500
19.886000	1.342000	1023.458008	-15.413125	22.662500	-26.753124
36.478001	-22.387001	1089.826050	-12.923750	9.043125	-6.260625
51.850002	-76.982002	1096.536011	-1.960000	35.004375	6.571250
19.642000	-63.013000	979.660034	15.216250	27.903749	18.423124
-17.507000	-96.624001	947.390991	22.785000	25.514999	18.900000
-38.125000	-93.330002	949.830994	14.406875	-8.535625	8.645000
-46.970001	-87.778999	1009.184021	3.180625	-5.783750	-0.647500
-41.480000	-54.229000	999.851013	-7.831250	3.762500	-6.597500
-43.554001	-56.608002	1014.979004	-10.128125	-1.238125	-8.535625
-21.045000	-62.890999	1026.751953	-6.466250	-1.036875	-7.135625
-31.720001	-58.438000	994.056030	-0.196875	1.881250	-3.968125
-23.973000	-70.028000	1013.759033	0.205625	-3.403750	-3.237500
-11.407001	-63.867001	1006.500000	0.896875	-5.665625	-1.360625
-8.357000	-61.792999	1011.929016	-1.093750	-0.371875	-0.083125
-27.084000	-63.684002	995.764038	-7.647500	-1.903125	0.595000
-25.193001	-68.625000	1032.546997	-1.929375	-4.991875	-1.850625
-19.398001	-66.978004	1023.031006	3.320625	0.730625	-1.916250
-33.184002	-72.956001	1029.984985	4.361875	-0.796250	-0.026250
-40.260002	-63.318001	1046.698975	5.123125	-5.543125	0.616875
-50.020000	-64.476997	1028.093994	3.613750	-0.835625	-0.175000
-111.141998	-72.651001	1018.395020	-0.643125	-0.008750	2.795625
-160.979004	-72.895004	1056.581055	-1.570625	-9.266250	1.767500
-236.375000	-88.266998	1058.045044	1.168125	-2.393125	-1.662500
-226.798004	-23.302000	1022.970032	1.697500	-4.033750	-6.588750
-212.462997	-52.338001	1038.159058	-10.171875	2.528750	-5.779375
-195.078003	-66.184998	1021.811035	-10.246250	13.138125	-2.743125
-153.048996	-71.187004	994.605042	-2.905000	26.761875	5.687500
-160.856995	-49.166000	972.278992	7.144375	26.691875	15.076250
-147.193008	-70.272003	978.195984	10.539375	8.662500	10.998750
-40.992001	-12.810000	875.228027	21.559999	0.730625	1.133125
-8.601000	40.992001	1091.777954	9.174375	-28.546875	-15.426250
186.416000	52.338001	984.418030	17.994375	-28.848749	-14.021875
252.723007	18.483000	1007.781006	-7.310625	7.284375	-8.421875
291.580017	11.041000	991.677002	-3.797500	-9.410625	0.288750
336.903015	-28.487000	993.629028	-12.460000	-29.032499	-1.334375
333.304016	-33.062000	1092.144043	-10.259375	-21.669374	0.560000
385.459015	-92.903000	1134.722046	-7.980000	-5.630625	-5.355000
410.713013	-108.945999	1242.570068	-8.273125	-4.536875	-9.471875
364.048004	-132.309006	957.273010	-13.514375	16.318750	-12.464375
256.871002	-142.130005	833.260010	-7.691250	39.466873	-11.361875
164.882996	-114.131004	861.442017	6.877500	36.815624	-1.032500
144.875000	-78.018997	915.854004	17.898125	31.053749	10.434375
51.484001	-31.476000	996.434998	8.544375	3.482500	19.980625
-60.451000	0.183000	995.520020	7.284375	-11.900000	25.462500
-40.320999	-65.636002	1066.463013	-17.920000	-20.409374	9.905000
-159.514999	-23.363001	1012.905029	-26.411875	4.698750	-0.035000
-212.768005	4.148000	939.705017	-29.421875	4.895625	-8.544375
-350.994019	-49.837002	904.325012	-9.060625	9.721250	1.719375
-336.231995	-64.050003	1041.818970	-5.022500	12.919375	-9.996875
-314.821014	-85.095001	1128.378052	18.707500	-4.711875	-10.263750
-183.182999	-126.331001	1071.221069	5.989375	-7.739375	-15.465625
-126.086998	-142.740005	1064.999023	0.853125	-13.120625	-22.028126
-57.645000	-99.735001	1041.087036	12.232500	9.721250	-0.030625
-56.791000	-49.715000	981.489990	17.386250	4.003125	5.429375
-234.667007	-74.603004	966.666992	52.788750	-9.139375	6.234375
15.311000	7.564000	1039.623047	13.326250	-12.521250	-12.153750
27.450001	-18.910000	1073.172974	-6.960625	3.010000	5.306875
