@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_GY_X numeric
@attribute F5_MEAN_on_GY_Y numeric
@attribute F6_MEAN_on_GY_Z numeric
@attribute F7_VAR_on_ACC_X numeric
@attribute F8_VAR_on_ACC_Y numeric
@attribute F9_VAR_on_ACC_Z numeric
@attribute F10_VAR_on_GY_X numeric
@attribute F11_VAR_on_GY_Y numeric
@attribute F12_VAR_on_GY_Z numeric
@attribute F13_PeakToPeak_on_ACC_X numeric
@attribute F14_PeakToPeak_on_ACC_Y numeric
@attribute F15_PeakToPeak_on_ACC_Z numeric
@attribute F16_PeakToPeak_on_GY_X numeric
@attribute F17_PeakToPeak_on_GY_Y numeric
@attribute F18_PeakToPeak_on_GY_Z numeric
@attribute F19_MIN_on_ACC_X numeric
@attribute F20_MIN_on_ACC_Y numeric
@attribute F21_MIN_on_ACC_Z numeric
@attribute F22_MIN_on_GY_X numeric
@attribute F23_MIN_on_GY_Y numeric
@attribute F24_MIN_on_GY_Z numeric
@attribute F25_MAX_on_ACC_X numeric
@attribute F26_MAX_on_ACC_Y numeric
@attribute F27_MAX_on_ACC_Z numeric
@attribute F28_MAX_on_GY_X numeric
@attribute F29_MAX_on_GY_Y numeric
@attribute F30_MAX_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.12561, -0.0840454, 0.962891, 0.135864, -0.0603333, -0.0834351, 0.0353088, 0.00347137, 0.00732422, 0.0279846, 0.166748, 0.249878, 0.549316, 0.183594, 0.30957, 0.622559, 1.37012, 1.4502, -0.38208, -0.182739, 0.810547, -0.165649, -0.571777, -0.702148, 0.16687, 0.000796795, 1.12012, 0.456787, 0.79834, 0.747559, Circle
-0.088501, -0.0981445, 0.98291, 0.074646, -0.0963745, 0.00358772, 0.0306244, 0.00801849, 0.012207, 0.0257416, 0.188843, 0.192261, 0.549805, 0.268799, 0.298828, 0.553223, 1.49707, 1.31836, -0.40332, -0.215332, 0.802734, -0.176025, -0.776855, -0.623047, 0.146484, 0.0533752, 1.10156, 0.377197, 0.719727, 0.695313, Circle
-0.0718384, -0.137573, 0.989258, 0.0490723, -0.0388489, 0.059845, 0.0376587, 0.00559998, 0.00976563, 0.0167542, 0.159302, 0.1427, 0.583008, 0.254639, 0.298828, 0.396484, 1.28711, 1.19141, -0.377686, -0.278564, 0.818359, -0.145386, -0.59668, -0.59082, 0.205322, -0.0240326, 1.11719, 0.250977, 0.69043, 0.600098, Circle
-0.00794983, 0.000338554, 1.00781, -0.00507355, 0.00930786, -0.0102463, 9.53674e-07, 9.53674e-07, 0.0166016, 1.78814e-07, 4.76837e-07, 0.000472069, 0.00354385, 0.00649261, 0.00878906, 0.00281525, 0.00730133, 0.107483, -0.00972748, -0.000731945, 1.01367, -0.00723648, 0.00283813, -0.11145, -0.00618362, 0.00576019, 1.02246, -0.00442123, 0.0101395, -0.00396347, Idle
-0.00822449, 0.000665188, 1.00879, -0.00460815, 0.00885773, -0.00521469, 6.55651e-07, 1.07288e-06, 0.0146484, 5.36442e-07, 1.37091e-06, 0, 0.00333023, 0.00400543, 0.00195313, 0.00274277, 0.00469208, 0.000934601, -0.00976563, -0.00138378, 1.01465, -0.00598145, 0.00701904, -0.00569534, -0.00643539, 0.00261879, 1.0166, -0.00323868, 0.0117111, -0.00476074, Idle
-0.00782013, 0.000456572, 1.01172, -0.00468445, 0.0094986, -0.00511551, 4.76837e-07, 4.76837e-07, 0.0136719, 1.19209e-06, 1.54972e-06, 5.96046e-08, 0.00393677, 0.00346756, 0.00195313, 0.00417709, 0.0042572, 0.0013504, -0.00969696, -0.00172997, 1.01465, -0.00692749, 0.00722504, -0.00571442, -0.00576019, 0.00173759, 1.0166, -0.0027523, 0.0114822, -0.00436401, Idle
-0.00805664, 0.000263214, 1.0127, -0.00457382, 0.0089798, -0.00485229, 2.98023e-07, 2.38419e-07, 0.0126953, 7.15256e-07, 1.07288e-06, 1.19209e-07, 0.00239182, 0.0020256, 0.00195313, 0.003479, 0.00411224, 0.00131607, -0.00943756, -0.000594616, 1.01465, -0.00623703, 0.0069809, -0.00561523, -0.00704575, 0.00142956, 1.0166, -0.00275803, 0.0110931, -0.00429916, Idle
-0.00821686, 0.000272274, 1.00977, -0.00488281, 0.00881195, -0.00485229, 8.34465e-07, 3.57628e-07, 0.0185547, 8.34465e-07, 1.19209e-06, 1.78814e-07, 0.00318909, 0.0024128, 0.00292969, 0.00310707, 0.00359726, 0.00133133, -0.00994873, -0.000918388, 1.01367, -0.00650406, 0.00692368, -0.0055542, -0.00675964, 0.00149441, 1.0166, -0.00339699, 0.0105209, -0.00422287, Idle
-0.00848389, 0.000820637, 1.0127, -0.00499344, 0.0103226, -0.00478745, 4.76837e-07, 4.76837e-07, 0.00683594, 1.01328e-06, 1.78814e-06, 0, 0.00246811, 0.00292778, 0.00195313, 0.00323486, 0.00450134, 0.00110626, -0.00975037, -0.00054121, 1.01465, -0.00639343, 0.0083313, -0.00544357, -0.00728226, 0.00238609, 1.0166, -0.00315857, 0.0128326, -0.00433731, Idle
-0.00798798, 0.00109482, 1.01758, -0.00551605, 0.00978851, -0.0050087, 4.76837e-07, 2.98023e-07, 0, 3.57628e-07, 2.98023e-07, 2.98023e-07, 0.00270081, 0.00226784, 0.00195313, 0.00165176, 0.00325012, 0.0013504, -0.0094223, 9.91225e-05, 1.01465, -0.00658798, 0.00865936, -0.00546646, -0.0067215, 0.00236702, 1.0166, -0.00493622, 0.0119095, -0.00411606, Idle
-0.00768661, 0.0010376, 1.01563, -0.00524902, 0.00935364, -0.00504303, 3.57628e-07, 2.98023e-07, 0, 5.36442e-07, 9.53674e-07, 1.19209e-07, 0.00204086, 0.00228691, 0.000976563, 0.00311852, 0.00381088, 0.00147247, -0.00880432, -0.000156283, 1.01465, -0.0065918, 0.00690079, -0.00557327, -0.00676346, 0.00213051, 1.01563, -0.00347328, 0.0107117, -0.0041008, Idle
-0.0083313, 0.000510216, 1.0127, -0.00461197, 0.00920105, -0.00497437, 2.38419e-07, 4.17233e-07, 0.00390625, 5.96046e-07, 1.19209e-06, 5.96046e-08, 0.0023613, 0.0025959, 0.00195313, 0.00283813, 0.00459671, 0.000972748, -0.00936127, -0.00079298, 1.01465, -0.00613022, 0.00681686, -0.00542831, -0.00699997, 0.00180244, 1.0166, -0.00329208, 0.0114136, -0.00445557, Idle
-0.00811768, 0.000647068, 1.0127, -0.00469208, 0.00936127, -0.00496292, 5.96046e-08, 1.19209e-07, 0, 7.7486e-07, 1.72853e-06, 0, 0.00269318, 0.00158978, 0.00292969, 0.00374031, 0.00514221, 0.000965118, -0.00959015, -0.000255346, 1.01367, -0.00681686, 0.00688171, -0.00540924, -0.00689697, 0.00133419, 1.0166, -0.00307655, 0.0120239, -0.00444412, Idle
-0.00817108, 0.000757217, 1.00879, -0.00535965, 0.0102921, -0.00495911, 2.38419e-07, 1.78814e-07, 0.00683594, 4.76837e-07, 1.01328e-06, 1.19209e-07, 0.00172424, 0.00233269, 0.00292969, 0.00322151, 0.00405884, 0.00136185, -0.00888062, -0.000590801, 1.01367, -0.00707626, 0.00819397, -0.00574112, -0.00715637, 0.00174141, 1.0166, -0.00385475, 0.0122528, -0.00437927, Idle
-0.00835419, 0.000655651, 1.00586, -0.00557709, 0.00968933, -0.00489807, 1.78814e-07, 2.98023e-07, 0.0214844, 9.53674e-07, 2.14577e-06, 1.78814e-07, 0.00194168, 0.00226021, 0.00195313, 0.00305557, 0.00471497, 0.000740051, -0.00947571, -0.000461102, 1.01367, -0.00743484, 0.00793457, -0.00531387, -0.00753403, 0.00179863, 1.01563, -0.00437927, 0.0126495, -0.00457382, Idle
-0.00823212, 0.000762939, 1.00977, -0.00485229, 0.00921631, -0.00488281, 5.36442e-07, 1.78814e-07, 0.0185547, 1.78814e-07, 1.78814e-07, 0, 0.00304031, 0.00175762, 0.00488281, 0.00209045, 0.00283051, 0.000816345, -0.00962067, -0.00026679, 1.0127, -0.00603867, 0.00775909, -0.00531769, -0.00658035, 0.00149059, 1.01758, -0.00394821, 0.0105896, -0.00450134, Idle
-0.00762177, 0.000959873, 1.01074, -0.00495148, 0.00981903, -0.00511169, 5.36442e-07, 2.38419e-07, 0.00585938, 4.17233e-07, 7.15256e-07, 1.78814e-07, 0.0028038, 0.0022068, 0.00292969, 0.00246811, 0.00276947, 0.00180435, -0.00888824, -3.75509e-06, 1.01367, -0.00645447, 0.00823975, -0.00616837, -0.00608444, 0.00220299, 1.0166, -0.00398636, 0.0110092, -0.00436401, Idle
-0.00816345, 0.00100613, 1.00977, -0.00507736, 0.00908661, -0.00504303, 1.78814e-07, 3.57628e-07, 0.0175781, 4.17233e-07, 7.7486e-07, 1.19209e-07, 0.00348282, 0.00256538, 0.00195313, 0.00261116, 0.00350189, 0.00127029, -0.00978088, -0.000240088, 1.01367, -0.00640869, 0.00701904, -0.0057869, -0.00629807, 0.00232506, 1.01563, -0.00379753, 0.0105209, -0.0045166, Idle
-0.0078125, 0.000705719, 1.00977, -0.00526047, 0.0100174, -0.00497437, 2.98023e-07, 4.76837e-07, 0.0107422, 1.78814e-07, 8.34465e-07, 1.19209e-07, 0.0019722, 0.00336266, 0.00195313, 0.00128937, 0.00231171, 0.00115585, -0.00891876, -0.000910759, 1.01367, -0.00597, 0.00901031, -0.00548172, -0.00694656, 0.00245094, 1.01563, -0.00468063, 0.011322, -0.00432587, Idle
-0.00807953, 0.000648022, 1.0166, -0.00513458, 0.0098877, -0.00482941, 6.55651e-07, 2.98023e-07, 0.000976563, 3.57628e-07, 1.54972e-06, 5.96046e-08, 0.00265884, 0.00287819, 0.00292969, 0.00262833, 0.00415039, 0.000991821, -0.0090332, -0.000716686, 1.01367, -0.00655365, 0.00749207, -0.00535202, -0.00637436, 0.00216103, 1.0166, -0.00392532, 0.0116425, -0.0043602, Idle
-0.00835419, 0.0007658, 1.0166, -0.00479507, 0.00937653, -0.00501633, 0, 1.78814e-07, 0.00488281, 1.78814e-07, 1.19209e-06, 5.96046e-08, 0.00201416, 0.00179195, 0.00292969, 0.00185394, 0.00465775, 0.000923157, -0.00953674, -0.00026679, 1.01465, -0.00577164, 0.00690842, -0.00539398, -0.00752258, 0.00152493, 1.01758, -0.00391769, 0.0115662, -0.00447083, Idle
-0.00766373, 0.00055027, 1.01172, -0.00470352, 0.00908661, -0.00502396, 2.38419e-07, 2.38419e-07, 0.00878906, 5.36442e-07, 1.19209e-06, 1.78814e-07, 0.00262451, 0.00235176, 0.00390625, 0.00255585, 0.00415802, 0.000812531, -0.00888062, -0.000613689, 1.01367, -0.00609589, 0.00692749, -0.00530624, -0.0062561, 0.00173759, 1.01758, -0.00354004, 0.0110855, -0.00449371, Idle
-0.0458679, -0.103149, 1.00293, -0.018631, 0.0230865, -0.00513077, 0.00100136, 0.000221252, 0.00292969, 0.00228119, 0.00588608, 0.00509644, 0.111572, 0.0493774, 0.019043, 0.193359, 0.321045, 0.333496, -0.083374, -0.126221, 0.995605, -0.102295, -0.103088, -0.242676, 0.0281677, -0.0768433, 1.01465, 0.0910645, 0.217773, 0.0907593, Idle
-0.0317688, -0.0656738, 1.00391, 0.0175476, -0.01651, 0.0108337, 0.00143051, 0.00180817, 0.0136719, 0.00497055, 0.0120087, 0.000327587, 0.110901, 0.126953, 0.0136719, 0.254395, 0.429932, 0.0964966, -0.0756836, -0.112732, 1.00391, -0.10907, -0.22644, -0.0403748, 0.0351868, 0.0141983, 1.01758, 0.145264, 0.203369, 0.0561218, Idle
-0.044342, -0.0197144, 1.00488, 0.00307083, 0.0358276, 0.000887871, 0.0012989, 0.000360966, 0.0126953, 0.00186729, 0.00917816, 0.00162697, 0.125244, 0.0621948, 0.0166016, 0.188721, 0.366699, 0.138184, -0.09021, -0.0540466, 1.00391, -0.0883789, -0.147583, -0.0674438, 0.0349731, 0.00813293, 1.02051, 0.100342, 0.218994, 0.0706787, Idle
-0.0135651, -0.0627441, 1.00879, -0.0193481, -0.00580597, 0.0266418, 0.00334358, 0.00102615, 0, 0.00707245, 0.0263519, 0.00329208, 0.213623, 0.113525, 0.0327148, 0.288818, 0.558594, 0.204224, -0.109375, -0.119507, 0.98877, -0.140259, -0.238281, -0.0599976, 0.104248, -0.00597382, 1.02148, 0.148438, 0.320313, 0.144165, Idle
-0.050354, -0.0893555, 1.00293, -0.000579357, 0.0129776, 0.00388145, 0.000881195, 0.000282288, 0.00878906, 0.00174999, 0.00735474, 0.000535965, 0.110168, 0.0622559, 0.0258789, 0.148682, 0.386963, 0.108643, -0.105896, -0.119751, 0.995605, -0.0941162, -0.0919189, -0.0634155, 0.00428391, -0.0574951, 1.02148, 0.0544739, 0.294922, 0.0452271, Idle
-0.0450745, -0.0473328, 1.00879, -0.00315094, 0.02034, -0.00843048, 0.00037384, 4.3869e-05, 0.00390625, 0.00037241, 0.00457001, 0.00019145, 0.0645142, 0.0296021, 0.0166016, 0.0795898, 0.249512, 0.0600586, -0.078186, -0.0602112, 1.00293, -0.0501404, -0.107788, -0.0406494, -0.0137024, -0.0306091, 1.01953, 0.0294342, 0.141724, 0.0194092, Idle
-0.119995, -0.0429077, 1.00293, -0.00106144, -0.00260353, -0.00206184, 0.0013504, 0.000617027, 0.000976563, 0.00149632, 0.00907898, 6.52075e-05, 0.13208, 0.0792236, 0.0131836, 0.174927, 0.347168, 0.0297241, -0.186768, -0.072998, 0.998535, -0.0959473, -0.243652, -0.0152512, -0.0546875, 0.0062294, 1.01172, 0.0789185, 0.103516, 0.0144653, Idle
-0.0606384, -0.038208, 1.00977, -0.00869751, 0.0108566, 0.0664673, 0.000198364, 6.48499e-05, 0.00878906, 0.000365973, 0.00154114, 0.00598907, 0.0511169, 0.026474, 0.0185547, 0.0999756, 0.21582, 0.244019, -0.0881348, -0.050415, 1.00488, -0.072937, -0.131592, -0.00892639, -0.0370178, -0.023941, 1.02344, 0.0270538, 0.0842285, 0.235107, Idle
-0.0632935, -0.0169678, 1.00781, 0.0023632, 0.00641632, -0.0403137, 9.91821e-05, 5.93662e-05, 0.00976563, 0.000104785, 0.000841618, 0.00271225, 0.0413513, 0.0267639, 0.00683594, 0.0465698, 0.122803, 0.245117, -0.0819092, -0.0323792, 1.01074, -0.0276947, -0.0790405, -0.239014, -0.0405579, -0.00561905, 1.01758, 0.0188599, 0.0437622, 0.00610733, Idle
-0.0316162, -0.0145645, 1.01563, -0.0018549, 0.0140381, -0.0325928, 5.72205e-05, 0.000105023, 0, 0.000682831, 0.000936031, 0.102356, 0.03302, 0.0425415, 0.0185547, 0.104431, 0.123657, 0.899902, -0.052002, -0.0334473, 1.00488, -0.0458984, -0.0540161, -0.386475, -0.0189819, 0.00908661, 1.02344, 0.0585022, 0.0696411, 0.513184, Idle
-0.0628052, 0.0300903, 1.00781, 0.00037241, -0.00217628, 0.0809326, 0.000209808, 0.000254154, 0.0136719, 0.00115299, 0.00271034, 0.155273, 0.0619812, 0.0547485, 0.0166016, 0.138672, 0.251465, 1.31445, -0.0847168, 0.0106964, 1.00781, -0.0462646, -0.154419, -0.857422, -0.0227509, 0.0654297, 1.02441, 0.0923462, 0.0968628, 0.456299, Idle
-0.0381165, 0.0362549, 1.01074, -0.0179749, 0.00503159, -0.00544739, 0.00032711, 0.000164032, 0.00878906, 0.00136471, 0.00349236, 0.0444946, 0.0693359, 0.0446167, 0.0166016, 0.153076, 0.242188, 1.07324, -0.0807495, 0.0173492, 1.00879, -0.0720825, -0.108459, -0.777832, -0.0114059, 0.0619507, 1.02539, 0.0809326, 0.133667, 0.29541, Idle
-0.00814056, 0.02742, 1.0127, -0.011528, 0.00152302, -0.0218964, 0.000957012, 0.000248432, 0, 0.00273323, 0.00515747, 0.000777721, 0.109314, 0.0605774, 0.0166016, 0.219727, 0.268555, 0.129639, -0.056427, 0.00523376, 1.00391, -0.128784, -0.145752, -0.069458, 0.0528564, 0.0657959, 1.02051, 0.0909424, 0.122803, 0.0601196, Idle
-0.0595093, 0.0448303, 1.00781, 0.000323772, 0.0178528, -0.00453186, 0.00118446, 0.000652313, 0.00488281, 0.00223541, 0.00583649, 0.000218749, 0.110229, 0.0780029, 0.0229492, 0.171509, 0.327393, 0.0547791, -0.13208, 0.0153885, 0.997559, -0.0940552, -0.178223, -0.0289001, -0.0218353, 0.0933838, 1.02051, 0.0773926, 0.149048, 0.0258789, Idle
-0.0684814, 0.0452881, 1.00781, -0.0209961, 0.00700378, -0.00967407, 0.000965118, 0.000736237, 0.0117188, 0.00754547, 0.0124741, 0.000872612, 0.102417, 0.0986938, 0.0195313, 0.316406, 0.387207, 0.101257, -0.118591, -0.00574112, 1.00391, -0.150879, -0.175171, -0.062561, -0.0162048, 0.0929565, 1.02344, 0.165405, 0.212036, 0.0386658, Idle
-0.0753784, 0.0662231, 1.00195, -0.00129604, 0.00563049, 0.00257683, 0.000465393, 0.00421906, 0.00488281, 0.0180054, 0.00318718, 0.00271797, 0.0673828, 0.186523, 0.0175781, 0.485352, 0.255615, 0.204834, -0.106384, -0.0271912, 0.996094, -0.240112, -0.120789, -0.111816, -0.0390015, 0.159302, 1.01367, 0.245239, 0.134766, 0.0929565, Idle
-0.0325623, 0.00914764, 1.00977, 0.0231476, 0.0304108, -0.00742722, 0.00164604, 0.00129795, 0.000976563, 0.00327682, 0.0117111, 0.000727654, 0.170044, 0.119568, 0.0205078, 0.235229, 0.408691, 0.11084, -0.121338, -0.0270996, 1.00293, -0.0670166, -0.135986, -0.0655518, 0.0486755, 0.0924683, 1.02344, 0.168213, 0.272705, 0.0452881, Idle
0.0129776, 0.00656509, 0.995605, 0.00466537, 0.0288849, -0.00594711, 0.00222206, 0.00297165, 0.00830078, 0.00742722, 0.014946, 0.0383606, 0.193115, 0.190674, 0.135254, 0.397217, 0.596191, 0.668945, -0.0949097, -0.0491943, 0.91748, -0.195435, -0.255371, -0.356689, 0.0982056, 0.141479, 1.05273, 0.201782, 0.34082, 0.312256, Square
0.0166168, -0.0257874, 1.00293, -0.0161591, -0.00594711, 0.0393372, 0.000798702, 0.000838757, 0.00683594, 0.00316048, 0.0076828, 0.0144577, 0.126587, 0.110046, 0.0419922, 0.204224, 0.37793, 0.494629, -0.0406189, -0.071167, 0.987305, -0.133423, -0.200317, -0.203613, 0.0859375, 0.0388794, 1.0293, 0.0708008, 0.177612, 0.291016, Square
-0.0789795, -0.0199127, 0.993164, 0.0784912, 0.0891113, 0.0492859, 0.0176239, 0.00609589, 0.0136719, 0.0231323, 0.105957, 0.168457, 0.424805, 0.299072, 0.351074, 0.5625, 1.31543, 1.5, -0.344971, -0.192627, 0.811035, -0.0447083, -0.400146, -0.740234, 0.079834, 0.106323, 1.16211, 0.517578, 0.915039, 0.759766, Square
-0.1698, -0.0474243, 0.978516, 0.00782776, -0.0844727, -0.0177002, 0.0206604, 0.0101852, 0.0126953, 0.0458069, 0.204712, 0.132813, 0.455811, 0.341797, 0.418457, 0.864746, 1.4375, 1.19727, -0.408447, -0.21582, 0.748535, -0.395508, -0.585449, -0.648926, 0.0474243, 0.125854, 1.16699, 0.468994, 0.852051, 0.547852, Square
-0.0715332, -0.0639038, 1.00977, 0.0400085, -0.0456543, 0.0483398, 0.0141449, 0.00774002, 0.0117188, 0.0285339, 0.114563, 0.139038, 0.398682, 0.334473, 0.324219, 0.709961, 1.16992, 1.13184, -0.30957, -0.236206, 0.830078, -0.311279, -0.508789, -0.65918, 0.0891724, 0.0982666, 1.1543, 0.398438, 0.660645, 0.471924, Square
-0.0439453, -0.0546875, 0.996094, 0.0943604, -0.0312805, 0.0936279, 0.0440063, 0.00907135, 0.015625, 0.0430298, 0.259521, 0.197021, 0.657227, 0.366211, 0.390137, 0.846191, 1.76953, 1.38184, -0.425781, -0.23291, 0.774902, -0.289795, -0.807129, -0.796875, 0.231201, 0.133179, 1.16504, 0.556152, 0.961914, 0.584961, Square
