A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-2.684000	-41.236000	966.057007	-5.328750	1.185625	0.783125
-8.357000	-42.821999	961.481995	-6.466250	2.380000	0.468125
-9.333000	-59.779999	961.116028	-10.447500	-11.515000	1.076250
-1.647000	-58.011002	983.197998	-4.519375	-12.258750	2.135000
6.954000	-59.535999	1052.738037	1.929375	-12.652500	-0.892500
15.921000	-58.621002	1407.575073	-4.646250	-40.298126	-0.415625
22.387001	-98.209999	1518.411987	-13.230000	-19.166876	5.446875
35.380001	-23.424000	1490.046997	14.043750	9.988125	7.590625
16.653000	-128.710007	1365.180054	52.806252	21.415625	6.711250
21.410999	-6.771000	1158.451050	50.955624	-10.692500	-5.543125
32.025002	41.480000	1071.891968	16.633751	-10.421250	-10.438750
148.412994	54.839001	1051.640015	-18.414375	-57.233749	-8.474375
168.177002	22.204000	931.835999	-54.866875	14.568750	7.844375
151.828995	-33.000999	815.997009	-38.395000	88.523750	0.647500
103.761002	6.283000	798.124023	-26.009375	120.382500	-8.649375
9.699000	-97.234001	741.088989	-5.936875	63.332500	-11.256875
-23.973000	-109.678001	785.863037	11.834375	59.556873	-19.744375
-61.061001	-90.219002	745.968994	-0.721875	27.768126	-5.604375
-105.529999	-87.473999	664.229004	-3.521875	26.945625	-2.165625
-89.121002	-90.158005	658.921997	-10.115000	21.953751	2.432500
-66.856003	-38.857002	600.423035	-8.850625	26.315624	2.205000
-102.663002	-42.151001	640.134033	-6.177500	-22.163750	9.301250
-114.862999	-53.558002	699.548035	-10.228750	11.843125	7.433125
-143.716003	-85.339005	701.682983	-9.327500	2.865625	6.829375
-147.253998	-109.861000	809.958008	-6.304375	4.856250	-14.595000
-161.528000	-40.504002	794.708008	2.970625	3.285625	-13.886250
-156.647995	-91.439003	815.630981	4.808125	-13.378750	-8.513750
-121.084999	-91.134003	904.385986	14.297500	-44.436874	-4.685625
-147.742004	-166.957001	978.195984	0.616875	-55.352501	3.364375
-81.191002	-216.733002	986.247986	-14.625625	-32.860626	-3.701250
-80.336998	-106.201004	1106.296021	40.731251	-52.460625	-10.688125
-75.457001	14.518001	1410.320068	48.409374	-17.762501	14.223125
-121.084999	-8.967000	1294.541992	45.753750	-11.353125	16.756250
-90.889999	70.638000	1290.333008	40.118752	-52.823750	24.189375
-84.362999	58.926003	1590.758057	-12.486250	-69.466248	9.695000
-12.993000	-4.880000	1711.721069	-39.917500	-28.481251	-0.743750
7.869000	-38.186001	1560.258057	-45.425625	1.295000	-8.732500
15.738000	-95.891998	1410.869019	-5.411875	25.055626	-16.152500
26.352001	-35.624001	1270.203003	5.438125	26.967501	-22.137501
30.195000	-35.806999	1131.306030	3.710000	26.919374	-15.728125
19.398001	-19.886000	1105.930054	-10.876250	26.040001	-9.646875
-4.819000	-47.580002	1033.279053	-15.623125	25.038124	-1.207500
6.710000	-76.250000	867.237000	-18.375000	23.498125	-0.879375
-34.221001	-82.411003	901.763000	-17.106251	13.632500	0.608125
-75.822998	-42.151001	628.544006	-16.463125	51.590000	5.061875
-115.412003	-55.570999	673.867004	-10.001250	-5.381250	8.172500
-106.750000	-79.910004	778.177002	7.424375	-20.020000	7.953750
-88.571999	-78.445999	881.755005	12.652500	2.388750	8.767500
-73.749001	-68.014999	900.054993	11.510625	-4.961250	5.521250
-29.646000	-96.196999	1012.600037	19.355000	-9.690625	3.027500
-25.498001	-52.399002	1042.185059	-2.156875	-18.099375	-0.546875
-50.630001	-80.581001	1016.077026	-2.187500	1.360625	-2.021250
-61.610001	-48.190002	985.393982	5.932500	-14.262500	3.539375
-41.114002	-57.096001	994.544006	13.615000	-4.869375	3.447500
-49.653999	-42.395000	965.752014	18.392500	1.540000	0.739375
-21.045000	-38.003002	1039.135010	16.843750	-12.070625	-1.155000
-25.681000	-34.465000	1047.796997	7.651875	-3.364375	2.716875
-59.475002	-26.474001	1034.316040	-6.041875	11.011875	7.450625
-60.817001	-40.748001	1042.185059	-4.379375	-2.218125	8.194375
-43.615002	-11.102000	1063.352051	0.214375	1.684375	7.791875
-57.645000	-4.209000	1017.968018	11.475625	6.575625	7.805000
-42.395000	25.986000	987.468018	10.141250	4.340000	9.152500
-52.338001	9.028000	1034.072021	5.831875	-4.322500	7.975625
-50.142002	-12.871000	1003.877014	6.991250	-0.056875	1.168125
-44.469002	-0.122000	979.843018	-1.382500	-2.091250	-0.949375
-52.216000	-25.802999	1019.737000	-6.720000	0.831250	-2.861250
-45.262001	-11.163000	1012.539001	-10.412500	-1.579375	-2.944375
-42.700001	-14.335000	1031.998047	-4.427500	-1.251250	-1.850625
-47.336002	-26.718000	1034.193970	0.665000	-1.391250	-0.945000
-46.360001	-23.302000	1015.040039	-0.271250	0.997500	1.435000
-39.650002	-19.093000	1022.116028	-0.240625	-0.835625	2.069375
-49.227001	-21.777000	1020.835022	-0.630000	0.853125	0.424375
-46.726002	-11.529000	1001.437012	-3.080000	-0.227500	-2.791250
-47.702000	-10.492001	974.414001	-8.176875	2.686250	-1.281875
-47.091999	-16.836000	951.966003	-5.145000	0.743750	-0.651875
-43.431999	-17.323999	906.277039	-3.342500	2.856875	0.503125
-58.072002	-21.960001	900.665039	-1.251250	-1.404375	-1.938125
-68.807999	-33.672001	808.189026	10.548125	11.431875	-9.734375
-54.839001	-34.587002	779.702026	15.863750	29.938126	-7.301875
-76.555000	-26.840000	724.436035	2.183125	8.636250	-9.340625
-42.334000	-20.984001	729.499023	-14.306250	11.169375	-11.913125
-7.381000	-16.287001	1014.613037	-8.916250	-9.660000	-12.127500
-45.628002	-50.202999	993.812012	15.181250	-9.703750	-10.819375
-27.389000	16.226000	999.179993	48.418125	-19.070625	-3.465000
-8.357000	80.641998	1096.414062	37.926876	-2.852500	18.659374
-13.542000	74.907997	1014.064026	-9.279375	-18.624374	12.980625
