A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-74.664001	-2.745000	872.848999	-8.036875	26.219376	12.302500
-105.408005	8.784000	811.544006	-9.668750	42.074375	15.951250
-76.250000	-5.429000	797.635986	0.157500	11.515000	4.081875
-62.098000	-10.065001	779.640991	8.273125	41.593124	-6.510000
-113.033005	2.806000	593.346985	-3.631250	21.385000	3.618125
-122.061005	-6.039000	653.859009	-2.104375	15.820000	6.645625
-130.540009	-25.071001	619.638000	1.242500	27.304375	2.839375
-134.626999	12.078000	563.884033	-6.733125	2.743125	0.704375
-135.602997	7.686000	566.080017	0.293125	-6.002500	-2.467500
-120.902000	2.989000	606.705994	-3.325000	-16.423750	-2.358125
-102.418999	-27.084000	681.614014	-4.773125	-17.985624	7.761250
-119.194000	-65.819000	670.512024	-13.435625	5.131875	14.940625
-184.585999	-91.865997	683.749023	-13.864375	-5.289375	12.919375
-135.175995	-74.298004	868.030029	-12.381250	-6.960625	-19.591249
-166.652008	-16.531000	909.449036	-25.646250	-12.315625	-13.833750
-109.983002	-69.479004	1046.821045	-19.215000	-1.124375	-21.896875
-160.917999	-67.527000	1031.144043	3.985625	-29.496250	-12.700625
-106.932999	-91.134003	1120.386963	6.072500	-57.238125	-25.313749
-112.118004	-19.459000	1260.808960	32.401249	-59.088749	-25.204374
-6.405000	36.844002	1212.984985	31.766874	-50.238125	-25.348749
-35.868000	12.383000	1372.805054	38.176250	-41.155624	-9.327500
-36.050999	19.886000	1451.494995	18.991875	-27.195000	-3.880625
-33.916000	57.218002	1359.690063	-12.901875	7.415625	-1.640625
-9.089000	24.583000	1309.974976	-15.487500	0.936250	5.757500
-38.247002	-30.134001	1243.790039	-15.299375	26.919374	14.630000
-38.917999	-63.989002	1178.458984	0.984375	6.995625	2.091250
-27.632999	-20.069000	1065.670044	1.085000	21.468124	4.716250
-48.799999	-31.049000	1031.327026	-7.875000	8.846250	2.117500
-42.761002	-46.421001	1032.973999	-16.187500	13.260625	-2.069375
-33.062000	-60.024002	1005.950989	-20.737499	1.045625	-1.203125
-15.555000	-48.190002	996.801025	-10.010000	4.528125	7.735000
-27.511000	-52.094002	983.686035	-3.714375	3.115000	12.560625
-42.577999	-43.615002	959.652039	3.583125	2.843750	12.118750
-42.882999	-29.951000	963.739014	2.804375	0.831250	5.543125
-45.506001	-32.085999	997.166992	-1.373750	5.630625	1.920625
-49.348999	-44.529999	1061.400024	-6.978125	-5.446875	0.861875
-41.236000	-59.048000	1013.027039	-5.845000	-7.157500	1.583750
-43.859001	-58.011002	993.629028	9.078125	-2.187500	3.635625
-36.904999	-58.804001	1004.731018	14.083125	-1.802500	1.728125
-32.939999	-40.015999	989.908020	11.515000	-0.905625	-0.498750
-26.840000	-29.646000	1010.648010	8.330000	-3.941875	-1.106875
-42.517002	-29.889999	1047.431030	1.321250	5.398750	-1.933750
-37.698002	-25.559000	1015.772034	-2.515625	0.616875	-3.311875
-45.262001	-39.284000	1011.867981	-4.777500	1.417500	-2.270625
-40.382000	-51.605999	1001.681030	-0.953750	-3.189375	-2.511250
-23.607000	-38.430000	971.059021	-0.966875	-3.408125	-1.378125
-28.609001	-38.674000	980.087036	-0.004375	-3.885000	-0.284375
-20.862000	-36.112000	984.967041	-0.914375	-4.213125	-1.566250
-24.888000	-31.110001	987.651001	-6.689375	-4.900000	-2.121875
-12.932000	-42.272999	1275.144043	-1.754375	-11.335625	-2.581250
-70.760002	-93.573997	1506.700073	-10.876250	-3.399375	-1.413125
-79.726997	-62.890999	1485.045044	-23.288124	-4.615625	-10.364375
-96.380005	-103.151001	1452.714966	-10.701250	-15.763125	-8.220625
-39.040001	-96.319000	1340.474976	8.211875	12.761875	-8.566250
19.032000	-104.309998	1263.797974	2.170000	13.190625	-3.115000
62.464001	-105.957001	1140.029053	2.156875	-23.852501	-6.514375
-24.034000	0.549000	930.494019	17.635626	6.116250	5.779375
40.320999	-31.354000	919.697021	5.858125	45.626877	7.896875
-24.705000	-30.073000	844.666992	-5.215000	31.469376	8.951250
-76.250000	-62.646999	882.121033	-22.640625	47.171249	3.858750
-65.270004	-17.995001	869.005981	-34.404999	48.291248	11.856250
-95.526001	-46.299000	807.945007	-6.457500	47.683125	7.905625
-74.724998	-64.476997	775.614990	2.655625	18.628750	11.322500
-156.343002	-70.333000	624.030029	21.739374	44.362499	6.645625
-193.003998	-63.195999	550.890991	14.245000	45.517502	5.980625
-164.089996	-74.419998	578.280029	3.990000	-8.190000	7.805000
-79.300003	-99.125000	643.122986	-2.445625	-4.418750	-1.916250
-85.278000	-44.774002	735.233032	-0.354375	-20.028749	-10.246250
-67.527000	-26.230000	739.625000	8.067500	-11.886875	-8.583750
-87.291000	-59.963001	854.671021	2.953125	-30.156876	-10.513125
-78.323997	-105.652000	719.617004	-20.142500	-23.751875	-3.762500
-66.306999	-58.376999	844.117981	-2.108750	-18.589375	9.498125
-74.724998	-72.834000	866.444031	5.022500	-60.707500	0.752500
-49.043999	-55.937000	952.332031	25.886875	-63.813751	-3.412500
13.298000	-67.832001	980.026001	4.676875	0.424375	-15.400000
-40.320999	-49.959000	1056.214966	-22.194374	-28.686874	-7.030625
12.566000	-99.247002	1072.928955	-20.133751	-26.801250	-17.325001
2.928000	-50.691002	1124.229980	-14.630000	-0.901250	-12.866875
-8.479000	-123.098000	1184.681030	0.035000	-0.520625	-13.741875
-18.971001	-78.933998	1157.230957	10.434375	-0.910000	-4.558750
7.930000	-62.464001	1055.360962	17.683750	5.394375	3.688125
-32.879002	-73.871002	1212.375000	14.065625	11.611250	10.307500
46.726002	-70.943001	1281.854004	2.423750	-30.738750	9.856875
-8.357000	-84.180000	1341.268066	8.645000	0.927500	6.426875
10.370000	-82.167000	1303.143066	11.515000	-9.375625	3.311875
-18.666000	-59.902000	1251.171021	5.473125	10.189375	0.376250
-3.416000	-46.665001	1125.450073	15.688750	16.686251	2.918125
-14.457000	-2.135000	1033.645020	7.660625	21.463751	9.594375
18.726999	-18.605000	998.630981	8.089375	11.926250	16.117500
-30.500000	-23.485001	997.716003	11.851875	15.378125	19.508125
-35.196999	-14.823000	986.369995	5.783750	6.116250	11.812500
-28.731001	-12.383000	972.218018	5.783750	-0.791875	5.267500
-27.328001	8.967000	993.751038	2.226875	-7.997500	-0.214375
-13.664001	33.306000	980.514038	1.330000	-2.861250	-2.065000
-7.503000	26.840000	1000.278015	-10.565625	-0.826875	0.971250
-23.668001	10.736000	1019.492981	-13.033125	-2.419375	2.012500
-84.180000	-83.692001	1042.978027	-6.606250	3.880625	1.295000
-44.896000	-14.945000	1033.218018	-5.744375	3.574375	-4.598125
-54.290001	-4.941000	1033.401001	-3.023125	9.804375	-3.333750
-43.675999	-18.910000	1032.546997	-0.936250	10.486875	-2.856875
-26.596001	-45.262001	1014.856995	-4.204375	6.173125	-2.730000
-67.649002	1.220000	1018.517029	-5.083750	3.080000	-13.811875
-49.837002	-17.812000	1012.843994	3.316250	3.145625	-4.978750
-41.480000	-26.596001	1001.376038	1.955625	-3.036250	-0.319375
-39.345001	-32.146999	1006.804993	1.124375	-0.035000	-0.201250
-42.456001	-27.267000	992.958008	2.957500	-5.722500	0.625625
-32.085999	-21.410999	973.742981	1.596875	-10.123750	-0.669375
-14.518001	-21.289000	1025.410034	-1.470000	-12.700625	-0.949375
-7.137000	-29.402000	1148.325073	-6.763750	-22.942499	-2.616250
-12.688000	-37.453999	1234.334961	-6.300000	-23.240000	0.476875
-12.017000	-31.110001	1415.993042	-2.366875	-22.146250	0.262500
-24.278000	-44.713001	1488.948975	-2.174375	-35.166248	-6.807500
-20.496000	-41.602001	1491.450073	0.695625	1.124375	-7.301875
17.141001	-25.620001	1378.172974	3.696875	-17.556875	-16.568125
62.341999	-47.214001	1301.374023	1.649375	17.635626	-19.376875
122.854004	-14.213000	1030.167969	20.759375	7.704375	-18.191250
100.772003	18.971001	975.817017	4.138750	-1.474375	-2.051875
99.490997	-15.555000	876.570007	-5.796875	40.989376	7.161875
83.082001	-10.187000	887.733032	-16.069374	23.415001	7.625625
50.691002	28.853001	759.572021	-11.563125	21.984375	11.830000
18.726999	-27.999001	706.867981	-11.672500	12.263125	32.283127
-15.677000	-40.625999	589.320984	-0.756875	20.321875	22.325624
