A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
21.777000	6.649000	994.299988	-0.546875	-1.373750	-1.719375
37.637001	19.459000	1035.841064	-5.884375	-2.056250	-0.420000
34.831001	-6.222000	1023.335999	-0.249375	1.382500	-0.914375
35.257999	5.551000	1028.093994	3.640000	0.765625	-0.918750
28.670000	7.808000	1002.901001	3.863125	0.433125	-0.945000
30.927000	17.080000	1016.747986	2.305625	-0.402500	-0.918750
31.659000	14.518001	1020.164001	-1.400000	0.791875	0.109375
28.182001	12.200000	1011.014038	-0.008750	0.678125	-1.089375
31.598000	8.052000	1012.478027	-3.775625	0.310625	-0.402500
37.088001	2.318000	1024.433960	-1.190000	0.971250	-0.656250
29.646000	7.198000	1017.114014	0.494375	0.052500	-0.183750
33.428001	12.627000	1025.531982	1.872500	0.328125	-0.196875
25.986000	12.444000	1008.452026	-1.715000	1.386875	-1.334375
31.537001	17.202000	1026.935059	-2.743125	-0.853125	-1.876875
39.101002	13.054000	1030.656006	-0.936250	0.910000	-1.172500
30.500000	16.348000	999.119019	-0.796250	3.443125	0.621250
29.524000	3.416000	1011.380005	0.818125	-1.684375	0.166250
33.793999	5.856000	1039.256958	1.338750	0.691250	0.323750
31.720001	7.686000	1017.968018	0.393750	2.931250	-0.179375
30.195000	14.335000	1021.872009	-0.315000	1.452500	-0.581875
27.572001	18.483000	1007.781006	-0.857500	2.673125	0.573125
27.450001	9.882000	1016.320984	-0.581875	0.997500	0.844375
28.426001	-0.183000	1023.518982	1.684375	1.106875	0.350000
28.670000	16.042999	1026.264038	-0.380625	3.290000	1.137500
24.461000	6.588000	1007.598022	-1.907500	2.384375	0.669375
26.535000	9.882000	1024.921997	-0.183750	0.520625	0.161875
25.620001	16.775000	1006.804993	1.806875	2.213750	-0.035000
20.862000	15.311000	1020.041992	-0.459375	0.476875	-0.533750
15.555000	15.799000	1011.502014	-0.940625	1.553125	-0.161875
21.106001	18.422001	1016.320984	-1.098125	0.533750	0.227500
24.278000	12.688000	1035.780029	-1.500625	1.273125	0.975625
27.267000	10.004000	1016.260010	-0.008750	3.578750	2.012500
17.873001	6.344000	1007.293030	-1.404375	-0.319375	0.669375
25.864000	-2.440000	1026.447021	-4.410000	1.645000	-0.577500
11.224000	3.538000	1013.942017	0.590625	0.918750	-1.780625
16.409000	3.111000	1016.504028	2.161250	0.245000	-0.118125
18.177999	6.649000	1013.393005	1.041250	1.264375	0.485625
17.507000	12.017000	1023.640991	-1.645000	-0.262500	-0.210000
18.056000	12.566000	1015.283997	-0.831250	1.544375	0.669375
14.396000	1.647000	1015.833008	1.155000	0.529375	0.157500
19.337000	16.653000	1025.958984	1.583750	-0.091875	-0.708750
12.505000	16.653000	1010.770020	0.459375	1.846250	-0.581875
19.153999	21.289000	1015.650024	-1.115625	1.093750	-0.516250
16.348000	9.150001	1010.892029	-0.949375	1.085000	-0.455000
25.193001	7.808000	1019.492981	0.275625	0.332500	-0.070000
18.239000	10.492001	1012.112000	0.984375	0.516250	0.126875
17.446001	7.686000	1016.992004	0.048125	0.258125	0.087500
22.387001	6.710000	1019.187988	-0.953750	-0.148750	-0.870625
20.618000	15.921000	1015.772034	-1.063125	1.185625	-1.063125
16.653000	7.503000	1020.773987	-1.723750	0.485625	-0.638750
11.834001	17.385000	1016.931030	0.166250	-0.358750	-0.284375
21.045000	16.531000	1016.626038	-0.774375	1.120000	0.109375
17.323999	9.882000	1012.356018	-2.323125	0.030625	0.043750
21.350000	5.551000	1014.796021	0.546875	-0.538125	-0.608125
26.413000	16.042999	1023.580017	0.573125	-0.105000	-0.490000
16.287001	16.287001	1010.648010	-0.126875	0.669375	-0.678125
14.213000	3.294000	1024.617065	-1.080625	0.586250	-0.927500
12.688000	2.440000	1015.772034	-0.953750	0.275625	-0.546875
21.289000	6.954000	1014.552002	-1.824375	0.918750	-0.542500
19.947001	0.976000	1012.356018	-0.748125	-0.061250	-0.389375
22.814001	2.440000	1014.918030	-1.815625	0.437500	-1.045625
22.387001	7.442000	1021.932983	-1.010625	-0.551250	-1.137500
17.141001	6.588000	1008.330017	-0.498750	0.682500	-0.936250
17.446001	6.283000	1012.661011	-1.605625	-2.226875	-0.389375
24.034000	3.050000	1036.328979	0.148750	-0.980000	-0.971250
21.716000	2.440000	1018.822021	-1.120000	1.115625	-0.861875
31.293001	-1.708000	1020.773987	-2.861250	0.669375	-1.448125
24.156000	-13.664001	1015.161987	2.458750	-0.070000	-3.027500
24.400000	13.481000	1019.309998	0.861875	-0.301875	-1.019375
25.802999	4.819000	1026.264038	1.417500	-0.048125	0.411250
24.827000	13.359000	1012.721985	0.586250	0.472500	0.249375
27.511000	11.651000	1012.783020	-1.032500	1.176875	0.258125
23.668001	8.601000	1018.944031	-1.102500	1.496250	-0.118125
25.620001	3.599000	1009.671997	0.581875	0.560000	-0.210000
28.365000	9.699000	1021.811035	1.369375	0.809375	0.590625
23.118999	7.442000	1022.054993	-1.557500	1.767500	1.045625
22.570000	1.098000	1030.777954	-2.559375	1.028125	-0.105000
19.215000	5.856000	1009.367004	-1.662500	3.158750	0.223125
15.067000	7.076000	1007.354004	1.001875	1.785000	0.525000
22.021000	9.089000	1015.345032	-0.953750	0.660625	1.211875
23.729000	0.549000	1022.359985	-0.153125	1.028125	0.848750
22.631001	3.233000	1022.786987	-2.266250	2.546250	0.940625
25.742001	7.747000	1020.346985	-1.076250	1.378125	0.262500
