A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-7.930000	12.566000	1018.028992	-0.332500	0.511875	-0.310625
-4.941000	11.224000	1014.674011	-0.472500	0.778750	-0.280000
-2.989000	7.076000	1017.236023	-0.245000	0.393750	-0.328125
-0.610000	11.041000	1016.626038	-0.275625	0.328125	-0.258125
-2.745000	11.224000	1015.040039	-0.271250	0.704375	-0.297500
-7.198000	10.553000	1022.786987	-0.236250	0.560000	-0.319375
-6.039000	5.978000	1013.332031	-0.161875	0.424375	-0.271250
-5.856000	7.564000	1013.697998	-0.345625	0.686875	-0.183750
-4.758000	7.808000	1019.432007	-0.455000	0.533750	-0.271250
-8.296000	11.590000	1015.893982	-0.175000	0.332500	-0.245000
-6.405000	7.320000	1017.968018	-0.245000	0.599375	-0.310625
-12.505000	3.538000	1014.734985	-0.052500	0.428750	-0.179375
-6.466000	7.869000	1013.942017	-0.450625	0.616875	-0.179375
0.793000	11.468000	1015.650024	-0.223125	0.616875	-0.157500
4.087000	10.919000	1019.127014	-0.144375	0.358750	-0.328125
-10.065001	8.845000	1013.210022	-0.411250	0.564375	-0.266875
-0.976000	6.100000	1018.578003	-0.358750	0.358750	-0.170625
-0.915000	5.856000	1015.772034	-0.402500	0.656250	-0.262500
-0.610000	11.590000	1018.395020	-0.201250	0.546875	-0.341250
-3.294000	10.004000	1014.918030	-0.376250	0.586250	-0.271250
-7.259000	10.614000	1016.138000	-0.371875	0.608125	-0.214375
-5.612000	6.344000	1017.236023	-0.214375	0.546875	-0.157500
2.196000	14.823000	1017.785034	-0.100625	0.319375	-0.210000
-2.318000	5.368000	1016.504028	-0.463750	0.555625	-0.358750
-6.344000	6.588000	1018.333984	-0.144375	0.455000	-0.389375
-7.503000	10.492001	1017.053040	-0.393750	0.525000	-0.118125
-0.183000	11.102000	1016.260010	-0.170625	0.332500	-0.245000
-4.392000	12.871000	1018.700012	-0.288750	0.538125	-0.350000
-5.307000	7.320000	1019.737000	-0.253750	0.516250	-0.376250
-4.270000	3.050000	1020.468994	-0.323750	0.367500	-0.179375
-7.442000	15.433001	1016.504028	-0.240625	0.599375	-0.249375
-1.891000	16.104000	1023.092041	-0.183750	0.503125	-0.328125
-0.671000	5.978000	1014.186035	-0.284375	0.411250	-0.323750
-4.514000	-0.976000	1013.210022	-0.148750	0.406875	-0.284375
-4.697000	14.030000	1016.626038	-0.126875	0.301875	-0.196875
-7.198000	17.323999	1016.138000	-0.258125	0.660625	-0.310625
-3.233000	8.540000	1014.796021	-0.358750	0.476875	-0.288750
-8.906000	5.246000	1016.869995	-0.424375	0.638750	-0.236250
-7.320000	14.030000	1019.737000	-0.126875	0.402500	-0.345625
-0.976000	13.420000	1020.591003	-0.258125	0.494375	-0.218750
0.671000	10.004000	1017.601990	-0.441875	0.700000	-0.406875
-1.525000	3.050000	1017.296997	-0.358750	0.577500	-0.262500
