A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
224.785004	94.733002	1039.196045	-25.869375	-27.654375	-29.115625
231.251007	96.624001	1041.880005	-25.672501	-27.719999	-29.080626
223.626007	95.403999	1045.113037	-26.009375	-27.676250	-29.137501
222.162003	95.891998	1042.124023	-25.799376	-27.733126	-29.281876
233.141998	96.136002	1041.635986	-25.703125	-27.754999	-29.124374
229.360001	96.501999	1040.537964	-26.079374	-27.829374	-29.146250
215.085999	96.989998	1040.660034	-25.742500	-27.702499	-29.028126
218.807007	96.136002	1041.758057	-25.716249	-27.829374	-29.102501
227.591003	98.759003	1040.416016	-25.335625	-27.645624	-29.098125
232.471008	98.087997	1042.734009	-25.720625	-27.746250	-29.124374
225.639008	94.428001	1042.368042	-25.956875	-27.667500	-29.168125
214.415009	92.964005	1043.953979	-25.541250	-27.575624	-29.076250
221.857010	100.833000	1041.026001	-25.628750	-27.737499	-29.010626
226.615005	101.503998	1046.333008	-25.554375	-27.750626	-29.071875
227.408005	93.757004	1038.769043	-25.694374	-27.754999	-29.080626
219.417007	98.881004	1041.697021	-25.795000	-27.680626	-29.155001
220.210007	97.234001	1042.124023	-25.584999	-27.711250	-29.067499
220.942001	95.038002	1037.061035	-25.558750	-27.527500	-29.071875
231.556000	97.904999	1040.843018	-25.851875	-27.776875	-29.106874
226.492996	98.697998	1040.294067	-25.869375	-27.816250	-29.146250
219.783005	96.746002	1040.050049	-25.405624	-27.768126	-29.120001
225.516998	96.624001	1046.577026	-25.576250	-27.553749	-29.080626
228.079010	98.209999	1046.515991	-25.860624	-27.776875	-29.067499
223.138000	100.040001	1042.368042	-25.716249	-27.706875	-29.159374
218.746002	95.403999	1042.734009	-25.939375	-27.737499	-29.058750
221.125000	98.027000	1044.076050	-26.096874	-27.886250	-29.111250
228.932999	98.942001	1040.050049	-25.777500	-27.781250	-29.115625
220.514999	97.234001	1039.317993	-25.414375	-27.737499	-29.089375
218.746002	99.735001	1041.391968	-25.278749	-27.566875	-29.106874
220.697998	99.674004	1037.975952	-25.488750	-27.531876	-29.071875
224.663010	93.025002	1040.598999	-25.816875	-27.671875	-29.181250
227.712997	95.953003	1039.196045	-25.659374	-27.593124	-29.115625
227.164001	93.085999	1045.113037	-26.066250	-27.680626	-29.120001
224.358002	99.002998	1039.623047	-25.895624	-27.754999	-29.150625
220.576004	101.687004	1040.904053	-25.431875	-27.615000	-29.159374
224.663010	99.552002	1040.904053	-25.475624	-27.794374	-29.190001
223.626007	97.112000	1043.649048	-25.991875	-27.899376	-29.159374
225.882996	92.842003	1045.661987	-25.659374	-27.684999	-29.093750
223.869995	90.524002	1038.402954	-26.048750	-27.838125	-29.216249
227.225006	101.015999	1042.672974	-26.166876	-27.886250	-29.098125
221.917999	99.430000	1039.927979	-25.436251	-27.820625	-29.089375
220.210007	93.878998	1042.551025	-25.703125	-27.838125	-29.260000
221.796005	96.684998	1038.586060	-25.475624	-27.623751	-29.080626
226.249008	96.868004	1036.755981	-25.790625	-27.545000	-29.023750
226.188004	97.478004	1041.453003	-25.939375	-27.641251	-29.036875
219.539001	96.746002	1042.489990	-25.690001	-27.650000	-29.172501
219.966003	97.966003	1046.454956	-25.532499	-27.768126	-29.036875
223.320999	94.306000	1041.270020	-25.655001	-27.794374	-29.168125
222.772003	89.059998	1044.015015	-25.620001	-27.820625	-29.067499
225.334000	95.709000	1043.588013	-25.506250	-27.916876	-29.058750
216.854996	97.112000	1040.050049	-25.760000	-27.842501	-29.028126
226.676010	95.160004	1041.391968	-25.646250	-27.676250	-29.141874
224.113998	97.904999	1042.734009	-25.834375	-27.680626	-29.194374
221.673996	95.891998	1042.124023	-25.882500	-27.702499	-29.172501
212.707001	91.256004	1053.469971	-25.313749	-27.689375	-29.006250
229.970001	65.696999	1029.740967	-29.325624	-26.980625	-30.926874
228.750000	82.716003	1051.213013	-26.481874	-27.527500	-29.785000
-203.862000	88.633003	1019.432007	-25.059999	-26.718124	-25.755625
381.250000	75.152000	1032.852051	-24.858749	-24.955000	-13.597500
36.600002	127.063004	1035.841064	-26.586876	-20.243126	-14.568750
352.274994	50.751999	1035.170044	-26.530001	-20.785625	4.016250
246.988998	82.716003	1049.443970	-25.672501	-26.840626	-20.234375
465.063995	34.526001	1049.687988	-26.726875	-31.561251	-53.790627
-70.698997	192.089005	1032.729980	-29.610001	-30.830626	-75.516876
198.798996	99.917999	1048.956055	-26.250000	-28.616875	-43.076248
-124.440002	114.924004	1058.045044	-25.348749	-25.978750	-35.087502
506.910004	38.796001	1045.113037	-24.031876	-26.004999	-3.762500
465.002991	23.424000	1022.299011	-23.502501	-30.865625	-31.933125
6.771000	180.682007	1056.824951	-23.502501	-30.865625	-33.788124
208.253998	103.456001	1037.122070	-25.882500	-28.358749	-33.788124
208.253998	103.456001	1037.122070	-26.162500	-27.956249	-30.782499
211.121002	89.792000	1028.765015	-25.812500	-27.676250	-29.675625
209.108002	117.242004	1004.853027	-27.006874	-26.320000	-28.424376
203.862000	77.775002	1044.625000	-25.755625	-27.168751	-28.035000
219.234009	74.542000	1023.824036	-26.735624	-24.657499	-24.368750
258.822998	79.605003	1042.795044	-23.905001	-25.943750	-29.977501
269.985992	80.641998	1051.822998	-24.097500	-22.575001	-35.581875
332.205994	4.026000	1067.988037	-20.667500	-25.261250	-40.411877
291.274994	145.302002	1097.634033	-9.878750	-45.841251	-44.480625
5.307000	152.682999	871.507019	-5.477500	-52.591873	-46.016251
283.649994	168.970001	909.692993	-18.790625	-19.022499	-46.038124
546.559998	449.692017	1312.109985	-77.227501	4.305000	-35.188126
317.627014	36.295002	1265.994019	-36.846249	-19.468750	-10.141250
252.906006	59.841000	1250.378052	-18.165001	-40.424999	-27.256250
300.973999	18.605000	1011.197021	-26.941250	-38.132500	-81.799377
238.510010	56.547001	1047.919067	-30.200624	-26.289375	-43.999374
71.918999	112.911003	1026.568970	-26.254375	-25.921875	-23.432501
337.208008	105.957001	1037.854004	-27.693750	-21.586250	-1.903125
263.580994	74.664001	1064.206055	-23.528749	-29.163750	-23.100000
380.091003	26.596001	995.825012	-23.205000	-35.870625	-72.029999
223.869995	175.619003	997.228027	-24.066875	-31.543751	-42.013126
103.273003	79.178001	997.716003	-31.355625	-20.593124	-26.293751
267.485016	182.755997	1093.546997	-26.635000	-22.793751	-12.691875
256.382996	78.263000	1056.337036	-18.808125	-27.400625	-23.677500
212.951004	92.475998	1051.151978	-26.372499	-25.248125	-29.120001
179.828003	99.002998	1031.510010	-27.719999	-25.528126	-35.796249
228.688995	40.199001	1044.930054	-27.063749	-26.967501	-40.105625
264.312988	84.302002	1102.148071	-46.882500	-30.065001	-36.548752
228.505997	96.624001	1205.542969	-26.096874	-33.223751	-34.597500
271.694000	104.249001	1193.464966	-5.005000	-38.211250	-40.547501
223.138000	88.694000	1122.094971	1.540000	-27.251875	-49.660625
241.255005	115.045998	1001.924988	25.738125	-30.318750	-55.212502
