@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_GY_X numeric
@attribute F5_MEAN_on_GY_Y numeric
@attribute F6_MEAN_on_GY_Z numeric
@attribute F7_VAR_on_ACC_X numeric
@attribute F8_VAR_on_ACC_Y numeric
@attribute F9_VAR_on_ACC_Z numeric
@attribute F10_VAR_on_GY_X numeric
@attribute F11_VAR_on_GY_Y numeric
@attribute F12_VAR_on_GY_Z numeric
@attribute F13_PeakToPeak_on_ACC_X numeric
@attribute F14_PeakToPeak_on_ACC_Y numeric
@attribute F15_PeakToPeak_on_ACC_Z numeric
@attribute F16_PeakToPeak_on_GY_X numeric
@attribute F17_PeakToPeak_on_GY_Y numeric
@attribute F18_PeakToPeak_on_GY_Z numeric
@attribute F19_MIN_on_ACC_X numeric
@attribute F20_MIN_on_ACC_Y numeric
@attribute F21_MIN_on_ACC_Z numeric
@attribute F22_MIN_on_GY_X numeric
@attribute F23_MIN_on_GY_Y numeric
@attribute F24_MIN_on_GY_Z numeric
@attribute F25_MAX_on_ACC_X numeric
@attribute F26_MAX_on_ACC_Y numeric
@attribute F27_MAX_on_ACC_Z numeric
@attribute F28_MAX_on_GY_X numeric
@attribute F29_MAX_on_GY_Y numeric
@attribute F30_MAX_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.00801086, 6.32405e-05, 1.01074, -0.00494003, 0.00804138, -0.026001, 2.38419e-05, 0.000151396, 0.00976563, 2.44975e-05, 6.10948e-05, 0.0103073, 0.0340271, 0.124023, 0.125488, 0.0426941, 0.0540466, 0.69043, -0.026947, -0.0281677, 0.937012, -0.0272522, -0.0388489, -0.69043, 0.00707245, 0.0958252, 1.0625, 0.015419, 0.0151901, 0, Idle
-0.00830078, 0.000658035, 1.01172, -0.004776, 0.00907135, -0.00521851, 1.22786e-05, 1.94907e-05, 0.00585938, 4.11272e-06, 6.79493e-06, 1.49012e-06, 0.0149994, 0.0181122, 0.00976563, 0.00969696, 0.00946808, 0.00549316, -0.0159149, -0.00945282, 1.00977, -0.0101547, 0.00450134, -0.00785828, -0.000914574, 0.00865936, 1.01953, -0.000458002, 0.0139694, -0.00236702, Idle
-0.00783539, 0.000498295, 1.01172, -0.00440979, 0.00912476, -0.00512314, 1.15037e-05, 1.65701e-05, 0.0117188, 4.35114e-06, 5.90086e-06, 1.72853e-06, 0.0138397, 0.0161591, 0.0107422, 0.00901031, 0.0106888, 0.00617981, -0.014267, -0.00847626, 1.00977, -0.00939178, 0.00396729, -0.00823975, -0.000426769, 0.0076828, 1.02051, -0.000381708, 0.0146561, -0.00205994, Idle
-0.00792694, 0.000324965, 1.01172, -0.00487137, 0.00947571, -0.00481796, 7.51019e-06, 9.89437e-06, 0.00878906, 4.29153e-06, 8.04663e-06, 8.34465e-07, 0.0124969, 0.0121384, 0.00878906, 0.00901031, 0.0125198, 0.00465775, -0.0145721, -0.00536728, 1.01172, -0.0100784, 0.00274849, -0.00732803, -0.00207329, 0.00676727, 1.02051, -0.00106812, 0.0152664, -0.0026722, Idle
-0.00839233, 0.000290394, 1.0127, -0.00484085, 0.00861359, -0.00489807, 1.06692e-05, 1.21593e-05, 0.00585938, 4.05312e-06, 7.09295e-06, 1.13249e-06, 0.0181732, 0.0206757, 0.0146484, 0.0100784, 0.0145035, 0.00572586, -0.0159149, -0.0121994, 1.00781, -0.00954437, 0.000305414, -0.00725174, 0.00225639, 0.00847626, 1.02246, 0.000534058, 0.0148087, -0.00152683, Idle
-0.00831604, 0.000766754, 1.0127, -0.00481415, 0.0102768, -0.00471497, 6.67572e-06, 8.40425e-06, 0.00585938, 4.64916e-06, 7.86781e-06, 7.15256e-07, 0.0137787, 0.0144577, 0.00976563, 0.0110626, 0.0119858, 0.00404739, -0.0134735, -0.0060997, 1.00977, -0.00854492, 0.00290108, -0.00664139, 0.000304937, 0.00835419, 1.01953, 0.00251961, 0.0148849, -0.0025959, Idle
-0.00802612, 0.00105286, 1.01172, -0.00564575, 0.0098114, -0.00514603, 1.19209e-05, 9.0003e-06, 0.00683594, 4.70877e-06, 5.66244e-06, 7.7486e-07, 0.017807, 0.0153046, 0.015625, 0.0107651, 0.0117493, 0.00442886, -0.0155487, -0.00682831, 1.00781, -0.0112991, 0.00496292, -0.00732803, 0.00225639, 0.00847626, 1.02344, -0.000534058, 0.0167084, -0.00290108, Idle
-0.00774002, 0.0010004, 1.0127, -0.00535583, 0.00952911, -0.00497055, 1.01328e-05, 8.76188e-06, 0.00390625, 3.33786e-06, 5.06639e-06, 8.34465e-07, 0.0157318, 0.0138397, 0.0185547, 0.00763702, 0.0101547, 0.00511551, -0.0149994, -0.00719452, 1.00684, -0.00977325, 0.0038929, -0.0077095, 0.000731945, 0.0066452, 1.02539, -0.00213623, 0.0140457, -0.0025959, Idle
-0.00832367, 0.000564575, 1.01172, -0.00447083, 0.00889587, -0.00495911, 7.45058e-06, 1.19209e-05, 0.00976563, 3.63588e-06, 7.62939e-06, 1.07288e-06, 0.0129242, 0.0206146, 0.0195313, 0.0075531, 0.0122147, 0.00549698, -0.0148773, -0.00829315, 1.00684, -0.00839233, 0.00335884, -0.00755692, -0.00195122, 0.0123215, 1.02637, -0.00083971, 0.0155716, -0.00205994, Idle
-0.00790405, 0.000638962, 1.0127, -0.00456619, 0.00920105, -0.00499344, 7.86781e-06, 9.47714e-06, 0.00390625, 2.74181e-06, 9.53674e-06, 8.9407e-07, 0.0134735, 0.015007, 0.0175781, 0.00763321, 0.0137329, 0.00442886, -0.0151215, -0.00652695, 1.00879, -0.0077095, 0.0019083, -0.00725174, -0.001647, 0.00847626, 1.02637, -7.63535e-05, 0.0156403, -0.00282478, Idle
-0.0082016, 0.000770092, 1.0127, -0.00548935, 0.0106659, -0.00491333, 7.80821e-06, 7.56979e-06, 0.00585938, 4.29153e-06, 6.4373e-06, 1.07288e-06, 0.0115814, 0.0112228, 0.0126953, 0.0079422, 0.0108414, 0.00473404, -0.0142059, -0.00555038, 1.00781, -0.00954437, 0.0038929, -0.00717545, -0.0026226, 0.00567245, 1.02051, -0.00160313, 0.0147324, -0.00244331, Idle
-0.00823212, 0.000842571, 1.01074, -0.00559235, 0.00968933, -0.00497437, 7.15256e-06, 8.76188e-06, 0.0078125, 3.93391e-06, 5.78165e-06, 8.34465e-07, 0.0120697, 0.0150681, 0.0126953, 0.0079422, 0.00878143, 0.00450516, -0.0138397, -0.00530624, 1.00684, -0.00962067, 0.00557327, -0.00671768, -0.00176811, 0.009758, 1.01953, -0.00167942, 0.0143509, -0.00221252, Idle
-0.00844574, 0.000664234, 1.01074, -0.00491714, 0.00908661, -0.00484848, 1.19209e-05, 9.05991e-06, 0.00976563, 3.09944e-06, 6.73532e-06, 1.19209e-06, 0.019455, 0.0182343, 0.0561523, 0.00824738, 0.0113754, 0.00640869, -0.0192108, -0.00963593, 0.975098, -0.00962067, 0.00351143, -0.00816345, 0.000243902, 0.00859833, 1.03125, -0.00137424, 0.0148849, -0.00175571, Idle
-0.00772095, 0.000850201, 1.01172, -0.00491333, 0.00985718, -0.00504303, 9.0003e-06, 1.2517e-05, 0.00683594, 3.15905e-06, 5.06639e-06, 1.3113e-06, 0.0140228, 0.0180511, 0.015625, 0.00709534, 0.0104599, 0.00488663, -0.0155487, -0.00835419, 1.00586, -0.00869751, 0.00374031, -0.00732803, -0.00152493, 0.00969696, 1.02148, -0.00160313, 0.0141983, -0.00244331, Idle
-0.00793457, 0.000907898, 1.0127, -0.00497818, 0.00892639, -0.00509644, 1.43647e-05, 1.77026e-05, 0.00292969, 4.17233e-06, 7.09295e-06, 1.66893e-06, 0.0203705, 0.019455, 0.0185547, 0.00839233, 0.010994, 0.00640869, -0.0173798, -0.00902557, 1.00488, -0.0087738, 0.00374031, -0.00831604, 0.00298882, 0.0104294, 1.02344, -0.000381708, 0.0147324, -0.0019083, Idle
-0.00791931, 0.00082016, 1.01172, -0.00531387, 0.0101013, -0.00495148, 1.10269e-05, 1.2517e-05, 0.00585938, 2.92063e-06, 5.1856e-06, 1.19209e-06, 0.0134735, 0.0174408, 0.00976563, 0.0062561, 0.0106888, 0.0052681, -0.0158539, -0.00865936, 1.00977, -0.0088501, 0.00434875, -0.0077095, -0.00237846, 0.00878143, 1.01953, -0.0025959, 0.0150375, -0.00244331, Idle
-0.00785828, 0.000656128, 1.0127, -0.00511551, 0.0101013, -0.00487137, 1.12653e-05, 1.46627e-05, 0.00878906, 2.68221e-06, 7.80821e-06, 8.9407e-07, 0.0153656, 0.0188446, 0.0146484, 0.00709534, 0.012207, 0.0038929, -0.0148163, -0.00920868, 1.00488, -0.00869751, 0.00396729, -0.00671768, 0.00054884, 0.00963593, 1.01953, -0.00160313, 0.0161743, -0.00282478, Idle
-0.00836182, 0.000806332, 1.01172, -0.004776, 0.00914764, -0.00500488, 7.51019e-06, 8.10623e-06, 0.0107422, 3.8147e-06, 6.61612e-06, 7.7486e-07, 0.0135345, 0.0129929, 0.0136719, 0.0113754, 0.0114517, 0.00427628, -0.0150604, -0.00634384, 1.00977, -0.0110703, 0.00305367, -0.00694656, -0.00152493, 0.0066452, 1.02344, 0.000305414, 0.0145035, -0.0026722, Idle
-0.00767899, 0.000627518, 1.01172, -0.00471878, 0.00912476, -0.00507355, 1.09076e-05, 6.31809e-06, 0.00976563, 2.92063e-06, 6.67572e-06, 7.7486e-07, 0.0153656, 0.015007, 0.0283203, 0.0063324, 0.0092392, 0.00465775, -0.0151825, -0.0059166, 0.998047, -0.00839233, 0.00465775, -0.00732803, 0.000182986, 0.00908661, 1.02637, -0.00205994, 0.0138931, -0.0026722, Idle
-0.00797272, 0.000464678, 1.00977, -0.00527573, 0.0088501, -0.0243073, 4.47035e-06, 2.17557e-05, 0.0117188, 4.58956e-06, 1.14441e-05, 0.00611496, 0.0138931, 0.0461731, 0.0273438, 0.0148468, 0.029068, 0.418945, -0.0177765, -0.0222931, 1.00879, -0.0170746, -0.0162964, -0.421387, -0.00388718, 0.0238647, 1.03613, -0.0022316, 0.012764, -0.00234795, Idle
-0.00823975, 0.000673294, 1.01074, -0.00468826, 0.00897217, -0.00524139, 2.32458e-06, 3.51667e-06, 0.00683594, 2.20537e-06, 4.17233e-06, 1.78814e-07, 0.00771713, 0.00824738, 0.00390625, 0.00686646, 0.00759506, 0.00215912, -0.0114975, -0.00362778, 1.01367, -0.00888824, 0.00576401, -0.00643158, -0.00378036, 0.0046196, 1.01758, -0.00202179, 0.0133591, -0.00427246, Idle
-0.00782013, 0.000487089, 1.00977, -0.00447845, 0.00924683, -0.00511932, 2.74181e-06, 2.98023e-06, 0.0126953, 2.563e-06, 2.98023e-06, 3.57628e-07, 0.00648117, 0.00777817, 0.00488281, 0.00595474, 0.00707626, 0.00280762, -0.0109329, -0.0032177, 1.0127, -0.0074234, 0.0058403, -0.00681305, -0.00445175, 0.00455856, 1.01758, -0.00146961, 0.0129166, -0.00400543, Idle
-0.00797272, 0.000359297, 1.01172, -0.00480652, 0.00934601, -0.0048027, 2.02656e-06, 1.78814e-06, 0.0117188, 2.68221e-06, 4.47035e-06, 3.57628e-07, 0.00684738, 0.00652695, 0.00488281, 0.00721359, 0.00926208, 0.00208282, -0.0106277, -0.00265312, 1.01367, -0.00879669, 0.00421524, -0.00608826, -0.00378036, 0.00387192, 1.01855, -0.00158405, 0.0134735, -0.00400543, Idle
-0.00836945, 0.000253677, 1.01172, -0.00488281, 0.00866699, -0.0049057, 2.08616e-06, 1.66893e-06, 0.00976563, 2.14577e-06, 3.15905e-06, 2.98023e-07, 0.00715256, 0.00555038, 0.00585938, 0.0062027, 0.00722885, 0.00250053, -0.0125046, -0.00214958, 1.01172, -0.00748062, 0.00538254, -0.00616455, -0.00535202, 0.0033989, 1.01758, -0.00127888, 0.0126114, -0.00366402, Idle
-0.00833893, 0.000823021, 1.0127, -0.00479507, 0.0102615, -0.0047226, 1.43051e-06, 1.66893e-06, 0.00488281, 2.563e-06, 4.52995e-06, 1.78814e-07, 0.00524521, 0.00559616, 0.00585938, 0.00641251, 0.00950623, 0.00171852, -0.0116196, -0.00201225, 1.01172, -0.00755692, 0.00427246, -0.00553513, -0.00637436, 0.003582, 1.01758, -0.00114536, 0.0137787, -0.0038166, Idle
-0.00802612, 0.00102425, 1.01367, -0.00562668, 0.00977325, -0.00512314, 2.26498e-06, 1.90735e-06, 0, 2.5034e-06, 3.63588e-06, 2.38419e-07, 0.00857544, 0.00559616, 0.00585938, 0.007061, 0.00820923, 0.00219727, -0.0122147, -0.001647, 1.0127, -0.0087204, 0.00631714, -0.00614548, -0.00364304, 0.00394821, 1.01855, -0.00166035, 0.0145264, -0.00394821, Idle
-0.00780106, 0.00101662, 1.0127, -0.00539017, 0.00955963, -0.00497818, 1.60933e-06, 1.37091e-06, 0.00195313, 1.49012e-06, 2.6226e-06, 2.98023e-07, 0.00599289, 0.00500107, 0.00585938, 0.00534058, 0.00616455, 0.00257683, -0.0108109, -0.00146389, 1.0127, -0.00846863, 0.00658417, -0.00635529, -0.00481796, 0.00353622, 1.01855, -0.00312996, 0.0127487, -0.00377846, Idle
-0.00831604, 0.000566959, 1.0127, -0.00444031, 0.00888824, -0.00496292, 1.78814e-06, 2.14577e-06, 0.0078125, 2.26498e-06, 5.00679e-06, 1.19209e-07, 0.0056572, 0.00620651, 0.0078125, 0.00568771, 0.00874329, 0.00198555, -0.0113754, -0.00250053, 1.01172, -0.00772858, 0.00492477, -0.00582123, -0.00571823, 0.00370407, 1.01953, -0.00204086, 0.0136642, -0.00383568, Idle
-0.0079422, 0.000638962, 1.0127, -0.00463867, 0.00926208, -0.00501251, 1.72853e-06, 1.13249e-06, 0.00292969, 1.60933e-06, 6.73532e-06, 2.38419e-07, 0.00577927, 0.00475693, 0.00585938, 0.00545883, 0.0100403, 0.0023098, -0.0109177, -0.00187492, 1.0127, -0.00696564, 0.00427246, -0.0061264, -0.0051384, 0.002882, 1.01855, -0.00150776, 0.0143127, -0.0038166, Idle
-0.0082016, 0.000759602, 1.01074, -0.00545883, 0.010582, -0.00490189, 1.60933e-06, 1.3113e-06, 0.00683594, 2.20537e-06, 3.21865e-06, 4.76837e-07, 0.00544357, 0.00544357, 0.00585938, 0.00623703, 0.00623703, 0.0029583, -0.0108109, -0.00195122, 1.0127, -0.00854492, 0.00717545, -0.00654602, -0.00536728, 0.00349045, 1.01855, -0.0023098, 0.0134125, -0.00358772, Idle
-0.00828552, 0.000687122, 1.00879, -0.00555801, 0.0096283, -0.00497055, 1.01328e-06, 1.43051e-06, 0.0136719, 2.32458e-06, 4.35114e-06, 5.96046e-08, 0.0050621, 0.00536728, 0.00585938, 0.00558853, 0.00725174, 0.00185394, -0.0101852, -0.00230217, 1.01172, -0.00801086, 0.00603104, -0.00603104, -0.00512314, 0.00306511, 1.01758, -0.00242424, 0.0132828, -0.00417709, Idle
-0.00845337, 0.000762463, 1.01074, -0.00490952, 0.00913239, -0.00484467, 2.74181e-06, 1.43051e-06, 0.0126953, 1.78814e-06, 3.09944e-06, 4.17233e-07, 0.00759506, 0.00559616, 0.0166016, 0.00576401, 0.00664139, 0.0025959, -0.0121384, -0.00167656, 1.00488, -0.0086441, 0.00610733, -0.00633621, -0.0045433, 0.00391769, 1.02148, -0.002882, 0.0127487, -0.00374031, Idle
-0.00774002, 0.000879288, 1.0127, -0.00494385, 0.00997162, -0.00505066, 2.14577e-06, 1.78814e-06, 0.00195313, 1.90735e-06, 2.80142e-06, 5.36442e-07, 0.00698471, 0.00707626, 0.00683594, 0.00542068, 0.00692749, 0.00280571, -0.0116043, -0.00216484, 1.01172, -0.00769043, 0.00627899, -0.00660324, -0.0046196, 0.00490952, 1.01855, -0.00227165, 0.0132065, -0.00379753, Idle
-0.00800323, 0.000923157, 1.01172, -0.00500107, 0.00894165, -0.00508118, 2.08616e-06, 1.84774e-06, 0.00683594, 1.96695e-06, 3.21865e-06, 5.36442e-07, 0.00855255, 0.00704575, 0.00585938, 0.00572205, 0.00702286, 0.00276756, -0.0114975, -0.00230217, 1.01074, -0.00793457, 0.00507736, -0.00645065, -0.00294304, 0.00474167, 1.0166, -0.00221252, 0.0121002, -0.00368309, Idle
-0.00785828, 0.000816345, 1.0127, -0.00527191, 0.0101166, -0.00494003, 1.84774e-06, 2.20537e-06, 0.00488281, 1.19209e-06, 2.02656e-06, 3.57628e-07, 0.00802612, 0.00751877, 0.00488281, 0.004673, 0.00598907, 0.00257683, -0.0124741, -0.00312614, 1.0127, -0.00793457, 0.00753784, -0.00625992, -0.00445175, 0.00439072, 1.01758, -0.00326347, 0.0135269, -0.00368309, Idle
-0.00796509, 0.000630856, 1.01465, -0.00514603, 0.0100098, -0.00485992, 2.68221e-06, 1.49012e-06, 0.00195313, 1.2517e-06, 4.17233e-06, 4.17233e-07, 0.00907135, 0.00551987, 0.0078125, 0.0046196, 0.00785065, 0.00236702, -0.0122604, -0.00190544, 1.00977, -0.00751877, 0.00664139, -0.00597382, -0.00318718, 0.00361252, 1.01758, -0.00290108, 0.0144882, -0.0036068, Idle
-0.00834656, 0.000798225, 1.0127, -0.00478745, 0.00920105, -0.00499725, 1.49012e-06, 1.2517e-06, 0.0078125, 1.54972e-06, 3.8743e-06, 1.78814e-07, 0.00541306, 0.00492477, 0.00683594, 0.00600815, 0.00822449, 0.00214005, -0.0105362, -0.0019207, 1.01367, -0.00850677, 0.00458145, -0.00618362, -0.00512314, 0.00300407, 1.02051, -0.00250053, 0.0128021, -0.00404358, Idle
-0.00771713, 0.000626087, 1.0127, -0.00465775, 0.0090332, -0.00506973, 2.80142e-06, 1.37091e-06, 0.0117188, 1.72853e-06, 4.17233e-06, 1.19209e-07, 0.00940704, 0.00509262, 0.0117188, 0.00481033, 0.00671768, 0.0021019, -0.0126877, -0.00201225, 1.00879, -0.00757599, 0.00625992, -0.0062027, -0.00327873, 0.00308037, 1.02051, -0.00276756, 0.0129776, -0.0041008, Idle
-0.0440369, -0.0985107, 1.00586, -0.0245361, 0.0151062, -0.0227814, 0.00263596, 0.00110626, 0.000976563, 0.0227203, 0.0540466, 0.0214996, 0.313965, 0.182739, 0.20459, 1.21582, 1.13672, 0.768555, -0.164063, -0.174683, 0.942871, -0.841797, -0.638184, -0.510254, 0.14978, 0.00811005, 1.14746, 0.373535, 0.498291, 0.258057, Idle
-0.0397034, -0.0734253, 1.00781, 0.027298, -0.00769424, 0.0171661, 0.0022831, 0.00243759, 0.00488281, 0.0171661, 0.0377197, 0.00290108, 0.197632, 0.192627, 0.125488, 0.540039, 1.04785, 0.304199, -0.133911, -0.136108, 0.941895, -0.259277, -0.566895, -0.129517, 0.0637207, 0.0565186, 1.06738, 0.280518, 0.480225, 0.174683, Idle
-0.0332947, -0.0221252, 1.00977, -0.000971317, 0.03302, -0.0091095, 0.00247002, 0.000640392, 0.00683594, 0.00772095, 0.0379028, 0.00487518, 0.196655, 0.108582, 0.0786133, 0.370361, 0.980957, 0.282715, -0.117493, -0.0921631, 0.979004, -0.209839, -0.472412, -0.152832, 0.0791626, 0.0164032, 1.05762, 0.1604, 0.508301, 0.129883, Idle
-0.0241852, -0.0557556, 1.00879, -0.0335999, -0.0569458, 0.0376892, 0.00577927, 0.00209045, 0.00292969, 0.0223694, 0.0578308, 0.00701141, 0.321045, 0.189453, 0.228027, 0.686523, 1.11426, 0.478516, -0.164551, -0.157227, 0.941895, -0.43042, -0.521973, -0.183228, 0.156372, 0.032196, 1.16992, 0.256104, 0.591797, 0.295166, Idle
-0.0453186, -0.0900879, 1.00781, 0.0100861, 0.0551147, -0.00147438, 0.00313759, 0.00119019, 0.000976563, 0.0164032, 0.0662231, 0.00400925, 0.347656, 0.16272, 0.178223, 0.824219, 1.3457, 0.436523, -0.185547, -0.160522, 0.905762, -0.391357, -0.29248, -0.231079, 0.162109, 0.00225639, 1.08398, 0.432617, 1.05273, 0.205444, Idle
-0.0412598, -0.0488586, 1.0127, 0.00131512, 0.0167084, -0.0108719, 0.00109768, 0.000364304, 0, 0.00527191, 0.0304718, 0.00190926, 0.173584, 0.104309, 0.162109, 0.437988, 1.1084, 0.185181, -0.142212, -0.108887, 0.941406, -0.242188, -0.776855, -0.109802, 0.0313416, -0.00457382, 1.10352, 0.195679, 0.331543, 0.0753174, Idle
-0.121704, -0.0454712, 1.00684, 0.0057373, 0.0231628, -0.00148296, 0.00222015, 0.00088501, 0, 0.00465775, 0.01828, 0.00123405, 0.182617, 0.133911, 0.0859375, 0.503906, 1, 0.172974, -0.22522, -0.0968018, 0.972656, -0.28833, -0.633301, -0.0934448, -0.042572, 0.0370178, 1.05859, 0.21521, 0.366699, 0.0795288, Idle
-0.0605164, -0.0373535, 1.01172, -0.0190277, -0.012146, 0.06604, 0.00115967, 0.000647545, 0.00390625, 0.00632477, 0.0288544, 0.0147934, 0.192017, 0.155884, 0.228516, 0.419189, 1.17773, 0.699219, -0.189209, -0.10144, 0.918945, -0.29126, -0.75293, -0.0722656, 0.00286674, 0.0544434, 1.14746, 0.127808, 0.424072, 0.626953, Idle
-0.0640259, -0.0189056, 1.01172, 0.00435638, 0.0152664, -0.023056, 0.00018692, 0.000137091, 0.000976563, 0.000641823, 0.00197601, 0.00136948, 0.0643311, 0.0591736, 0.0654297, 0.136963, 0.203857, 0.206909, -0.102844, -0.0506287, 0.986328, -0.0453491, -0.0784912, -0.150391, -0.0385437, 0.00853729, 1.05176, 0.0915527, 0.125366, 0.056488, Idle
-0.0319824, -0.0162506, 1.01563, -0.00714874, 0.00588608, -0.0958252, 0.000646591, 0.000442028, 0.00195313, 0.00529099, 0.00811768, 0.0935059, 0.127686, 0.10437, 0.0864258, 0.442627, 0.426514, 1.33203, -0.105225, -0.0724487, 0.969238, -0.192017, -0.23584, -0.638672, 0.0224457, 0.0318909, 1.05566, 0.250488, 0.190552, 0.692871, Idle
-0.0637817, 0.0258331, 1.0127, 0.00799561, 0.014122, 0.215454, 0.00149536, 0.000868797, 0.00195313, 0.00991058, 0.00971985, 0.0881348, 0.247192, 0.197632, 0.187988, 0.671875, 0.566406, 1.5957, -0.17688, -0.0521545, 0.95459, -0.251221, -0.156738, -0.897949, 0.0703125, 0.145508, 1.14258, 0.42041, 0.409668, 0.697754, Idle
-0.0375977, 0.038269, 1.01367, -0.0195465, -0.00745773, -0.0946045, 0.0014801, 0.000888824, 0.000976563, 0.0152206, 0.0390625, 0.158447, 0.209595, 0.137451, 0.165039, 0.651855, 1.19238, 1.83691, -0.153198, -0.032074, 0.942383, -0.256592, -0.467529, -1.34961, 0.0563965, 0.105286, 1.10742, 0.39502, 0.724121, 0.487061, Idle
-0.010376, 0.0288849, 1.01465, -0.0175934, -0.00576019, -0.0239258, 0.0022316, 0.000916481, 0, 0.0215759, 0.02771, 0.00713348, 0.194092, 0.167236, 0.134766, 0.700195, 0.836426, 0.395264, -0.0900269, -0.0381775, 0.953125, -0.410645, -0.465332, -0.219482, 0.104004, 0.129028, 1.08789, 0.289307, 0.371094, 0.175659, Idle
-0.0537415, 0.0409546, 1.01074, 0.0130615, 0.0382996, -0.00157356, 0.00202179, 0.00109577, 0.00292969, 0.0164795, 0.02742, 0.00147247, 0.215698, 0.157715, 0.234863, 0.839355, 1.18262, 0.187988, -0.176147, -0.0311584, 0.905762, -0.595215, -0.72998, -0.101074, 0.0395203, 0.126587, 1.14063, 0.244263, 0.452637, 0.086853, Idle
-0.0692139, 0.0501099, 1.01074, -0.0190277, -0.00127697, -0.010231, 0.00242615, 0.00140381, 0.00390625, 0.0214691, 0.050354, 0.00439072, 0.187012, 0.162476, 0.258301, 0.586426, 1.07227, 0.377441, -0.154785, -0.0403748, 0.942871, -0.285645, -0.426758, -0.217896, 0.032196, 0.12207, 1.20117, 0.300781, 0.64502, 0.159424, Idle
-0.0784302, 0.0686646, 1.00293, -0.00753403, -0.00167274, 0.00208664, 0.00122452, 0.00583649, 0.00585938, 0.051178, 0.0217285, 0.0154266, 0.217407, 0.310303, 0.136719, 0.970215, 0.705078, 0.709473, -0.217163, -0.0787354, 0.955078, -0.496582, -0.291016, -0.410156, 0.000304937, 0.231567, 1.0918, 0.473633, 0.413818, 0.299316, Idle
-0.024704, -0.000871181, 1.01367, 0.0175171, 0.0231171, -0.00290108, 0.00195122, 0.00107956, 0, 0.0100937, 0.0370483, 0.00210953, 0.208618, 0.16272, 0.130859, 0.546387, 1.21094, 0.255371, -0.118225, -0.06073, 0.949219, -0.253174, -0.382813, -0.144409, 0.0903931, 0.101929, 1.08008, 0.293213, 0.827637, 0.110779, Idle
-0.0488586, 0.04599, 1.01074, -0.0259247, -0.00870514, -0.0177612, 0.00292969, 0.00209236, 0, 0.0176239, 0.0228577, 0.00278473, 0.210083, 0.160278, 0.0820313, 0.548828, 0.599609, 0.220825, -0.154175, -0.0360413, 0.974609, -0.30249, -0.296631, -0.143799, 0.0558472, 0.124146, 1.05664, 0.246338, 0.302979, 0.0770264, Idle
-0.0444336, -0.100159, 1.00488, -0.0221405, 0.0153351, -0.0219116, 0.00205421, 0.000679016, 0.00195313, 0.00833893, 0.0319824, 0.0148315, 0.20752, 0.137695, 0.0869141, 0.507324, 0.756836, 0.555664, -0.0962524, -0.156616, 0.978516, -0.308594, -0.391602, -0.408936, 0.111206, -0.0189514, 1.06543, 0.198608, 0.365234, 0.146484, Idle
-0.0386658, -0.071228, 1.00879, 0.0232697, -0.0119705, 0.0161133, 0.00198936, 0.0022583, 0.00195313, 0.0123367, 0.0299377, 0.00130558, 0.181885, 0.165039, 0.0493164, 0.432129, 0.878418, 0.168457, -0.124573, -0.124268, 0.98584, -0.219604, -0.466553, -0.045105, 0.057312, 0.040741, 1.03516, 0.212524, 0.411621, 0.123352, Idle
-0.0351257, -0.0219879, 1.00879, 0.00180912, 0.0397949, -0.00717545, 0.00232506, 0.00055027, 0.00976563, 0.00613785, 0.0316162, 0.00419235, 0.169922, 0.0899048, 0.0419922, 0.31543, 0.792969, 0.233032, -0.106995, -0.0772095, 0.988281, -0.188477, -0.370605, -0.117676, 0.0629272, 0.0126724, 1.03027, 0.126953, 0.422363, 0.115295, Idle
-0.0196686, -0.0585938, 1.00684, -0.0318909, -0.0498352, 0.0352478, 0.00564575, 0.0018692, 0.00390625, 0.0173798, 0.0527039, 0.00468445, 0.29541, 0.151123, 0.0927734, 0.530762, 0.980957, 0.30542, -0.143799, -0.144409, 0.957031, -0.358887, -0.408447, -0.0998535, 0.151489, 0.00675201, 1.0498, 0.171509, 0.572266, 0.205444, Idle
-0.0485229, -0.088623, 1.00586, 0.00730515, 0.0453491, -0.000825882, 0.00191116, 0.000663757, 0.00488281, 0.0102386, 0.0440369, 0.00179863, 0.230591, 0.113953, 0.106934, 0.533691, 1.02734, 0.220825, -0.126587, -0.143555, 0.939941, -0.194092, -0.200928, -0.150635, 0.104004, -0.0296326, 1.04688, 0.339355, 0.825684, 0.0701294, Idle
-0.0419312, -0.0483704, 1.0127, 0.000500202, 0.0165405, -0.00981903, 0.000778198, 0.000141144, 0, 0.00200272, 0.0185547, 0.000658989, 0.107239, 0.0596313, 0.0585938, 0.187744, 0.683594, 0.106323, -0.0950317, -0.0838013, 0.984375, -0.0860596, -0.443848, -0.0658569, 0.0122147, -0.0241852, 1.04297, 0.101624, 0.239624, 0.0404358, Idle
-0.121643, -0.0449524, 1.00293, 0.00205803, 0.0113525, -0.00152111, 0.0018692, 0.000762939, 0.00585938, 0.00388145, 0.0209503, 0.000461817, 0.157471, 0.122681, 0.0473633, 0.369141, 0.827148, 0.0991821, -0.212036, -0.0894165, 0.978027, -0.242554, -0.623047, -0.0534363, -0.0546265, 0.0332336, 1.02539, 0.126587, 0.203979, 0.0457153, Idle
