AccX[mg]	AccY[mg]	AccZ[mg]	GyrX[dps]	GyrY[dps]	GyrZ[dps]	
-9.577000	-0.305000	992.958008	0.883750	-2.213750	-3.093125
-56.364002	-44.469002	1025.410034	0.883750	-2.213750	0.000000
80.031998	20.557001	1077.077026	-0.988750	0.433125	-12.560625
14.762000	14.091001	1029.924072	-0.901250	0.560000	-5.516875
-4.270000	-2.806000	1014.429993	-0.533750	0.608125	-0.498750
-7.686000	-1.098000	1012.356018	-0.555625	0.700000	0.004375
-15.921000	-2.806000	1036.572998	-0.748125	0.096250	0.853125
6.588000	9.333000	1016.565002	-0.271250	0.603750	3.014375
-10.858000	-6.832000	1015.406006	-0.494375	0.573125	1.404375
-10.126000	-2.013000	1016.747986	-0.293125	0.612500	1.128750
-10.980000	1.647000	1018.212036	-0.358750	0.511875	0.673750
-4.941000	7.259000	1016.015991	-0.166250	0.603750	1.058750
-10.919000	2.196000	1013.088013	-0.332500	0.538125	0.420000
-16.531000	-0.976000	1015.772034	-0.393750	0.533750	0.196875
-7.015000	-6.527000	1014.796021	-0.437500	0.730625	0.122500
-10.492001	0.671000	1015.528015	-0.253750	0.870625	-0.214375
-6.283000	-1.708000	1018.395020	-0.275625	0.748125	-0.240625
-9.943000	-7.442000	1011.014038	-0.188125	0.595000	-0.293125
-12.932000	-4.209000	1017.296997	-0.249375	0.358750	-0.420000
-6.649000	6.954000	1016.138000	-0.310625	0.336875	-0.284375
-9.394000	9.638000	1015.406006	-0.415625	0.398125	-0.249375
-5.307000	-0.671000	1014.796021	-0.371875	0.310625	-0.205625
-9.638000	-7.259000	1019.492981	-0.236250	0.433125	-0.210000
-8.052000	-4.819000	1016.260010	-0.380625	0.533750	-0.341250
-6.100000	2.013000	1015.528015	-0.441875	0.630000	-0.315000
-4.270000	6.405000	1019.492981	-0.402500	0.406875	-0.280000
-5.917000	-5.490000	1015.406006	-0.380625	0.398125	-0.157500
-15.433001	-2.928000	1010.281982	-0.415625	0.455000	-0.192500
-9.211000	0.549000	1015.345032	-0.406875	0.236250	-0.293125
-3.599000	-1.830000	1016.747986	-0.389375	0.301875	-0.393750
-7.930000	4.087000	1015.528015	-0.516250	0.446250	-0.315000
-3.599000	3.050000	1016.138000	-0.166250	0.621250	-0.262500
-9.821000	0.244000	1014.918030	-0.393750	0.586250	-0.253750
