AccX[mg]	AccY[mg]	AccZ[mg]	GyrX[dps]	GyrY[dps]	GyrZ[dps]	
44.347000	14.274000	1015.528015	-0.507500	0.520625	-0.288750
51.667000	8.540000	1014.674011	-0.367500	0.428750	-0.341250
54.839001	14.335000	1015.528015	-0.170625	0.450625	-0.284375
50.630001	15.860001	1014.186035	-0.196875	0.516250	-0.153125
50.386002	16.348000	1015.161987	-0.157500	0.551250	-0.201250
45.323002	10.187000	1015.406006	-0.332500	0.673750	-0.297500
49.227001	10.980000	1017.480042	-0.262500	0.468125	-0.284375
50.996002	16.165001	1013.210022	-0.253750	0.315000	-0.284375
51.605999	14.030000	1012.843994	-0.437500	0.472500	-0.157500
42.028999	19.459000	1015.588989	-0.288750	0.498750	-0.166250
47.153000	13.603000	1013.575989	-0.332500	0.472500	-0.258125
57.706001	12.627000	1015.528015	-0.249375	0.498750	-0.271250
48.129002	14.762000	1015.406006	-0.183750	0.625625	-0.236250
55.937000	16.348000	1017.785034	-0.441875	0.568750	-0.218750
45.079002	11.468000	1014.674011	-0.402500	0.555625	-0.245000
55.632000	13.542000	1015.040039	-0.354375	0.770000	-0.280000
54.900002	14.518001	1013.332031	-0.297500	0.691250	-0.293125
54.046001	13.786000	1008.085999	-0.319375	0.713125	-0.262500
55.388000	10.004000	1014.125000	-0.231875	0.555625	-0.153125
45.567001	12.749001	1016.809021	-0.315000	0.525000	-0.253750
51.972000	12.627000	1023.213989	-0.258125	0.538125	-0.406875
55.693001	13.786000	1018.578003	-0.218750	0.538125	-0.271250
45.567001	17.507000	1012.416992	-0.223125	0.608125	-0.183750
45.262001	8.235000	1019.249023	-0.288750	0.595000	-0.223125
49.593002	13.359000	1015.772034	-0.196875	0.625625	-0.301875
43.980999	21.045000	995.031982	-0.083125	0.463750	-0.385000
55.510002	13.603000	1003.389038	-0.161875	0.555625	-0.315000
55.754002	16.409000	1023.518982	-0.227500	0.406875	-0.236250
50.751999	13.664001	1012.051025	-0.345625	0.520625	-0.144375
45.750000	11.224000	1009.794006	-0.402500	0.695625	-0.293125
55.205002	18.177999	1017.663025	-0.236250	0.472500	-0.280000
46.421001	12.566000	1015.040039	-0.297500	0.358750	-0.262500
48.068001	10.614000	1014.064026	-0.253750	0.415625	-0.161875
49.410000	15.311000	1013.942017	-0.227500	0.437500	-0.214375
54.595001	14.640000	1014.552002	-0.196875	0.507500	-0.301875
53.070000	12.932000	1016.015991	-0.358750	0.691250	-0.275625
53.436001	12.810000	1014.918030	-0.319375	0.586250	-0.227500
46.055000	10.736000	1014.796021	-0.341250	0.761250	-0.166250
42.944000	6.588000	1013.697998	-0.179375	0.682500	-0.328125
51.545002	16.714001	1014.552002	-0.113750	0.796250	-0.450625
57.340000	11.163000	1015.528015	-0.336875	0.590625	-0.144375
43.675999	14.335000	1014.552002	-0.341250	0.686875	-0.048125
38.674000	15.006001	1017.053040	-0.433125	0.638750	-0.301875
48.007000	19.093000	1014.796021	-0.612500	0.669375	-0.568750
57.157001	15.738000	1014.429993	-0.542500	0.730625	-0.389375
