AccX[mg]	AccY[mg]	AccZ[mg]	GyrX[dps]	GyrY[dps]	GyrZ[dps]	
81.313004	-2.562000	1011.502014	-0.861875	0.389375	0.665000
78.080002	0.061000	1008.695984	-0.511875	0.118125	0.647500
81.434998	6.405000	1016.687012	-1.176875	0.048125	0.616875
78.323997	-4.331000	1012.721985	-0.621250	0.481250	0.647500
80.336998	-3.904000	1009.306030	-0.581875	0.245000	0.555625
85.460999	2.135000	1010.281982	-0.651875	-0.004375	0.520625
80.093002	0.366000	1007.354004	-0.266875	0.533750	0.630000
83.997002	3.721000	1006.622009	-0.805000	0.271250	0.573125
81.739998	-4.819000	1015.101013	-0.630000	0.354375	0.669375
79.056000	-2.684000	1011.867981	-1.076250	0.205625	0.595000
79.666000	-1.464000	1015.710999	-0.905625	0.315000	0.560000
89.243004	2.257000	1011.502014	-0.826875	0.459375	0.529375
86.010002	0.976000	1010.526001	-0.476875	0.673750	0.603750
79.238998	-2.318000	1012.843994	-0.555625	0.542500	0.608125
76.982002	3.477000	1013.088013	-0.555625	0.542500	0.608125
76.982002	3.477000	1013.088013	-0.424375	0.525000	0.612500
82.654999	1.220000	1013.332031	-0.533750	0.297500	0.634375
85.948997	2.074000	1012.478027	-0.538125	0.275625	0.651875
79.971001	1.952000	1009.062012	-0.437500	0.490000	0.673750
77.592003	-1.220000	1010.038025	-0.525000	0.665000	0.551250
77.958000	-1.708000	1015.955017	-0.070000	0.525000	0.647500
77.592003	4.697000	1008.390991	-0.511875	0.446250	0.630000
84.850998	4.514000	1009.306030	-0.660625	0.446250	0.643125
77.409004	5.124000	1010.281982	-0.761250	0.310625	0.630000
80.825005	0.854000	1014.734985	-0.931875	0.218750	0.485625
82.228004	6.039000	1008.268982	-0.599375	0.533750	0.533750
80.520004	3.294000	1014.856995	-1.325625	0.196875	0.577500
84.119003	-0.488000	1013.942017	-1.146250	0.126875	0.656250
78.812004	-2.196000	1011.135986	-0.643125	0.315000	0.581875
75.029999	2.989000	1017.785034	-0.721875	0.433125	0.603750
79.483002	-4.087000	1008.147034	-0.770000	0.236250	0.446250
80.398003	-1.952000	1010.281982	-0.770000	0.236250	0.446250
80.398003	-1.952000	1010.281982	-0.888125	-0.017500	0.560000
80.276001	-2.928000	1009.794006	-0.743750	0.310625	0.608125
82.106003	-1.464000	1009.062012	-1.268750	0.109375	0.586250
81.374001	-3.660000	1010.770020	-1.190000	-0.008750	0.538125
83.447998	-1.830000	1010.160034	-1.120000	-0.083125	0.507500
80.398003	1.037000	1012.112000	-0.739375	0.293125	0.577500
82.837997	1.220000	1010.648010	-0.752500	0.293125	0.564375
79.543999	-0.854000	1013.270996	-0.739375	0.433125	0.599375
76.737999	-5.124000	1007.658997	-0.380625	0.673750	0.603750
79.726997	-2.928000	1007.109985	-0.485625	0.363125	0.441875
85.460999	1.281000	1009.367004	-0.905625	0.350000	0.525000
79.238998	2.806000	1008.695984	-1.080625	0.271250	0.625625
80.153999	-2.074000	1008.452026	-1.225000	0.170625	0.616875
80.886002	-0.122000	1012.051025	-0.949375	0.118125	0.551250
80.520004	-1.952000	1007.476013	-0.529375	0.437500	0.581875
80.031998	0.854000	1012.416992	-0.651875	0.363125	0.691250
80.031998	0.854000	1007.720032	-0.651875	0.363125	0.691250
80.641998	1.464000	1007.720032	-0.555625	0.236250	0.638750
81.251999	-3.660000	1010.953003	-0.520625	0.529375	0.638750
78.690002	-3.782000	1013.393005	-0.971250	0.406875	0.529375
78.690002	0.061000	1011.867981	-1.067500	0.385000	0.538125
78.690002	-2.684000	1012.600037	-1.010625	0.271250	0.612500
81.129997	-4.392000	1012.600037	-0.813750	0.052500	0.485625
78.933998	3.477000	1011.135986	-0.573125	0.262500	0.490000
78.080002	-0.122000	1014.369019	-0.809375	0.122500	0.498750
82.167000	2.501000	1012.478027	-0.503125	0.078750	0.599375
77.835999	-2.196000	1011.746033	-0.796250	0.280000	0.625625
82.044998	0.305000	1013.575989	-0.612500	0.227500	0.525000
81.374001	3.355000	1010.770020	-0.643125	0.148750	0.616875
79.056000	-3.355000	1014.734985	-0.844375	0.393750	0.560000
75.029999	-2.440000	1008.268982	-0.367500	0.533750	0.669375
78.628998	2.135000	1012.539001	-0.761250	0.345625	0.546875
80.276001	4.636000	1015.955017	-0.870625	0.406875	0.647500
80.276001	4.636000	1012.356018	-0.870625	0.406875	0.647500
83.997002	-1.403000	1012.356018	-0.669375	0.682500	0.621250
79.178001	-8.479000	1015.345032	-0.455000	0.704375	0.595000
78.690002	-2.989000	1009.733032	-0.748125	0.218750	0.525000
83.997002	8.418000	1008.940002	-0.818125	0.091875	0.498750
87.047005	1.769000	1009.549988	-0.778750	0.026250	0.595000
80.459000	-3.782000	1015.588989	-0.691250	0.293125	0.700000
76.127998	-4.758000	1011.624023	-0.608125	0.616875	0.599375
74.054001	3.599000	1014.856995	-0.988750	0.315000	0.546875
84.667999	1.708000	1005.829041	-1.124375	0.074375	0.560000
82.959999	2.074000	1011.562988	-1.238125	0.161875	0.656250
76.799004	-4.209000	1007.476013	-0.380625	0.761250	0.708750
80.825005	1.037000	1009.794006	-0.630000	0.131250	0.660625
82.472000	-3.050000	1014.369019	-0.643125	0.052500	0.665000
81.008003	-1.342000	1015.772034	-0.433125	0.490000	0.686875
78.812004	-3.172000	1013.820007	-0.813750	0.490000	0.708750
79.300003	4.697000	1013.942017	-0.835625	0.358750	0.700000
84.119003	-4.453000	1013.575989	-0.546875	0.560000	0.564375
78.140999	-1.037000	1011.135986	-0.564375	0.253750	0.498750
80.946999	-4.636000	1014.247009	-0.520625	0.376250	0.651875
80.520004	-1.037000	1011.135986	-0.765625	0.301875	0.756875
80.031998	-7.259000	1010.770020	-0.542500	0.398125	0.564375
82.654999	2.623000	1009.184021	-0.826875	-0.017500	0.643125
82.228004	0.976000	1010.038025	-0.875000	0.227500	0.616875
83.082001	-1.220000	1012.051025	-0.691250	0.310625	0.577500
