@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_GY_X numeric
@attribute F5_MEAN_on_GY_Y numeric
@attribute F6_MEAN_on_GY_Z numeric
@attribute F7_VAR_on_ACC_X numeric
@attribute F8_VAR_on_ACC_Y numeric
@attribute F9_VAR_on_ACC_Z numeric
@attribute F10_VAR_on_GY_X numeric
@attribute F11_VAR_on_GY_Y numeric
@attribute F12_VAR_on_GY_Z numeric
@attribute F13_PeakToPeak_on_ACC_X numeric
@attribute F14_PeakToPeak_on_ACC_Y numeric
@attribute F15_PeakToPeak_on_ACC_Z numeric
@attribute F16_PeakToPeak_on_GY_X numeric
@attribute F17_PeakToPeak_on_GY_Y numeric
@attribute F18_PeakToPeak_on_GY_Z numeric
@attribute F19_MIN_on_ACC_X numeric
@attribute F20_MIN_on_ACC_Y numeric
@attribute F21_MIN_on_ACC_Z numeric
@attribute F22_MIN_on_GY_X numeric
@attribute F23_MIN_on_GY_Y numeric
@attribute F24_MIN_on_GY_Z numeric
@attribute F25_MAX_on_ACC_X numeric
@attribute F26_MAX_on_ACC_Y numeric
@attribute F27_MAX_on_ACC_Z numeric
@attribute F28_MAX_on_GY_X numeric
@attribute F29_MAX_on_GY_Y numeric
@attribute F30_MAX_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.0519104, 0.0020256, 1.00488, 0.0654907, 0.0420837, 0.0723267, 0.0315552, 0.0114899, 0.0253906, 0.0578003, 0.345459, 0.264893, 0.647461, 0.485107, 0.718262, 0.938477, 2.30078, 2.0957, -0.45166, -0.21167, 0.543457, -0.425293, -0.994629, -1.05469, 0.195801, 0.273438, 1.26172, 0.513184, 1.30566, 1.04004, Circle
-0.0961914, 0.0511475, 0.986328, 0.158691, 0.142334, 0.0162048, 0.0275269, 0.00691223, 0.019043, 0.140015, 0.32959, 0.338867, 0.616211, 0.357178, 0.601074, 1.94336, 2.19141, 2.07227, -0.383545, -0.107727, 0.733887, -0.575195, -1.11133, -1.19824, 0.232544, 0.249268, 1.33496, 1.36816, 1.08008, 0.874023, Circle
-0.119324, 0.00756073, 0.955566, 0.131714, -0.0980225, -0.104614, 0.0332947, 0.0175781, 0.0380859, 0.123413, 0.385498, 0.375488, 0.596191, 0.585449, 0.725098, 1.34766, 2.375, 1.98438, -0.43335, -0.351074, 0.566895, -0.578125, -1.13672, -1.19336, 0.162598, 0.234131, 1.29199, 0.769531, 1.23828, 0.790527, Circle
-0.0982056, -0.00917816, 1.0166, 0.119751, -0.101929, 0.0509338, 0.0248108, 0.0148697, 0.0244141, 0.0841064, 0.405273, 0.292725, 0.600586, 0.503906, 0.696289, 1.60059, 2.54102, 2.14453, -0.416504, -0.290283, 0.571289, -0.65332, -1.55176, -1.07617, 0.18396, 0.213379, 1.26758, 0.946777, 0.989258, 1.06836, Circle
-0.00666428, 0.0108795, 1.01367, 0.0362244, -0.0333252, -0.109009, 0.00831604, 0.00294304, 0.00585938, 0.0657959, 0.239258, 0.182617, 0.786621, 0.313477, 0.572754, 1.76465, 3.51172, 2.66406, -0.519531, -0.158569, 0.633301, -0.556641, -1.96777, -2.08984, 0.26709, 0.154907, 1.20605, 1.20801, 1.54395, 0.574707, Circle
0.055542, 0.00443649, 1.01465, -0.00209236, 0.0112457, 0.0033741, 0.00468445, 0.00228119, 0.00390625, 0.0395508, 0.128906, 0.0620728, 0.317383, 0.208008, 0.383301, 1.04785, 1.50781, 1.04297, -0.0864868, -0.109314, 0.902832, -0.680664, -0.75, -0.407715, 0.230713, 0.0986938, 1.28613, 0.366455, 0.757813, 0.635254, Circle
0.0128632, 0.0447083, 1.00879, 0.0125732, 0.0427551, 0.00521851, 0.00221825, 0.00220108, 0.00292969, 0.0239258, 0.0417175, 0.00924683, 0.207031, 0.264893, 0.215332, 0.891602, 1.43262, 0.472412, -0.0674438, -0.0795898, 0.877441, -0.574219, -0.585449, -0.264648, 0.139526, 0.185303, 1.09277, 0.317139, 0.847168, 0.207764, Circle
0.00100136, 0.0607605, 0.979004, 0.0709839, -0.0311432, -0.0621948, 0.0354004, 0.0188751, 0.0180664, 0.0899048, 0.404297, 0.345459, 0.64209, 0.553711, 0.570313, 1.40527, 2.53125, 2.06445, -0.406494, -0.216553, 0.646484, -0.755859, -1.04395, -1.24219, 0.235352, 0.337158, 1.2168, 0.648926, 1.48633, 0.822266, Circle
0.0364685, -0.0218353, 1.01465, 0.1026, -0.071106, 0.108154, 0.0496216, 0.0128098, 0.0175781, 0.13208, 0.372314, 0.375244, 0.887695, 0.480957, 0.478516, 1.81738, 2.63477, 2.09766, -0.443848, -0.281738, 0.736328, -0.73584, -1.37695, -1.05273, 0.443848, 0.199219, 1.21484, 1.08105, 1.25684, 1.04492, Circle
-0.0315857, -0.0745239, 0.98291, 0.153076, 0.0214844, 0.174927, 0.0602417, 0.0141296, 0.027832, 0.0901489, 0.428955, 0.422607, 0.86084, 0.492188, 0.665039, 1.49707, 2.67188, 2.45898, -0.49292, -0.354004, 0.595703, -0.868652, -1.34473, -1.16602, 0.367676, 0.138184, 1.26074, 0.628418, 1.32715, 1.29199, Circle
-0.0586243, -0.0735474, 0.925293, 0.198486, -0.0936279, -0.0768433, 0.137329, 0.0176239, 0.0239258, 0.054657, 0.629395, 0.307617, 1.11523, 0.534668, 0.589844, 1.25684, 2.99805, 2.13867, -0.635254, -0.319092, 0.611328, -0.362549, -1.39063, -1.0127, 0.479492, 0.215332, 1.20117, 0.894043, 1.60645, 1.12598, Circle
0.0254517, -0.108521, 0.984375, 0.0957031, 0.0481262, 0.0330811, 0.0473633, 0.00907898, 0.00488281, 0.0638428, 0.334961, 0.302246, 0.820801, 0.424316, 0.397949, 0.982422, 2.1582, 2.07813, -0.380615, -0.293213, 0.781738, -0.455078, -0.912598, -1.08398, 0.439941, 0.130981, 1.17969, 0.527344, 1.24414, 0.992676, Circle
-0.0276947, -0.103394, 0.984375, 0.125732, -0.0420532, 0.0267487, 0.0528564, 0.0126724, 0.0180664, 0.0472412, 0.292236, 0.319824, 0.878906, 0.466553, 0.562012, 1.16406, 2.15625, 1.93555, -0.486328, -0.355469, 0.64502, -0.598633, -1.1709, -0.874512, 0.392578, 0.111023, 1.20703, 0.56543, 0.985352, 1.06055, Circle
-0.0627441, -0.118774, 0.96875, 0.179443, -0.00611115, 0.0341187, 0.0738525, 0.0116196, 0.0180664, 0.107971, 0.478516, 0.334473, 0.813477, 0.455078, 0.55957, 1.48242, 2.75195, 2.20703, -0.499756, -0.326416, 0.620117, -0.605469, -1.09082, -1.23145, 0.313477, 0.128662, 1.17969, 0.876953, 1.66113, 0.975586, Circle
-0.0685425, -0.124573, 0.952148, 0.159058, -0.0302734, -0.0233459, 0.0710449, 0.0241852, 0.0195313, 0.0858154, 0.401611, 0.342285, 0.929688, 0.562012, 0.605469, 1.24609, 2.66211, 2.20703, -0.575684, -0.405029, 0.628906, -0.556152, -1.42871, -1.12402, 0.354004, 0.156616, 1.23438, 0.689453, 1.23242, 1.08203, Circle
-0.0457764, -0.0457764, 0.986328, 0.0545349, -0.0400085, 0.0191803, 0.053772, 0.013298, 0.0214844, 0.0669556, 0.345459, 0.310303, 0.831055, 0.51709, 0.566895, 1.1748, 2.71289, 2.36328, -0.452881, -0.262695, 0.730957, -0.659668, -1.17676, -1.22949, 0.37793, 0.254395, 1.29785, 0.514648, 1.53516, 1.13281, Circle
-0.0202332, -0.160278, 0.986328, 0.101257, 0.0299072, 0.00286674, 0.0449524, 0.0154724, 0.0126953, 0.0980225, 0.310303, 0.269531, 0.750977, 0.4375, 0.492676, 1.41797, 2.32031, 2.07813, -0.45752, -0.347412, 0.710449, -0.749512, -1.16406, -0.96582, 0.293213, 0.0900269, 1.20313, 0.667969, 1.15527, 1.11133, Circle
-0.0656738, -0.0706787, 0.993164, 0.111511, -0.0152206, 0.0217285, 0.0480652, 0.0113144, 0.0185547, 0.118164, 0.276123, 0.223389, 0.807129, 0.469727, 0.56543, 1.66406, 1.90137, 1.98438, -0.47168, -0.351807, 0.717773, -0.791016, -1.0127, -0.864746, 0.335205, 0.117798, 1.2832, 0.872559, 0.888672, 1.11914, Circle
-0.0600891, -0.0805054, 0.980957, 0.0822144, -0.0429077, -0.00608444, 0.0461731, 0.00954437, 0.0175781, 0.0646973, 0.297363, 0.228271, 0.729004, 0.373291, 0.515625, 1.08301, 3.07031, 1.84766, -0.426758, -0.23291, 0.705078, -0.509277, -1.21387, -0.931152, 0.302002, 0.140381, 1.2207, 0.573242, 1.85547, 0.916504, Circle
-0.105652, -0.0643311, 0.973145, 0.109009, -0.00962067, -0.0186005, 0.0531006, 0.00784302, 0.0166016, 0.0726929, 0.294189, 0.236084, 0.885254, 0.400635, 0.541992, 1.28125, 2.07031, 1.84961, -0.55127, -0.258545, 0.662109, -0.711426, -1.04492, -0.893066, 0.33374, 0.141968, 1.2041, 0.569824, 1.02539, 0.956055, Circle
-0.074585, -0.072876, 0.985352, 0.0875854, -0.00777435, -0.00488663, 0.0489502, 0.0123901, 0.015625, 0.110291, 0.264893, 0.244141, 0.79541, 0.432617, 0.496094, 1.72363, 2.07617, 1.80664, -0.446045, -0.333252, 0.754883, -0.752441, -1.00098, -0.780762, 0.349121, 0.0993042, 1.25098, 0.970703, 1.0752, 1.02539, Circle
-0.107056, -0.0542603, 0.978516, 0.0768433, -0.02771, 0.0116959, 0.0453491, 0.00911713, 0.015625, 0.0803833, 0.268799, 0.166504, 0.765625, 0.387695, 0.477051, 1.30176, 1.94336, 1.46191, -0.465576, -0.300293, 0.733887, -0.624023, -0.981934, -0.785156, 0.299805, 0.0872803, 1.21094, 0.677246, 0.961426, 0.676758, Circle
-0.0441895, -0.112549, 1.00684, 0.0831299, -0.0147629, 0.0844727, 0.0410767, 0.00811768, 0.0195313, 0.0961304, 0.258545, 0.289063, 0.773438, 0.419189, 0.541992, 1.37695, 1.94336, 2.16602, -0.406738, -0.368652, 0.744141, -0.496826, -0.833984, -1.05859, 0.366455, 0.0506287, 1.28613, 0.879395, 1.10938, 1.10645, Circle
-0.0926514, -0.0908203, 0.976563, 0.111633, 0.022583, 0.0260162, 0.044342, 0.00914764, 0.0209961, 0.06427, 0.283203, 0.313232, 0.677734, 0.419189, 0.549316, 1.41992, 2.29102, 1.81543, -0.442139, -0.279297, 0.697754, -0.655273, -0.943848, -0.861816, 0.235229, 0.139893, 1.24707, 0.764648, 1.3457, 0.953613, Circle
-0.0930786, -0.0775146, 0.98291, 0.0605469, 0.0150528, -0.00884247, 0.0462952, 0.0131607, 0.0214844, 0.125488, 0.367432, 0.260742, 0.76709, 0.453857, 0.674316, 1.93555, 2.31055, 1.91309, -0.493164, -0.294922, 0.668457, -0.920898, -1.10742, -0.811523, 0.273926, 0.158813, 1.34277, 1.01465, 1.20313, 1.10156, Circle
-0.00721741, 0.0102615, 1.0166, 0.0348206, -0.0297241, -0.107666, 0.00413895, 0.00105095, 0, 0.0273285, 0.108459, 0.143188, 0.378906, 0.156372, 0.273926, 0.755859, 2.00781, 1.95313, -0.183838, -0.0438843, 0.852051, -0.230713, -1.09473, -1.58008, 0.195068, 0.112488, 1.12598, 0.524902, 0.911621, 0.372559, Circle
0.0586548, 0.00695038, 1.01172, 0.00403976, 0.00816345, 0.00129223, 0.00296021, 0.00158024, 0.00292969, 0.0201569, 0.0585938, 0.0473938, 0.220093, 0.153687, 0.192383, 0.680176, 1.05176, 0.879395, -0.0350647, -0.0698242, 0.930664, -0.388184, -0.437744, -0.333252, 0.185059, 0.0838623, 1.12305, 0.291992, 0.613281, 0.545898, Circle
0.0100784, 0.0418701, 1.00488, 0.00942993, 0.0315857, 0.00693512, 0.00152206, 0.00142097, 0.00390625, 0.0115738, 0.022934, 0.00421143, 0.151001, 0.177612, 0.220215, 0.507813, 0.991211, 0.313965, -0.0492554, -0.0336304, 0.833496, -0.286865, -0.518066, -0.133301, 0.101746, 0.143921, 1.05371, 0.220581, 0.4729, 0.180542, Circle
0.00346565, 0.0595398, 0.984375, 0.0767212, -0.025177, -0.0509033, 0.0333557, 0.0159454, 0.0180664, 0.0612488, 0.358643, 0.330078, 0.536133, 0.474121, 0.415039, 0.895996, 2.22656, 1.89941, -0.318848, -0.184937, 0.735352, -0.453613, -0.939941, -1.13574, 0.217041, 0.289063, 1.15039, 0.442139, 1.28516, 0.763184, Circle
0.0378113, -0.0219574, 1.01074, 0.0994263, -0.0561523, 0.122498, 0.0453796, 0.0106506, 0.0146484, 0.0878296, 0.306396, 0.362793, 0.648926, 0.36499, 0.376465, 1.22168, 2.0625, 1.96094, -0.312012, -0.213989, 0.80127, -0.566895, -0.922852, -0.910645, 0.336914, 0.150879, 1.17773, 0.654297, 1.13965, 1.0498, Circle
-0.0326233, -0.0736084, 0.987793, 0.156006, 0.022995, 0.173584, 0.0568848, 0.0120544, 0.0229492, 0.0586853, 0.36377, 0.394775, 0.742676, 0.419434, 0.557617, 0.910156, 2.18164, 2.125, -0.432617, -0.300781, 0.655273, -0.404297, -1.00977, -1.08203, 0.309814, 0.118591, 1.21289, 0.505859, 1.1709, 1.04297, Circle
-0.0525818, -0.0747681, 0.923828, 0.190063, -0.0969849, -0.0889282, 0.137939, 0.015976, 0.0185547, 0.0366821, 0.585449, 0.26123, 1.00488, 0.424805, 0.507324, 0.690918, 2.66406, 1.77734, -0.562012, -0.241821, 0.635254, -0.0983887, -1.21289, -0.913574, 0.442383, 0.182861, 1.14258, 0.592285, 1.4502, 0.86377, Circle
0.0208282, -0.109375, 0.984375, 0.10022, 0.0359192, 0.0350037, 0.0420837, 0.00753784, 0.00634766, 0.0349121, 0.297852, 0.282715, 0.688477, 0.35376, 0.307129, 0.706543, 1.93066, 1.82129, -0.315186, -0.240112, 0.810059, -0.237671, -0.754883, -0.865723, 0.373047, 0.113464, 1.11719, 0.46875, 1.17578, 0.955566, Circle
-0.0255585, -0.101257, 0.987305, 0.120117, -0.0294189, 0.0285034, 0.0497131, 0.0108948, 0.0131836, 0.0252838, 0.247437, 0.294434, 0.683105, 0.359619, 0.479492, 0.764648, 1.61328, 1.75391, -0.379395, -0.290039, 0.685547, -0.310059, -0.791016, -0.794434, 0.303711, 0.0695801, 1.16504, 0.454346, 0.821777, 0.958984, Circle
-0.0662842, -0.117798, 0.965332, 0.186279, -0.000948429, 0.0363159, 0.0695801, 0.00991058, 0.015625, 0.0783691, 0.431396, 0.31543, 0.73584, 0.363281, 0.492676, 1.02637, 2.49023, 1.89453, -0.475342, -0.276611, 0.660645, -0.249634, -0.915527, -1.03125, 0.260498, 0.086731, 1.15332, 0.776367, 1.57324, 0.863281, Circle
-0.065979, -0.123047, 0.95459, 0.158569, -0.0387573, -0.026825, 0.0691528, 0.0222778, 0.0180664, 0.057251, 0.355469, 0.29834, 0.833008, 0.462158, 0.438477, 0.927734, 2.37305, 1.7832, -0.505859, -0.363525, 0.726563, -0.447754, -1.2207, -0.912109, 0.327148, 0.0985107, 1.16504, 0.479736, 1.15137, 0.870605, Circle
-0.0459595, -0.0489502, 0.98291, 0.0445557, -0.0397644, 0.0174103, 0.0490723, 0.0114288, 0.012207, 0.0440063, 0.294189, 0.272217, 0.676758, 0.362793, 0.40918, 0.80957, 1.91602, 1.87305, -0.411865, -0.21228, 0.760742, -0.488281, -0.838867, -0.96875, 0.264648, 0.150513, 1.16992, 0.321289, 1.07715, 0.904297, Circle
-0.0224762, -0.161743, 0.987305, 0.109558, 0.0297699, 0.000903606, 0.0399475, 0.013031, 0.0107422, 0.0519104, 0.276123, 0.243042, 0.684082, 0.417725, 0.361328, 1.0918, 1.80957, 1.83984, -0.437256, -0.33374, 0.772461, -0.553711, -0.80127, -0.894043, 0.24646, 0.0838623, 1.13379, 0.537598, 1.00781, 0.945313, Circle
-0.0673218, -0.067749, 0.991699, 0.112427, -0.0053215, 0.0154343, 0.0441895, 0.00926208, 0.0175781, 0.0806885, 0.243652, 0.188843, 0.708984, 0.406738, 0.413086, 1.24219, 1.58691, 1.7207, -0.407715, -0.312988, 0.755859, -0.630371, -0.765137, -0.672363, 0.301025, 0.093811, 1.16895, 0.611328, 0.821289, 1.04785, Circle
-0.0558472, -0.0809937, 0.981934, 0.0844727, -0.0476074, 0.00431824, 0.0439148, 0.00804901, 0.0102539, 0.040863, 0.250244, 0.214478, 0.635742, 0.319336, 0.42627, 0.937988, 2.11719, 1.62305, -0.380127, -0.203003, 0.721191, -0.434326, -0.863281, -0.86084, 0.255371, 0.116333, 1.14746, 0.503418, 1.25293, 0.762207, Circle
-0.108582, -0.0637817, 0.971191, 0.104004, -0.015152, -0.0218353, 0.0476074, 0.00540924, 0.0136719, 0.047821, 0.264893, 0.208618, 0.724609, 0.276855, 0.46875, 0.837891, 1.61816, 1.54297, -0.472412, -0.179199, 0.701172, -0.356689, -0.666504, -0.758301, 0.251953, 0.0976563, 1.16992, 0.481201, 0.951172, 0.78418, Circle
-0.0736694, -0.0719604, 0.985352, 0.0888672, -0.00953674, -0.00213051, 0.0462341, 0.0104675, 0.0126953, 0.0784302, 0.235229, 0.223267, 0.734863, 0.351807, 0.353516, 1.07617, 1.79883, 1.63281, -0.412109, -0.264648, 0.790039, -0.412354, -0.905273, -0.726563, 0.32251, 0.0870361, 1.14355, 0.663574, 0.893066, 0.905762, Circle
-0.107727, -0.0567322, 0.97998, 0.0725708, -0.0312347, 0.0101242, 0.0428162, 0.00776291, 0.0107422, 0.059906, 0.245972, 0.149048, 0.666016, 0.325195, 0.373047, 1.01855, 1.57813, 1.29102, -0.442871, -0.260986, 0.783203, -0.410645, -0.715332, -0.691406, 0.223145, 0.06427, 1.15625, 0.60791, 0.862305, 0.599121, Circle
-0.0452271, -0.10968, 1.00684, 0.0882568, -0.00291061, 0.0871582, 0.0358582, 0.00569916, 0.0166016, 0.0612488, 0.230103, 0.262451, 0.573242, 0.32666, 0.425293, 0.875, 1.69824, 1.6875, -0.356445, -0.303467, 0.771973, -0.24231, -0.703613, -0.738281, 0.216553, 0.0231781, 1.19727, 0.632813, 0.994141, 0.94873, Circle
-0.0955811, -0.0928345, 0.977539, 0.109924, 0.0229492, 0.0258179, 0.0404663, 0.00700378, 0.0131836, 0.0434875, 0.243042, 0.297607, 0.584961, 0.292725, 0.403809, 0.914551, 1.86523, 1.625, -0.40918, -0.257324, 0.734863, -0.310791, -0.604492, -0.755859, 0.175415, 0.0354614, 1.13867, 0.603516, 1.26074, 0.869141, Circle
-0.0955811, -0.0797119, 0.97998, 0.0647583, 0.0190735, -0.0144196, 0.0417175, 0.0101242, 0.0170898, 0.0742798, 0.317627, 0.210815, 0.655762, 0.3125, 0.464844, 1.16309, 2.05469, 1.65137, -0.469727, -0.231323, 0.743164, -0.465576, -0.942871, -0.771973, 0.185913, 0.0811768, 1.20801, 0.697266, 1.11133, 0.879395, Circle
-0.0072937, 0.00951385, 1.01758, 0.0340881, -0.0312805, -0.111694, 0.00237846, 0.000594139, 0, 0.0106888, 0.0533447, 0.0899048, 0.240234, 0.117859, 0.183594, 0.529785, 1.16016, 1.35742, -0.100098, -0.0335999, 0.90332, -0.216064, -0.559082, -1.10547, 0.140137, 0.0842285, 1.08691, 0.313721, 0.600586, 0.251709, Circle
