A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
-133.712002125	-60.008751875	1004.5022583750001	0.49984375000000014	-2.428125	-0.9690625
-169.78587725	-60.96950199999999	1007.2777557499999	3.0127342500000003	-1.8528124999999998	-1.390703125
-194.21637537499998	-62.04462725	1014.3461303749999	4.718437375	-0.9138281249999998	-1.8391406250000002
-226.67600062500003	-65.4606275	1020.9493789999999	4.896718624999999	-0.6841406249999998	-2.251484375
-258.80775074999997	-70.93537799999999	1028.238884	3.935859249999999	-2.609140625	-2.00375
-276.154626875	-74.76312775	1026.7748871249999	3.9621092499999992	-2.3887500000000004	-1.75328125
-288.9798775	-65.88000224999999	1017.3427658749999	5.197499874999999	-2.7485937500000004	-1.5328906249999998
-264.57987662500005	-64.78200175	1017.236015375	6.096015499999999	-4.60359375	-1.909140625
-248.94862625	-58.02625125	1006.0043946249999	8.297187249999999	-4.67796875	-2.00265625
-214.903001125	-43.355750875	1010.4268952499999	8.06148425	-6.848515625000001	-1.223359375
-167.03325199999998	-34.82337575	1003.823646625	7.417812375	-10.388437625	0.18976562500000016
-120.741876625	-20.335875375	1001.9555207499999	6.986874875	-11.624375125	1.5657031250000002
-67.22962662500001	-8.280749749999996	979.919265875	7.003281125000002	-8.670156375	1.695859375
-33.389874875000004	2.859375124999999	971.47076425	7.142187375000002	-8.035781375000001	2.868359375
4.2471251249999975	3.972625125000001	986.3090057500001	7.045937374999999	-11.1808595	2.2575000000000003
30.477125375	6.222000000000003	972.279007	8.472734375	-11.87757825	1.1309375
52.452375625	22.562375125000003	977.2352523749998	7.4725	-10.955547000000001	-0.9696093750000001
88.030625125	29.790875	968.962127625	5.142265625000001	-12.578672000000001	-3.94625
130.92887375	29.75275	963.373001125	1.6646875000000003	-12.92921875	-6.162734374999999
178.15812449999999	33.53475025	971.638496375	-1.5804688749999993	-10.403750000000002	-7.954296875000001
204.69312524999998	38.4833755	995.2531205	-5.4414065	-10.393906249999999	-7.226953125
226.24137587500002	31.293000500000005	1004.1362457500001	-10.904687875	-8.470546875	-6.489765625
256.939626625	20.31300050000001	999.2410050000001	-15.019922249999999	-5.928671874999999	-3.376406250000001
235.17787637500004	15.494000750000007	1007.597999625	-18.522656750000003	-3.32171875	0.02351562499999993
250.48887725000003	-0.6099993749999977	1015.0628738749999	-20.783437875000004	-2.648515625	2.5621093749999995
203.74762725	-29.851874999999996	996.785751375	-19.650312875000004	-0.8454687500000007	6.397343750000001
158.18825337499996	-33.168749999999996	1004.121002125	-14.170078500000002	5.514687499999999	6.495781249999999
139.202003375	-47.099625249999995	996.610382	-8.865390875	5.611484375	7.537578125
102.93750225000001	-59.45212574999999	972.820381	-7.259218749999999	2.4538281249999994	7.324296875
110.25750200000002	-61.884500625	964.9132536249999	-6.780156249999999	-3.3271875000000004	5.85921875
58.02625125000001	-78.407875125	946.407379	-5.3309375	-10.369843625000001	5.223750000000001
