A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
2.3751876875	91.736375875	1012.527568875	7.4541798125000005	3.5339062500000002	19.15921875
-4.9600626875	102.51812656249999	1011.513446875	8.6154688125	3.8639453124999994	19.609296875
-4.9524375624999974	117.367814375	1008.0402565625	7.5545313125	2.5694921875	19.047382874999997
-7.659312624999998	138.515752125	1006.0234451875	7.0924218125	1.789101625	17.8639453125
-8.1854375625	158.4475020625	998.2154465	6.454218750000001	1.5492969375	17.30394525
-10.1793750625	173.053189	994.6660080624999	6.4304296875	0.42492193749999985	17.23148425
-14.758187437499998	189.3783146875	992.7368813124999	8.2980078125	0.7732813124999999	16.1073826875
-11.513750062499998	210.64443912500002	992.3975678125	9.701562500000001	1.3997266250000002	14.6097655625
-20.5074374375	232.20031393750003	985.2376938750001	10.215078125000002	1.8582813125000002	12.805898249999998
-21.4262500625	251.65931356250002	980.4911309375	9.667929687500001	2.0863281875	10.6241405625
-17.24775	268.289439125	979.4922563125	6.9759375625	2.0097656875	8.190273375
-21.685500125	281.00793925	973.2588196874999	3.7436328750000007	2.0256250625	5.9792578125
-18.0636251875	285.1178149375	968.82107175	0.07957025000000062	1.5307031875000001	3.630976500000001
-17.899687750000002	289.7347525625	965.881633875	-4.117422062499999	0.718320375	1.717187375000001
-14.068125375000001	291.4198779375	970.1020699375	-7.5195314374999995	-0.36093743750000007	-0.18210956249999954
-14.159625187499998	292.704690875	970.2011948125	-11.1507814375	-1.3546093125	-2.3444533124999998
-13.183625187499999	282.8570030625	969.2785683125	-14.9069925	-2.634023375	-4.0676564375
-6.3516249375	268.2017525	972.0540695625	-17.0605861875	-3.4316405625	-6.3765626875
-4.163249937500001	250.70237718750002	972.3857575	-16.963515875	-2.44644525	-9.618711125
2.9623124374999996	229.68406450000003	979.1758194375	-15.8096095625	-1.3321875000000003	-12.6735549375
6.080937500000001	209.58456456250002	984.1396942499999	-14.404140875	-0.7505859374999999	-15.9033985625
11.334562375	192.195752625	991.086071	-13.9887893125	0.0686328125000002	-19.146367374999997
12.344874812500002	164.89443925	995.1578216875	-14.3005080625	-0.77875	-21.22914075
11.31931225	132.232751875	999.75950625	-13.072226812499999	-1.544375	-22.7215625625
17.03806225	103.52462699999998	1006.3551330625	-10.625508	-1.7204687499999998	-24.4896094375
16.8207499375	73.7795021875	1003.8350715624999	-7.328398687500001	-1.4773828124999997	-25.963437625
15.1889998125	49.7302515625	999.1571349999999	-3.739531500000001	-1.7683203125000002	-26.6932423125
19.0358124375	24.510563625	998.9360084375	-1.5416408749999997	-2.955859375	-26.551601687500003
14.380749875	5.676812624999998	996.496006	-1.0888283125	-4.102109375	-25.36105475
14.232062437500002	-15.570250062500003	994.2542571874999	-0.5064062500000008	-5.0465625	-24.219179687500002
14.948812500000003	-33.721562875000004	995.0853805625	-0.09296875000000071	-5.774453125	-22.791289
15.6045624375	-53.222500374999996	991.1775665625	0.8613281875000001	-6.1621875	-21.689335875
18.0674375625	-63.9737505	998.2764396875001	2.5323047500000007	-5.0123828125	-20.747343687500003
16.408999937500003	-74.195063	1002.367252375	3.6577735	-4.7753125	-19.0091015
11.643374812500001	-84.5955633125	1001.3493156249999	4.922695374999999	-4.9587890625	-16.4642186875
7.506812499999999	-93.84468856250001	1006.0310630624999	7.066718874999999	-4.166367187500001	-13.919062375000001
6.7176250625	-106.61656375000001	1009.5538139375	8.334101749999999	-3.5669921875	-11.6571875
1.6355626875000002	-124.6039381875	1003.0535011874999	8.551211124999998	-3.530078125	-9.476796812499998
1.5211876875000003	-131.3635006875	1004.5784988749999	8.3070314375	-2.49375	-8.431992187499999
1.2848127500000004	-134.360125125	1001.5475655	5.6262501875	-1.4169531249999996	-7.4916406874999995
4.7046251875	-147.707688125	995.6076889375	1.5987891875	-1.5049999999999997	-5.725234437499999
9.5960626875	-150.216313125	1000.274189	-0.6775779375000002	-1.1254687499999998	-3.8551953124999994
6.8663128125	-152.7096879375	1004.81869125	-1.2933592500000004	0.43203124999999987	-1.5080078124999998
4.738937750000001	-149.22887525000002	1002.6074409375	-0.6316405000000002	1.8405078125	0.8205859375000002
2.642062562499999	-140.01406275	1008.9476318125	2.0972658125	3.6380859375000005	2.5314844375000005
2.0740000624999992	-132.70550012500001	1016.5764426875	3.0182032499999996	5.18546875	4.7747656875
2.4095000625000003	-125.5646875625	1010.5603179375	2.5364063749999994	5.2973046875	7.0771095
1.1361251250000004	-114.7371876875	1013.221443125	2.8057423124999996	6.33390625	9.4595704375
3.705750249999999	-104.523500125	1008.8218230625	1.8271094999999995	5.935234375	12.540390875
1.5898127499999988	-92.95256275	1001.5170706875	1.6332423124999995	5.4936328125	15.1476174375
1.7651877499999995	-78.7814998125	1001.006195	2.6865235	6.3492187499999995	16.6332034375
4.022187687500001	-57.827999500000004	996.7209471875	2.0032030625	5.537109375	18.225156500000004
1.5974376874999998	-34.400186875	994.372447875	1.9824217499999994	4.6353124999999995	19.941250312500003
0.19825018749999923	-7.888062812499999	993.0037611875	4.033203125	5.189296875	20.936015937500002
-1.9253123750000007	20.610374125	993.7472036874999	5.770625	5.4362109375	22.1396878125
0.7739376874999997	45.5822493125	995.462825625	8.301835875	5.172890624999999	22.9676565625
-5.2803123124999995	76.8638120625	999.4468878749999	11.364335875	5.854570312499999	22.987070625
-10.087874875	103.0213743125	995.8402633124999	12.495546749999999	6.119804687499999	22.9616409375
-8.261687437500001	121.0964370625	991.8409499375	12.666718625000001	4.471796875	23.1593361875
-5.916999937500001	140.89474912499998	996.621826125	12.9319529375	3.2265625	22.7568361875
-3.9993120624999987	152.6067490625	992.5958251249999	13.025742000000001	2.6490625	21.786406437500002
-8.776374749999999	173.3162490625	984.0177001249999	14.4068748125	1.63625	20.229179875
-14.803937375	192.813374	989.7860145	16.1038279375	2.0991796875	17.952265750000002
-13.3018124375	211.105749125	989.034954	15.903671687500001	2.31109375	15.4724610625
-22.230687625	232.955187125	986.450077	15.4535935	2.8883203125	12.2606640625
-24.9909375625	255.323124	985.55032725	13.767851375	3.635078125	9.233984374999999
-25.1739375625	278.0799365625	981.554828625	9.7327341875	2.3841015625	7.521992125
-34.73950025	289.6432485625	973.21689225	6.584374875000002	2.252578125	6.08125
-34.209562749999996	298.2289981875	969.4387054375	3.388163875000002	2.3813671875	4.490664000000001
-32.901875249999996	305.0876855625	971.4250183125	-0.5441409999999989	1.5577734374999999	3.0646874375
-30.1225626875	301.54206175	966.533577	-3.61210975	1.7065234375	1.2321093749999998
-31.842000249999998	302.678186375	967.03301625	-6.9264455625	1.9285546875000001	-0.6157811874999999
-31.49887525	304.584437375	962.686767625	-10.484687812499999	1.8563671875	-1.5148436875
-34.575562625	295.81568812499995	963.1747665625	-13.514922124999998	1.6966796875000003	-3.0316014375
-43.6721880625	291.48087499999997	968.3597641250001	-17.3914455	3.2164453125000003	-6.456406124999999
-49.028750624999994	276.936188	971.44407275	-21.287656249999998	3.273046875	-9.172460812499999
-51.476375812499995	255.93693806250002	971.7109451875	-23.3039843125	1.938671875	-11.53960925
-49.875125687499995	233.039063	978.6725693125001	-23.4062499375	1.5173046875000002	-14.50613275
-42.7533755625	213.46187556249998	977.6584435000001	-21.7008201875	2.576875	-17.352617125000002
-41.8193130625	188.6920629375	975.6149445	-19.010468625	1.9810546875	-19.523984374999998
-38.818875625000004	173.68606243750003	986.5377579374999	-15.355702874999999	1.6080859375	-21.402500124999996
-38.3804381875	147.6810005625	989.2103195625	-11.595390437499997	1.5320703125000001	-23.0663671875
-41.3732505625	124.13881287499999	989.564880375	-8.177148187499998	1.5077343750000003	-24.9910936875
-38.98281299999999	105.957000875	997.5940055625	-5.3342185	0.601836	-26.8903905625
-36.664813062499995	80.0167514375	994.563068375	-2.528202812500001	-0.6453125000000002	-28.55863275
-40.454438124999996	65.0870018125	995.6801299374999	-0.3762496250000007	-2.060351625	-29.6184764375
-36.131063125	50.0886261875	996.5036315	0.012305062499999853	-4.4217578125	-29.698046875000003
-31.117625499999995	25.867813374999997	993.5946921249999	0.263320625	-6.735586	-29.3108594375
-28.879687937499995	3.3397500624999994	1003.2784384375	0.9892972500000001	-8.040156312499999	-29.618476625
-17.4460006875	-16.348000749999997	1004.3726271249999	2.4420706875000002	-10.0428125625	-29.410664187499997
-6.56893775	-32.9971883125	1006.0996931875	5.631172187500001	-12.1619531875	-28.3798046875
4.2585625625	-40.934813500000004	1006.3398818124999	8.6947658125	-11.7889844375	-27.8471485
8.723000062499999	-44.41181375000001	998.2459448750001	10.575468874999999	-10.709726625	-27.0662109375
17.640437624999997	-49.501500875000005	996.52650825	10.780000124999999	-9.8410156875	-24.878984312500002
15.802812562499998	-57.340001	996.553195875	9.481992250000001	-10.5607031875	-21.9931249375
19.161624999999997	-65.1861265625	1004.2468223125001	7.645586	-10.0942188125	-19.337499875
24.0149375625	-88.57200131249999	1001.4789466249999	5.021406249999999	-9.836640687500001	-16.5372263125
24.598250062499996	-104.4472514375	1003.5834502499999	2.5295703124999998	-9.589453187499998	-14.2086326875
28.448874999999997	-123.68131456249999	1007.9945144375	0.48589843750000017	-9.048593812499998	-12.1184765
33.889312562499995	-140.345752125	1010.335392	-0.3699609375	-7.717500125	-10.5333593125
35.3990625625	-148.306252875	1016.3896408124999	-0.8019921875000002	-5.458086	-8.872773375000001
43.0240628125	-163.84981562500002	1017.838390375	-0.80171875	-3.2153515625000004	-6.2056640000000005
43.2718753125	-172.4203153125	1019.88570025	1.5000780625	-0.3932031250000001	-3.3870702500000003
39.9588126875	-170.639877875	1019.092701	4.6172655625	2.9323437500000002	-0.6373828125000003
33.691062625	-167.048502875	1011.8070183125	6.3689061875	4.6744140625	2.5741407499999993
27.37756275	-155.431814875	1013.3472671875	6.5614061875	6.640703125	5.7096486875
25.95931275	-145.34393949999998	1009.2259521875001	4.87238275	7.7065625	9.3608594375
21.5673125625	-141.36368931250001	1008.936203	1.7314060625	6.731757750000001	13.282773562500001
30.31700025	-134.0894391875	1014.0106430000001	-1.0494533124999998	6.5015233750000005	17.3198048125
22.65387525	-126.6245645	1013.24814225	-2.3471876874999995	6.7183593125	20.204023625
22.3908128125	-114.2720645	1015.7529563749999	-3.7455470624999996	6.430703062499999	22.591679937500004
20.823875375	-97.878313875	1008.74557875	-3.90441425	5.972148375	24.865586250000003
14.4570003125	-81.25200162499999	997.6588286875	-1.7349610624999996	6.842773375	26.3079690625
20.83912525	-56.005626500000005	1001.6505126874999	1.6466406250000007	7.867343625	27.5507424375
19.359875249999998	-26.801875874999997	998.165885875	4.9541405	8.63679675	28.9223049375
12.386812999999998	-0.23256281249999944	995.5962561875	6.771679499999999	8.285156125	30.548437687499998
10.671187999999999	34.11806225	998.9817580625	7.010663875	7.2529295625	31.2768751875
