A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
25.986000	-33.916000	962.945984	5.280625	-5.223750	-4.453750
17.141001	-32.574001	927.322021	5.280625	-5.223750	0.000000
14.274000	-26.413000	1004.548035	-1.728125	0.371875	-0.538125
21.167000	-17.873001	997.898987	2.406250	-0.577500	-0.958125
23.485001	-17.080000	1018.395020	-3.005625	2.458750	-0.831250
24.766001	-6.100000	1010.221008	1.023750	-0.017500	-1.006250
24.766001	-21.716000	997.898987	3.968125	-1.951250	-0.993125
26.230000	-18.117001	1005.950989	2.896250	-1.246875	-0.927500
22.448000	-20.496000	1003.328003	1.548750	-0.525000	-0.962500
24.400000	-21.350000	1008.879028	1.085000	-0.315000	-1.106875
22.326000	-16.409000	1004.548035	0.262500	0.179375	-0.923125
27.877001	-20.740000	1005.890015	0.030625	0.236250	-0.914375
27.694000	-13.725000	999.241028	0.258125	0.201250	-0.997500
21.533001	-11.651000	1000.522034	0.385000	0.126875	-0.997500
21.837999	-10.492001	1007.903015	0.231875	-0.122500	-0.840000
22.936001	-16.896999	1003.205994	0.993125	-0.420000	-0.844375
22.814001	-15.982000	1000.522034	1.356250	-0.371875	-0.910000
20.740000	-13.115000	999.179993	1.207500	-0.385000	-0.923125
29.463001	-11.590000	1005.341003	1.045625	-0.153125	-0.949375
24.644001	-15.982000	1003.816040	0.748125	-0.253750	-0.931875
27.145000	-18.788000	1005.402039	0.599375	-0.091875	-1.028125
19.947001	-20.130001	997.655029	0.651875	-0.017500	-1.058750
22.264999	-16.653000	1004.121033	0.791875	-0.105000	-0.945000
23.668001	-15.494000	1003.816040	1.150625	-0.271250	-0.971250
28.609001	-16.348000	1001.742004	0.735000	-0.074375	-1.080625
23.790001	-19.153999	1000.033997	0.975625	-0.131250	-1.098125
21.594000	-17.690001	1002.778992	0.975625	-0.266875	-1.071875
26.779001	-17.568001	1003.572021	0.927500	-0.266875	-1.071875
26.779001	-17.568001	1002.840027	0.910000	-0.188125	-1.063125
25.498001	-16.592001	1002.840027	0.778750	-0.126875	-1.076250
24.156000	-16.958000	1004.426025	0.818125	-0.140000	-0.962500
24.766001	-22.326000	1007.658997	0.940625	-0.201250	-0.984375
25.375999	-8.662000	1006.255981	0.848750	0.013125	-0.945000
22.691999	-17.019001	1001.864014	0.765625	-0.043750	-1.006250
21.594000	-21.594000	1003.694031	0.831250	-0.183750	-1.019375
23.424000	-17.750999	1008.025024	0.791875	-0.210000	-1.067500
18.666000	-22.570000	990.030029	0.424375	0.376250	-0.826875
22.997000	-11.102000	999.363037	4.147500	-2.248750	-1.251250
-104.188004	-4.209000	987.651001	-3.548125	2.349375	-29.833124
-43.798000	9.638000	897.737000	-5.516875	7.144375	-16.191875
194.651001	-19.764000	1035.536011	4.064375	-1.448125	13.470625
56.119999	-16.531000	999.911987	0.398125	-0.061250	4.777500
227.529999	8.113000	880.778992	1.894375	-1.452500	10.508750
-73.993004	28.243000	898.041992	5.722500	-3.416875	-1.474375
-87.168999	-88.511002	995.703003	4.322500	-1.911875	-13.982500
26.413000	-9.394000	999.729004	0.971250	-0.096250	-4.580625
-98.576004	-88.206001	991.189026	-0.568750	0.770000	-8.535625
43.615002	48.068001	1108.552979	-1.990625	2.642500	-9.008125
30.134001	-10.675000	999.911987	4.230625	-1.623125	-3.451875
239.303009	74.237000	869.554993	2.043125	-2.436875	-1.273125
-302.682007	-165.737000	1094.645020	0.529375	-0.463750	-22.750000
-35.929001	106.811005	1119.045044	-0.280000	1.732500	-28.923124
56.730000	114.131004	1038.586060	-2.555000	1.478750	-8.793750
41.358002	18.300001	1016.687012	0.704375	-0.271250	-1.325625
72.711998	20.434999	1007.049011	5.993750	-2.988125	0.809375
72.346001	-56.364002	1021.627991	3.591875	-0.450625	1.360625
-94.000999	24.583000	979.233032	-1.382500	0.004375	-11.935000
-87.047005	-27.389000	1017.541016	-2.436875	0.822500	-14.984375
155.001007	32.085999	1032.852051	-3.600625	3.005625	-1.995000
61.854000	7.015000	1009.367004	1.085000	-0.323750	1.050000
-23.851000	-16.287001	960.384033	6.120625	-4.528125	0.533750
-8.296000	-46.360001	1005.890015	-1.553125	0.459375	-1.946875
4.148000	27.328001	1009.733032	-5.639375	3.736250	-3.920000
23.607000	-17.568001	1000.705017	-2.051875	1.780625	-2.095625
25.620001	-13.481000	1005.585022	-0.070000	0.354375	-0.892500
28.243000	-15.006001	1001.376038	-0.713125	0.914375	-0.905625
22.997000	-13.176001	998.204041	0.345625	0.358750	-0.918750
26.291000	-14.640000	999.911987	1.413125	-0.472500	-0.958125
24.766001	-16.714001	1002.291016	1.483125	-0.564375	-1.019375
21.716000	-21.106001	1003.083984	1.185625	-0.336875	-1.063125
22.936001	-14.457000	1004.304016	0.927500	-0.192500	-0.958125
22.570000	-17.446001	1009.244995	0.822500	-0.105000	-1.028125
21.472000	-14.579000	1002.901001	0.787500	-0.013125	-0.949375
24.156000	-11.285000	1004.182007	0.700000	-0.017500	-0.945000
26.535000	-13.298000	1006.682983	1.045625	-0.153125	-1.036875
22.326000	-18.300001	1002.596008	0.892500	-0.183750	-0.997500
27.999001	-20.862000	1004.182007	0.826875	-0.153125	-1.050000
21.899000	-18.910000	1005.645996	0.971250	-0.315000	-0.997500
27.877001	-11.285000	1003.572021	1.010625	-0.223125	-0.975625
23.912001	-9.028000	1000.278015	0.875000	-0.175000	-1.041250
27.145000	-13.420000	1001.497986	0.695625	-0.161875	-0.984375
20.313000	-14.274000	999.424011	0.765625	-0.144375	-0.962500
26.535000	-16.714001	1004.121033	0.735000	-0.214375	-1.006250
28.426001	-13.481000	1006.317017	0.800625	-0.153125	-0.875000
23.790001	-14.884000	1006.744019	1.010625	-0.192500	-0.853125
25.498001	-12.688000	1003.450012	0.888125	-0.240625	-0.861875
26.840000	-16.592001	1004.669983	0.748125	-0.096250	-0.953750
28.792000	-14.335000	1001.376038	0.901250	-0.166250	-0.910000
20.069000	-14.518001	1001.497986	0.945000	-0.328125	-0.980000
25.193001	-10.797000	1003.328003	0.997500	-0.192500	-0.997500
26.352001	-17.263000	1004.426025	0.888125	-0.091875	-0.918750
24.278000	-13.481000	1003.572021	0.892500	-0.236250	-0.914375
26.108000	-14.274000	999.057983	0.896875	-0.223125	-0.997500
24.034000	-18.056000	1003.023010	1.001875	-0.433125	-0.980000
23.180000	-20.007999	1002.230042	0.826875	-0.218750	-0.892500
23.912001	-11.651000	999.668030	0.958125	-0.074375	-0.883750
24.034000	-10.614000	1002.778992	0.551250	0.013125	-0.818125
25.620001	-16.531000	1002.962036	0.892500	-0.161875	-0.949375
28.487000	-12.993000	1010.953003	0.980000	-0.135625	-1.019375
30.012001	-15.982000	1006.866028	0.853125	-0.253750	-0.949375
17.873001	-12.993000	1003.694031	0.870625	-0.315000	-0.901250
26.047001	-13.908000	1000.156006	1.001875	-0.271250	-0.835625
25.620001	-18.300001	1008.757019	0.875000	-0.284375	-0.914375
28.975000	-14.457000	1006.377991	0.735000	-0.100625	-1.067500
25.010000	-15.372000	1004.669983	1.006250	-0.144375	-0.931875
26.230000	-14.762000	1003.694031	1.054375	-0.161875	-0.993125
27.205999	-13.908000	1008.147034	0.853125	-0.078750	-1.032500
24.644001	-12.078000	1003.023010	1.001875	-0.074375	-0.962500
27.389000	-17.202000	1000.400024	0.796250	-0.262500	-1.036875
23.058001	-15.616000	998.692017	0.783125	-0.070000	-1.146250
24.888000	-17.446001	1004.853027	1.006250	-0.056875	-1.124375
19.520000	-15.250000	1001.010010	1.041250	-0.096250	-0.910000
24.583000	-16.592001	998.936035	0.927500	-0.070000	-0.953750
27.084000	-14.640000	1010.038025	1.089375	-0.179375	-0.918750
25.132000	-17.080000	1002.656982	0.971250	-0.266875	-0.958125
20.618000	-12.993000	1003.083984	0.656250	-0.144375	-1.001875
22.082001	-19.825001	1001.619995	0.896875	-0.109375	-1.080625
28.609001	-12.383000	1009.001038	0.870625	-0.157500	-1.010625
21.289000	-14.884000	997.044983	0.848750	-0.161875	-0.866250
25.559000	-15.616000	1001.803040	0.927500	-0.135625	-0.923125
23.180000	-13.664001	1007.781006	0.949375	-0.385000	-0.861875
25.681000	-15.738000	1003.816040	0.752500	-0.297500	-0.966875
22.082001	-9.211000	997.777039	0.726250	-0.240625	-0.988750
25.559000	-18.605000	996.862000	0.910000	-0.271250	-1.028125
25.254000	-15.067000	1007.049011	1.255625	-0.332500	-1.120000
23.546000	-11.529000	1005.036011	0.748125	-0.240625	-1.032500
28.121000	-12.444000	1003.694031	0.682500	-0.262500	-0.945000
19.825001	-20.069000	1005.158020	0.835625	-0.271250	-0.848750
25.681000	-15.921000	1003.083984	0.835625	-0.271250	-0.848750
