A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
21.167000	-8.296000	1053.836060	5.298125	-5.236875	-4.458125
34.282001	-9.028000	1003.450012	5.298125	-5.236875	0.000000
31.232000	-24.400000	1000.156006	-2.226875	-3.285625	-8.076250
36.050999	-23.546000	1005.096985	2.979375	4.550000	-9.699375
23.363001	-11.712000	1001.132019	8.995000	6.619375	-10.115000
23.790001	-11.834001	997.106018	-0.673750	-3.543750	-13.225625
37.453999	-24.339001	998.570007	1.036875	0.083125	-8.067500
38.307999	-6.771000	1051.213013	7.511875	6.842500	-2.795625
23.180000	-6.710000	997.166992	0.520625	-1.058750	-0.870625
31.049000	-12.627000	1007.598022	-3.215625	-5.031250	-0.459375
32.330002	-14.030000	1006.012024	0.896875	-0.113750	-0.638750
24.705000	-11.651000	1002.962036	4.462500	3.766875	-0.896875
22.570000	-9.882000	997.471985	1.483125	0.752500	-0.980000
27.023001	-12.810000	1002.901001	-1.561875	-2.633750	-0.844375
31.415001	-9.577000	1004.059998	0.166250	-0.940625	-0.927500
20.679001	-8.540000	1006.195007	2.629375	1.929375	-0.984375
19.276001	-8.540000	1001.315002	1.701875	0.953750	-0.840000
30.134001	-11.468000	1003.389038	-0.319375	-1.220625	-0.835625
25.071001	-14.762000	1005.768005	0.131250	-0.608125	-0.840000
25.010000	-5.551000	1001.376038	1.688750	0.857500	-0.883750
22.204000	-4.758000	1005.218994	1.150625	0.415625	-1.023750
27.511000	-7.808000	1004.304016	0.240625	-0.778750	-1.001875
23.180000	-16.653000	1007.903015	0.791875	-0.096250	-0.875000
24.644001	-9.577000	1001.559021	0.791875	-0.096250	-0.875000
24.644001	-9.577000	1001.559021	3.443125	2.681875	-1.054375
25.132000	-8.906000	1002.962036	-0.511875	-1.763125	-0.848750
26.840000	-10.614000	1006.561035	-0.511875	-1.623125	-0.822500
26.962000	-8.784000	999.484985	2.244375	1.553125	-0.927500
20.191000	-7.442000	999.057983	1.273125	0.459375	-0.945000
23.118999	-11.956000	1002.291016	-0.205625	-1.290625	-0.914375
27.877001	-9.211000	1002.230042	1.015000	0.424375	-0.984375
25.864000	-12.810000	1003.328003	1.211875	0.546875	-0.901250
28.243000	-7.015000	1001.864014	0.350000	-0.791875	-0.936250
24.644001	-2.745000	999.790039	1.054375	-0.196875	-0.980000
25.010000	-8.967000	1003.023010	1.408750	0.345625	-0.940625
25.375999	-5.307000	1000.765991	0.857500	-0.468125	-0.975625
26.474001	-4.392000	1001.497986	0.796250	-0.196875	-0.931875
23.668001	-9.150001	1002.840027	0.940625	0.188125	-0.853125
24.888000	-7.442000	1003.450012	0.555625	-0.262500	-0.984375
25.254000	-7.442000	1005.280029	0.682500	-0.297500	-0.861875
24.034000	-8.296000	1003.937988	1.006250	0.021875	-0.949375
29.707001	-4.575000	1002.718018	0.739375	-0.293125	-0.918750
26.718000	-10.065001	1000.643982	0.936250	-0.253750	-0.831250
28.182001	-7.747000	1004.609009	0.695625	0.056875	-0.914375
22.387001	-9.638000	1000.888000	0.686875	-0.140000	-0.940625
28.975000	-7.686000	1004.609009	0.958125	-0.008750	-0.831250
28.548000	-8.662000	1003.328003	0.770000	0.109375	-0.914375
27.816000	-8.174000	1006.682983	0.918750	-0.433125	-0.936250
24.034000	-5.856000	1003.816040	0.822500	-0.345625	-0.988750
23.058001	-4.758000	1004.914001	0.787500	-0.157500	-0.901250
29.219000	-1.281000	1006.012024	1.080625	-0.358750	-0.914375
27.572001	-2.684000	1005.768005	0.931875	-0.179375	-0.853125
25.132000	-6.344000	1006.134033	0.861875	-0.301875	-0.936250
23.790001	-4.026000	1008.879028	0.962500	-0.437500	-0.958125
24.888000	-6.344000	1002.535034	0.901250	-0.284375	-0.840000
23.546000	-10.736000	1000.888000	0.910000	-0.122500	-0.896875
24.034000	-8.479000	1006.317017	0.678125	-0.144375	-0.918750
22.936001	-4.453000	1002.230042	0.818125	-0.175000	-0.945000
27.632999	-10.187000	1003.083984	0.770000	-0.074375	-1.001875
27.450001	-7.503000	1003.450012	0.818125	-0.183750	-1.023750
23.912001	-9.516000	1006.195007	0.844375	-0.328125	-0.901250
28.121000	-9.516000	1002.840027	0.853125	-0.131250	-0.813750
26.718000	-7.564000	1005.585022	0.765625	-0.083125	-0.883750
31.171000	-10.248000	1004.791992	0.450625	0.043750	-0.993125
21.533001	-8.540000	1005.402039	0.529375	-0.113750	-1.006250
26.901001	-3.599000	1005.645996	0.831250	-0.288750	-0.914375
25.498001	-9.821000	1006.134033	0.651875	-0.122500	-0.875000
25.498001	-7.625000	1002.718018	0.660625	-0.091875	-0.918750
28.059999	-6.222000	1001.986023	0.660625	-0.065625	-0.980000
26.352001	-8.540000	1004.364990	0.730625	-0.061250	-0.953750
23.302000	-8.418000	999.546021	0.643125	0.013125	-0.940625
22.448000	-8.174000	1003.510986	0.726250	-0.021875	-0.997500
21.228001	-9.760000	1005.036011	0.787500	0.096250	-1.045625
31.842001	-8.906000	1003.694031	1.036875	-0.236250	-0.962500
23.973000	-10.492001	1003.328003	0.870625	-0.131250	-1.045625
27.755001	-5.307000	1004.059998	0.748125	-0.078750	-0.914375
26.596001	-9.028000	1006.682983	0.931875	-0.161875	-0.870625
27.938000	-5.551000	1006.500000	0.826875	-0.035000	-1.010625
29.036001	-8.662000	1007.842041	0.818125	-0.021875	-0.840000
26.352001	-11.956000	1001.681030	0.791875	-0.096250	-0.988750
24.888000	-11.468000	1002.596008	0.818125	-0.148750	-0.975625
21.350000	-10.858000	1001.376038	1.080625	-0.301875	-0.940625
24.217001	-11.346000	1002.596008	0.936250	-0.140000	-0.949375
26.840000	-6.649000	1005.341003	0.861875	-0.078750	-0.857500
24.400000	-6.832000	1002.962036	0.918750	-0.065625	-0.905625
24.034000	-9.394000	1001.742004	0.743750	-0.140000	-0.927500
30.805000	-10.248000	1001.132019	0.686875	-0.004375	-1.010625
29.036001	-7.808000	1002.351990	0.752500	-0.210000	-0.958125
20.557001	-7.320000	1005.036011	0.665000	0.052500	-0.844375
21.960001	-10.248000	1005.280029	0.870625	-0.091875	-0.927500
27.023001	-8.906000	1004.059998	0.813750	-0.052500	-0.936250
25.864000	-8.052000	1003.328003	0.940625	-0.249375	-0.883750
24.766001	-4.819000	1002.718018	0.918750	-0.363125	-0.901250
21.472000	-4.880000	1005.950989	0.826875	-0.266875	-0.892500
23.668001	-11.895000	1001.376038	0.735000	-0.135625	-0.975625
22.570000	-10.004000	1001.010010	0.905625	-0.148750	-0.875000
23.790001	-7.259000	1005.950989	0.778750	-0.039375	-0.945000
25.254000	-9.760000	1001.986023	0.809375	-0.008750	-0.984375
29.341000	-7.808000	1001.986023	0.717500	-0.021875	-0.997500
25.498001	-7.930000	1004.731018	0.691250	0.052500	-0.958125
26.230000	-13.603000	1006.134033	0.616875	0.091875	-0.905625
26.840000	-10.553000	997.044983	0.704375	-0.148750	-0.940625
24.034000	-6.161000	1007.963989	0.805000	-0.131250	-1.041250
21.594000	-2.989000	1004.548035	1.006250	-0.144375	-1.032500
25.559000	-9.821000	1004.914001	0.726250	-0.061250	-0.988750
25.375999	-9.028000	1005.402039	0.726250	-0.043750	-0.953750
21.716000	-10.004000	1002.718018	0.831250	-0.043750	-0.953750
21.716000	-10.004000	1002.718018	1.080625	-0.153125	-0.896875
26.779001	-9.394000	999.546021	0.949375	-0.157500	-0.857500
24.278000	-7.564000	1004.609009	0.914375	-0.113750	-1.006250
20.007999	-5.734000	1006.012024	0.765625	-0.231875	-1.023750
20.496000	-10.248000	1004.426025	0.673750	-0.210000	-0.870625
21.350000	-1.769000	1002.473999	0.962500	-0.096250	-0.818125
21.228001	-10.065001	1001.254028	1.019375	-0.275625	-0.809375
26.291000	-7.930000	1003.755005	1.067500	-0.249375	-0.861875
24.278000	-9.638000	1002.840027	0.945000	-0.030625	-0.901250
23.668001	-10.736000	1004.182007	0.700000	-0.236250	-0.840000
30.805000	-10.492001	1002.473999	1.085000	-0.231875	-0.980000
28.792000	-10.736000	1003.937988	1.111250	-0.205625	-0.945000
24.644001	-8.601000	1002.718018	0.896875	-0.175000	-0.883750
25.010000	-6.466000	1004.548035	0.905625	-0.135625	-0.940625
27.999001	-7.198000	1003.450012	0.770000	-0.105000	-0.980000
23.424000	-9.760000	1005.158020	0.875000	-0.157500	-0.984375
24.034000	-9.150001	1005.158020	0.805000	-0.065625	-0.931875
24.034000	-14.396000	1008.390991	0.770000	-0.131250	-0.940625
26.779001	-10.675000	1004.304016	0.866250	-0.201250	-0.945000
28.792000	-8.418000	998.630981	1.141875	-0.358750	-0.962500
23.424000	-11.834001	1007.171021	1.023750	-0.271250	-0.888125
24.278000	-11.590000	1005.890015	1.006250	-0.161875	-0.918750
25.254000	-5.917000	1003.572021	0.765625	-0.240625	-0.918750
27.450001	-6.588000	1002.230042	0.940625	-0.008750	-0.857500
17.629000	-0.549000	1003.572021	-0.918750	13.304375	6.895000
5.429000	-26.901001	1047.858032	-29.732500	50.255627	16.170000
-34.221001	17.323999	1391.837036	-6.741875	18.046875	1.798125
21.289000	-24.461000	1171.078003	27.855625	-48.518749	-11.703125
-71.248001	-68.502998	1201.089966	-10.788750	-16.651251	-12.652500
49.288002	-57.218002	1039.135010	-6.663125	9.948750	-3.609375
29.036001	-6.649000	991.005981	14.087500	16.861250	-1.321250
